pathway	feature_ids
Fscn2	Klhl17
Fscn2	Flna
Fscn2	4933400A11Rik
Fscn2	Ror1
Fscn2	Flnb
Fscn2	Anxa1
Fscn2	Mylk3
Anlnl1	Inpp5d
Anlnl1	Rab5a
Anlnl1	Abl2
Anlnl1	Abl1
Anlnl1	Bmf
Anlnl1	Nf2
Anlnl1	Dgkh
Anlnl1	Smtnl1
Anlnl1	Smtnl2
Anlnl1	AABR07029863.4
Anlnl1	Arpc3
Anlnl1	Arpc2
Anlnl1	Rig1
Anlnl1	Pstpip2
Anlnl1	Pstpip1
Anlnl1	Maea
Anlnl1	Arpc5
Anlnl1	Arpc4
Anlnl1	Pdlim3
Anlnl1	Pdlim2
Anlnl1	Pdlim1
Anlnl1	Myo3a
Anlnl1	Wdr1
Anlnl1	Capzb
Anlnl1	Fhl3
Anlnl1	Sptb
Anlnl1	Pdlim7
Pdlim4	Macf1
Pdlim4	Hdac4
Pdlim4	Slc2a1
Pdlim4	Pgm5
Pdlim4	Stoml2
Pdlim4	Ush1g
Pdlim4	Dst
Pdlim4	LOC680875
Pdlim4	Adam8
Pdlim4	Hax1
Pdlim4	Lcp1
Pdlim4	Crk
Pdlim4	Myo1c
Pdlim4	Myo1b
Pdlim4	Myo1e
Pdlim4	Myo1d
Pdlim4	Src
Pdlim4	Myo1a
Pdlim4	Scnn1a
Pdlim4	Fam107a
Pdlim4	Myo1g
Pdlim4	Myo1f
Pdlim4	Bcar1
Pdlim4	Plekhh2
Pdlim4	Fyn
Pdlim4	Arhgap33
Pdlim4	Sh3pxd2b
Sh3pxd2a	Fchsd1
Sh3pxd2a	Arhgap35
Sh3pxd2a	Tagln2
Sh3pxd2a	Tagln3
Sh3pxd2a	Sh2b2
Sh3pxd2a	Cobl
Sh3pxd2a	Myo15a
Sh3pxd2a	Myo16
Sh3pxd2a	Myo19
Sh3pxd2a	Lima1
Sh3pxd2a	Filip1
Sh3pxd2a	Cdc42bpa
Sh3pxd2a	Synpo2
Sh3pxd2a	Cdc42bpb
Sh3pxd2a	Ccn5
Sh3pxd2a	Myo7a
Sh3pxd2a	Myo7b
Sh3pxd2a	Tns3
Sh3pxd2a	Mtpn
Sh3pxd2a	Pof1b
Sh3pxd2a	Llgl2
Sh3pxd2a	Llgl1
Sh3pxd2a	Fermt3
Sh3pxd2a	Myoz2
Sh3pxd2a	Myoz1
Sh3pxd2a	Actb
Sh3pxd2a	Abra
Cttnbp2	Actr2
Cttnbp2	Arpc1b
Cttnbp2	Actr3
Cttnbp2	Arpc1a
Cttnbp2	Arc
Cttnbp2	Mst1r
Cttnbp2	Ezr
Cttnbp2	Vangl2
Cttnbp2	Myo5c
Cttnbp2	Samd14
Cttnbp2	Myo5b
Cttnbp2	Arhgef2
Cttnbp2	Twf2
Cttnbp2	AABR07038250.1
Cttnbp2	Twf1
Cttnbp2	Pknox2
Cttnbp2	Smtn
Cttnbp2	Nckap1
Cttnbp2	Myo18a
Cttnbp2	Myo18b
Cttnbp2	Myo5a
Cttnbp2	Snx9
Cttnbp2	Triobp
Cttnbp2	Yes1
Cttnbp2	Parvg
Cttnbp2	Pjvk
Cttnbp2	Synpo
Stx1a	Pdcd6ip
Stx1a	Rinl
Stx1a	Hnrnpc
Stx1a	Parvb
Stx1a	Keap1
Stx1a	Parva
Stx1a	Gng12
Stx1a	Tmsb15b2
Stx1a	Tnnt3
Stx1a	Dbn1
Stx1a	Tnnt2
Stx1a	Tnnt1
Stx1a	Adam17
Stx1a	Mark2
Stx1a	Anln
Stx1a	Enah
Stx1a	Gys2
Stx1a	Rac2
Stx1a	Rac3
Stx1a	Rac1
Stx1a	Rhoq
Stx1a	Cap1
Stx1a	Diaph3
Stx1a	Septin9
Stx1a	Septin7
Stx1a	Diaph1
Stx1a	Septin5
Specc1	Kif9
Specc1	Actn2
Specc1	Actn3
Specc1	Gdpd2
Specc1	Actn1
Specc1	Actn4
Specc1	Arpc5l
Specc1	Svil
Specc1	Ophn1
Specc1	Was
Specc1	Aif1
Specc1	Aldoa
Specc1	Clic5
Specc1	Pak1
Specc1	Tlnrd1
Specc1	Mtss2
Specc1	Mtss1
Specc1	Myo9b
Specc1	Limd2
Specc1	Myo9a
Specc1	Klhl2
Specc1	Dpysl3
Specc1	Krt19
Specc1	Ppp1r9a
Specc1	Capg
Specc1	Wasl
Specc1	Cttn
Dlc1	Ankrd26
Dlc1	Dbnl
Dlc1	Actl9
Dlc1	AC093995.1
Dlc1	Spta1
Dlc1	Mapk8
Dlc1	Hfe
Dlc1	Tmod1
Dlc1	Tmod4
Dlc1	Tmod2
Dlc1	Tmod3
Dlc1	Capza1
Dlc1	Capza2
Dlc1	Capza3
Dlc1	Tsc1
Dlc1	Myadm
Dlc1	Amot
Dlc1	Myh15
Dlc1	Cib2
Dlc1	Sorbs1
Dlc1	Vcl
Dlc1	Dusp22
Dlc1	Trpv4
Dlc1	Pxn
Dlc1	Myh11
Dlc1	Cotl1
Dlc1	Dstn
Lpp	Myh10
Lpp	Micall2
Lpp	Hspb7
Lpp	Actg1
Lpp	Dynll2
Lpp	Rtkn
Lpp	Espn
Lpp	Cnn1
Lpp	Cnn2
Lpp	Vil1
Lpp	Cnn3
Lpp	Fer
Lpp	Vcam1
Lpp	Auts2
Lpp	Cyba
Lpp	Fblim1
Lpp	Fhdc1
Lpp	Coro1b
Lpp	Coro1c
Lpp	Srcin1
Lpp	Coro1a
Lpp	Peak1
Lpp	Ilk
Lpp	Ldb3
Lpp	Asap1
Lpp	Iqgap1
Lpp	Baiap2
Palld	Fgr
Palld	Dock5
Palld	Scin
Palld	Myh3
Palld	Myh8
Palld	Myrip
Palld	Myh9
Palld	Vill
Palld	Myh4
Palld	Myh6
Palld	Lpxn
Palld	Myh7
Palld	Dnaja3
Palld	Specc1l
Palld	Add2
Palld	Add1
Palld	Dennd2a
Palld	Mlph
Palld	Lmod1
Palld	Ptpn12
Palld	Gbp1
Palld	Lmod2
Palld	Lmod3
Palld	Calb1
Palld	Ablim1
Palld	Ablim2
Palld	Actc1
Lasp1	Calb2
Lasp1	Cttnbp2nl
Lasp1	Ablim3
Lasp1	Lancl2
Lasp1	Ackr2
Lasp1	Shroom4
Lasp1	Shroom3
Lasp1	Shroom2
Lasp1	Shroom1
Lasp1	Prickle4
Lasp1	Tek
Lasp1	Ttc17
Lasp1	Marcks
Lasp1	Sgpp1
phagophore assembly site membrane	Rab7a
phagophore assembly site membrane	Ulk1
phagophore assembly site membrane	Rab1b
phagophore assembly site membrane	Ulk2
phagophore assembly site membrane	Atg16l2
phagophore assembly site membrane	Wdr45b
phagophore assembly site membrane	Atg16l1
phagophore assembly site membrane	Ulk3
phagophore assembly site membrane	Rb1cc1
phagophore assembly site membrane	Wipi2
phagophore assembly site membrane	Atg13
phagophore assembly site membrane	Wipi1
phagophore assembly site membrane	Atg14
phagophore assembly site membrane	Atg5
phagophore assembly site membrane	Atg12
phagophore assembly site membrane	Wdr45
autophagosome membrane	Map1lc3b
autophagosome membrane	Rpn2
autophagosome membrane	Map1lc3b2
autophagosome membrane	Prkd1
autophagosome membrane	Wdfy3
autophagosome membrane	Irgm
autophagosome membrane	Sh3glb1
autophagosome membrane	Uvrag
autophagosome membrane	Tex264
autophagosome membrane	Chmp4c
autophagosome membrane	Chmp2a
autophagosome membrane	Entpd4
autophagosome membrane	Chmp4b
autophagosome membrane	Chmp2b
autophagosome membrane	LOC120098596
autophagosome membrane	Gabarapl1
autophagosome membrane	Lamp1
autophagosome membrane	Lamp2
autophagosome membrane	Gabarapl2
autophagosome membrane	Wdr81
autophagosome membrane	Atg4b
autophagosome membrane	Tecpr1
autophagosome membrane	Chmp3
autophagosome membrane	Chmp5
autophagosome membrane	Rubcnl
autophagosome membrane	Chmp7
autophagosome membrane	Chmp6
Stx17	Atg9a
Stx17	Jmy
Stx17	Chmp1a
Stx17	Ulk1
Stx17	Atg16l2
Stx17	Atg16l1
Stx17	Gabarap
Stx17	Rb1cc1
Stx17	Wipi1
Stx17	Map1lc3a
fascia adherens	Dsp
fascia adherens	Ctnna3
fascia adherens	Ctnnb1
fascia adherens	Sptan1
fascia adherens	Gja1
fascia adherens	Jup
fascia adherens	Des
fascia adherens	Cdh2
fascia adherens	Nrap
fascia adherens	Tln2
fascia adherens	Actn1
fascia adherens	Xirp1
fascia adherens	Vcl
Ric1-Rgp1 guanyl-nucleotide exchange factor complex	Rgp1
Ric1-Rgp1 guanyl-nucleotide exchange factor complex	Ric1
myofilament	Tnni3
myofilament	Tnni2
myofilament	Tnni1
myofilament	Mybphl
myofilament	Trim32
myofilament	Mybpc3
myofilament	Tmod1
myofilament	Tmod4
myofilament	Tmod2
myofilament	Tmod3
myofilament	Tnnc2
myofilament	Lmod1
myofilament	Tnnc1
myofilament	Tnnt3
myofilament	Lmod2
myofilament	Tnnt2
myofilament	Lmod3
myofilament	Tnnt1
myofilament	Acta1
MHC class I peptide loading complex	Calr
MHC class I peptide loading complex	Tapbp
MHC class I peptide loading complex	B2m
MHC class I peptide loading complex	Pdia3
MHC class I peptide loading complex	RT1-CE16
MHC class I peptide loading complex	Tap2
MHC class I peptide loading complex	Tap1
shelterin complex	Terf2
shelterin complex	Acd
shelterin complex	Terf1
shelterin complex	Tinf2
shelterin complex	Pot1
shelterin complex	Terf2ip
shelterin complex	Terb1
proteasome core complex, alpha-subunit complex	Psma8
proteasome core complex, alpha-subunit complex	Psma7
proteasome core complex, alpha-subunit complex	Psma4
proteasome core complex, alpha-subunit complex	Psma3
proteasome core complex, alpha-subunit complex	Psma6
proteasome core complex, alpha-subunit complex	Psma5
proteasome core complex, alpha-subunit complex	Psma2
proteasome core complex, alpha-subunit complex	Psma1
cytoplasmic side of apical plasma membrane	C2cd2l
amphisome membrane	Chmp3
amphisome membrane	Chmp5
amphisome membrane	Chmp4c
amphisome membrane	Chmp7
amphisome membrane	Chmp2a
amphisome membrane	Chmp6
amphisome membrane	Chmp4b
amphisome membrane	Chmp2b
amphisome membrane	Chmp1a
histone mRNA stem-loop binding complex	Slbp
histone mRNA stem-loop binding complex	Mif4gd
clathrin-coated endocytic vesicle membrane	Ap2m1
clathrin-coated endocytic vesicle membrane	Ap2s1
clathrin-coated endocytic vesicle membrane	Epn2
clathrin-coated endocytic vesicle membrane	Ap2a2
clathrin-coated endocytic vesicle membrane	Sgip1
clathrin-coated endocytic vesicle membrane	Ap2a1
clathrin-coated endocytic vesicle membrane	Ap2b1
clathrin-coated endocytic vesicle membrane	Clta
clathrin-coated endocytic vesicle membrane	Tyrp1
clathrin-coated endocytic vesicle membrane	Cltc
clathrin-coated endocytic vesicle membrane	Slc18a3
clathrin-coated endocytic vesicle membrane	Eps15
clathrin-coated endocytic vesicle membrane	Ston1
clathrin-coated endocytic vesicle membrane	Ston2
clathrin-coated endocytic vesicle membrane	Btbd8
postsynaptic specialization	Drd3
postsynaptic specialization	Drd5
postsynaptic specialization	Lrfn2
postsynaptic specialization	Dgki
postsynaptic specialization	Lrfn3
postsynaptic specialization	Lrfn4
postsynaptic specialization	Lrfn5
postsynaptic specialization	Lrfn1
postsynaptic specialization	Igsf9b
postsynaptic specialization	Cnih2
postsynaptic specialization	Kpna1
postsynaptic specialization	Kpna2
postsynaptic specialization	Chrna3
postsynaptic specialization	Dgkz
postsynaptic specialization	Chrna1
postsynaptic specialization	Nptx2
postsynaptic specialization	Cdk5
postsynaptic specialization	Chrna7
postsynaptic specialization	Sigmar1
postsynaptic specialization	Chrna4
postsynaptic specialization	Chrna9
postsynaptic specialization	Itpr1
postsynaptic specialization	Shank2
postsynaptic specialization	Picalm
postsynaptic specialization	Shank1
postsynaptic specialization	Shank3
postsynaptic specialization	Syt11
Grid1	Nck2
Grid1	Numb
Grid1	Erc1
Grid1	Rnf10
Grid1	Syngap1
Grid1	Sh3gl3
Grid1	Atp2b2
Grid1	Inpp4a
Grid1	Nrg1
Grid1	Gapdh
Grid1	Hnrnpa3
Grid1	Sh2d5
Grid1	Epha4
Grid1	Epha7
Grid1	Dagla
Grid1	Lck
Grid1	Iqsec3
Grid1	Iqsec2
Grid1	Iqsec1
Grid1	Sh3gl1
Grid1	Dtnbp1
Grid1	Mpdz
Grid1	Atp1a1
Grid1	Dgcr8
Grid1	Eif3e
Grid1	Syndig1
Grid1	Eif3a
Camk2g	Camk2b
Camk2g	Glrb
Camk2g	Camk2a
Camk2g	P2ry1
Camk2g	Slitrk3
Camk2g	Slitrk1
Camk2g	Lrrtm1
Camk2g	Lrrtm2
Camk2g	Lrrtm3
Camk2g	Lrrtm4
Camk2g	Bmpr2
Camk2g	Nlgn2
Camk2g	P2rx6
Camk2g	Nlgn1
Camk2g	Ntrk2
Camk2g	Frmpd4
Camk2g	Nlgn3
Camk2g	Dicer1
Camk2g	Arhgap44
Camk2g	Mapk10
Camk2g	Rps14
Camk2g	Tiam1
Camk2g	Rps18
Camk2g	Rps19
Camk2g	Nectin3
Camk2g	Rps13
Camk2g	Homer1
Oprd1	Tmem108
Oprd1	Nsmf
Oprd1	Bsn
Oprd1	Pcbp2
Oprd1	Pcbp1
Oprd1	Ank2
Oprd1	Vdac1
Oprd1	Kalrn
Oprd1	Htr5a
Oprd1	Grin2a
Oprd1	Dtnb
Oprd1	Arhgef9
Oprd1	Fxr1
Oprd1	Map2
Oprd1	Fxr2
Oprd1	Snx1
Oprd1	Gabrg2
Oprd1	Map4
Oprd1	Rps25
Oprd1	Grin3b
Oprd1	Grin3a
Oprd1	Rps27
Oprd1	Rnf112
Oprd1	Homer3
Oprd1	Rps6kc1
Oprd1	Grik5
Oprd1	Hnrnpd
Grik1	Grik4
Grik1	Grik3
Grik1	Grin2d
Grik1	Grin2c
Grik1	Hnrnpm
Grik1	Grin2b
Grik1	Dclk1
Grik1	Ptprs
Grik1	Gabra4
Grik1	Gabra3
Grik1	Gabra6
Grik1	Gabra5
Grik1	Ptprt
Grik1	Ptpro
Grik1	Gabra2
Grik1	Gabra1
Grik1	Adam10
Grik1	Akap5
Grik1	Mapt
Grik1	Ptprf
Grik1	Akap1
Grik1	Psd
Grik1	Slc6a9
Grik1	Plekha5
Grik1	Akap9
Grik1	Syp
Grik1	Syn3
Syn2	Rapsn
Syn2	Syn1
Syn2	Plppr4
Syn2	Adam22
Syn2	Camk1
Syn2	Drp2
Syn2	Pak6
Syn2	Cript
Syn2	Grin1
Syn2	Pak3
Syn2	Pak2
Syn2	Cap2
Syn2	Camk2n1
Syn2	Mpp2
Syn2	Fabp5
Syn2	Dlgap1
Syn2	Pacsin1
Syn2	Tacc3
Syn2	Rab8a
Syn2	Dlgap4
Syn2	Dlgap3
Syn2	Dlgap2
Syn2	Pclo
Syn2	Map2k1
Syn2	Disc1
Syn2	Gabrb1
Syn2	Ctnnd2
Gabrb3	Gabrb2
Gabrb3	Hnrnph2
Gabrb3	Hnrnph1
Gabrb3	Insyn2b
Gabrb3	Insyn2a
Gabrb3	Adra2a
Gabrb3	Adra2c
Gabrb3	Cacna1c
Gabrb3	Mapk1
Gabrb3	Slc8a1
Gabrb3	Rgs9
Gabrb3	Slc8a2
Gabrb3	Grip2
Gabrb3	Nsf
Gabrb3	Slc8a3
Gabrb3	Tsc2
Gabrb3	Exoc4
Gabrb3	Pura
Gabrb3	Rtn3
Gabrb3	Cast
Gabrb3	Nr3c2
Gabrb3	Nr3c1
Gabrb3	Prnp
Gabrb3	Rtn1
Gabrb3	Abhd17b
Gabrb3	Abhd17a
Gabrb3	Epb41l3
Grk2	Epb41l1
Grk2	Crtc1
Grk2	Hspb1
Grk2	Snap91
Grk2	Efnb2
Grk2	Efnb3
Grk2	Eef2k
Grk2	Scn8a
Grk2	Lrrc4b
Grk2	Lrrc4c
Grk2	Slc30a1
Grk2	Usp50
Grk2	Hspa8
Grk2	Dlg1
Grk2	Dlg2
Grk2	Dlg3
Grk2	Dlg4
Grk2	Dlg5
Grk2	Abhd17c
Grk2	Palm
Grk2	Sorcs3
Grk2	Sorcs2
Grk2	Prr7
Grk2	Srgn
Grk2	Igsf11
Grk2	Dnajc6
Grk2	Fbxo45
Ptprz1	Grm1
Ptprz1	Grm3
Ptprz1	Grm5
Ptprz1	Pdpk1
Ptprz1	Nos1
Ptprz1	Neto2
Ptprz1	Tanc1
Ptprz1	Gap43
Ptprz1	Dcc
Ptprz1	Neto1
Ptprz1	Pde4b
Ptprz1	Dnm2
Ptprz1	Gsk3b
Ptprz1	Als2
Ptprz1	Cabp1
Ptprz1	Cdh10
Ptprz1	Tanc2
Ptprz1	Ina
Ptprz1	Aurka
Ptprz1	Ywhaz
Ptprz1	Eif4g2
Ptprz1	Add3
Ptprz1	Sema4b
Ptprz1	Clstn1
Ptprz1	Sema4c
Ptprz1	Gng3
Ptprz1	Clstn2
Bnip3	Rgs14
Bnip3	Kcnab2
Bnip3	Vhl
Bnip3	Sema4f
Bnip3	Rpl10a
Bnip3	Rbmx
Bnip3	Dnajb1
Bnip3	Ptk2b
Bnip3	Grid2ip
Bnip3	Nrcam
Bnip3	Gphn
Bnip3	Nptn
Bnip3	Insyn1
Bnip3	Rtn4
Bnip3	Grip1
Bnip3	Srgap2
Bnip3	Gper1
Bnip3	Fmr1
Bnip3	Ppp1r9b
Bnip3	Rgs7bp
Bnip3	Dnm3
Bnip3	Gria2
Bnip3	Dapk1
Bnip3	Myo6
Bnip3	Prkcz
Bnip3	Sptbn1
Bnip3	Septin11
Lrrc7	Dmtn
Lrrc7	Cdh2
Lrrc7	Capzb
Lrrc7	Pdlim5
Lrrc7	Macf1
Lrrc7	Dst
Lrrc7	Src
Lrrc7	Fyn
Lrrc7	Arhgap32
Lrrc7	Arc
Lrrc7	Samd14
Lrrc7	Arhgef2
Lrrc7	Yes1
Lrrc7	Stx1a
Lrrc7	Dbn1
Lrrc7	Actn2
Lrrc7	Pak1
Lrrc7	Ppp1r9a
Lrrc7	Dbnl
Lrrc7	Tsc1
Lrrc7	Dynll2
Lrrc7	Srcin1
Lrrc7	Baiap2
Lrrc7	Add2
Lrrc7	Add1
Lrrc7	Ablim1
Lrrc7	Chmp2b
Rpl4	Cacng8
Rpl4	Cyth2
Rpl4	Rpl5
Rpl4	Phb1
Rpl4	Cacng7
Rpl4	Erbb4
Rpl4	Vps35
Rpl4	Rpl38
Rpl4	Cacng4
Rpl4	Rpl8
Rpl4	Phb2
Rpl4	Cacng5
Rpl4	Rpl6
Rpl4	Cacng2
Rpl4	Cacng3
Rpl4	Rpl7
Rpl4	Eps8
Rpl4	Rpl30
Rpl4	Neurl1
Rpl4	Pgrmc1
Rpl4	Bcr
Rpl4	Prkcg
Rpl4	Snap47
Rpl4	Rpl23
Rpl4	Zdhhc5
Rpl4	Zdhhc2
Rpl4	Ngfr
Abr	Prrt1
Abr	Cadm1
Abr	Scrib
Abr	Lyn
Abr	Adgrb1
Abr	Cpeb1
Abr	Adgrb3
Abr	Gsg1l
Abr	Cpeb4
Abr	Plcb4
Abr	Arf1
Abr	Pick1
Abr	Kcnd3
Abr	Kcnd2
Abr	Adcy1
Abr	Slc16a3
Abr	Slc16a7
Abr	Glra3
Abr	Glra1
Abr	Fam81a
Abr	Cdk5r1
Abr	Rplp0
Abr	Lhfpl4
Abr	Rpl18a
Abr	Sipa1l1
Abr	Rpl14
Abr	Ppfia2
Rpl12	Rps3
Rpl12	Lrrc4
Rpl12	Dmd
Rpl12	Glra4
Rpl12	Chmp4bl1
Rpl12	Chrnd
Rpl12	Chrne
Rpl12	Cnksr2
Rpl12	Map1a
Rpl12	Map1b
Rpl12	Il1rapl1
Rpl12	Rapgef4
Rpl12	Abi1
Rpl12	Mapk8ip2
Rpl12	Stat3
Rpl12	Nefm
Rpl12	Pip5k1c
Rpl12	Nefh
Rpl12	Cdkl5
Rpl12	Map3k7
Rpl12	Drosha
Rpl12	Egln1
Rpl12	Chrnb2
Rpl12	Chrnb1
Rpl12	Shisa7
Rpl12	Shisa6
Rpl12	Shisa9
Erbin	Arfgap1
Erbin	Shisa8
Erbin	Tnik
Erbin	Hnrnpa2b1
Erbin	Rims1
Erbin	Ctnna2
Erbin	Chrna10
Erbin	Gria4
Erbin	Gria3
Erbin	Usp8
Erbin	Tamalin
Erbin	Gria1
Erbin	Magi2
Erbin	Pkp4
Erbin	Itga8
Erbin	Lzts1
Erbin	Lzts3
Erbin	Chrm1
Erbin	Chrm3
Erbin	Rheb
Erbin	Chrm4
Erbin	Dvl1
SAGA complex	Sgf29
SAGA complex	Supt7l
SAGA complex	Taf5l1
SAGA complex	Supt3h
SAGA complex	Atxn7l3
SAGA complex	Taf6l
SAGA complex	Kat2a
SAGA complex	Eny2
SAGA complex	Tada3
SAGA complex	Tada2a
SAGA complex	Tada2b
SAGA complex	Taf9
SAGA complex	Tada1
SAGA complex	Supt20h
SAGA complex	Usp22
SAGA complex	Taf10
SAGA complex	Trrap
SAGA complex	Taf12
protein folding chaperone complex	Cct8l2
protein folding chaperone complex	Cdc37
protein folding chaperone complex	Cct6b
protein folding chaperone complex	Hsf1
protein folding chaperone complex	Hspa8
protein folding chaperone complex	Tsc1
protein folding chaperone complex	Ruvbl2
protein folding chaperone complex	Ptges3
protein folding chaperone complex	Cct6a
protein folding chaperone complex	Ruvbl1
protein folding chaperone complex	Ppp5c
protein folding chaperone complex	Psmg2
protein folding chaperone complex	Psmg1
protein folding chaperone complex	Pih1d2
protein folding chaperone complex	Dnajc9
protein folding chaperone complex	Stip1
protein folding chaperone complex	Sdf2l1
protein folding chaperone complex	Dnaaf2
protein folding chaperone complex	Bag3
protein folding chaperone complex	Bag2
protein folding chaperone complex	Hspb8
protein folding chaperone complex	Sdf2
protein folding chaperone complex	Cct8
protein folding chaperone complex	Cct7
protein folding chaperone complex	Cct5
protein folding chaperone complex	Cct4
protein folding chaperone complex	Cct3
Spag1	Dnajb11
