pathway	feature_ids
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nhlh2
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1010
transcription regulatory region sequence-specific DNA binding (GO:0000976)	six2a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nfe2
transcription regulatory region sequence-specific DNA binding (GO:0000976)	six2b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf16l
transcription regulatory region sequence-specific DNA binding (GO:0000976)	irf2bp1
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nr5a2
transcription regulatory region sequence-specific DNA binding (GO:0000976)	hey1
transcription regulatory region sequence-specific DNA binding (GO:0000976)	hey2
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:110821
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nr5a5
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1160
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:174653
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1041
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1162
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1161
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1040
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1043
transcription regulatory region sequence-specific DNA binding (GO:0000976)	mier1b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1042
transcription regulatory region sequence-specific DNA binding (GO:0000976)	mier1a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1168
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1046
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1169
transcription regulatory region sequence-specific DNA binding (GO:0000976)	hic1l
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC108181150
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:dkeyp-35e5
transcription regulatory region sequence-specific DNA binding (GO:0000976)	tal2
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:ch73-221f6
transcription regulatory region sequence-specific DNA binding (GO:0000976)	tal1
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:ch211-110e21
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:173577
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:172128
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1153
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1154
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1157
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1159
transcription regulatory region sequence-specific DNA binding (GO:0000976)	rel
transcription regulatory region sequence-specific DNA binding (GO:0000976)	pcgf5b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nr4a1
transcription regulatory region sequence-specific DNA binding (GO:0000976)	pcgf5a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	meox1
transcription regulatory region sequence-specific DNA binding (GO:0000976)	irf2bpl
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:174310
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:174314
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100536609
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1061
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1181
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1184
transcription regulatory region sequence-specific DNA binding (GO:0000976)	foxa2
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:174315
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1064
transcription regulatory region sequence-specific DNA binding (GO:0000976)	foxa1
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1066
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1069
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:ch211-223a21
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1068
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:ch211-162i8
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100332070
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:dkey-226l10
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:165515
transcription regulatory region sequence-specific DNA binding (GO:0000976)	mef2aa
transcription regulatory region sequence-specific DNA binding (GO:0000976)	heyl
transcription regulatory region sequence-specific DNA binding (GO:0000976)	myt1la
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC103911588
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1173
transcription regulatory region sequence-specific DNA binding (GO:0000976)	hlfa
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1053
transcription regulatory region sequence-specific DNA binding (GO:0000976)	hlfb
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1177
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:dkeyp-104f11
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1179
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1178
transcription regulatory region sequence-specific DNA binding (GO:0000976)	her8a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1059
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100333031
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:ch73-40a17
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:dkey-253d23
transcription regulatory region sequence-specific DNA binding (GO:0000976)	bcl6b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:dkey-261j4
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:194336
transcription regulatory region sequence-specific DNA binding (GO:0000976)	atf4a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC101885678
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nfxl1
transcription regulatory region sequence-specific DNA binding (GO:0000976)	sars
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:113209
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100001242
transcription regulatory region sequence-specific DNA binding (GO:0000976)	barhl1a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	barhl1b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	atf4b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100536312
transcription regulatory region sequence-specific DNA binding (GO:0000976)	atf5b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	atf5a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100537400
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:ch73-144d13
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:162971
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:162972
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:101130
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC101884482
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nr4a3
transcription regulatory region sequence-specific DNA binding (GO:0000976)	cdx1b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:dkey-256i11
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:113119
transcription regulatory region sequence-specific DNA binding (GO:0000976)	vdrb
transcription regulatory region sequence-specific DNA binding (GO:0000976)	vdra
transcription regulatory region sequence-specific DNA binding (GO:0000976)	mafk
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100536649
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nrf1
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:162962
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:ch211-262e15
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:162958
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:113348
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:113343
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:ch1073-127d16
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC569391
transcription regulatory region sequence-specific DNA binding (GO:0000976)	bhlhe41
transcription regulatory region sequence-specific DNA binding (GO:0000976)	max
transcription regulatory region sequence-specific DNA binding (GO:0000976)	bhlhe40
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:dkeyp-53d3
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:ch211-161m3
transcription regulatory region sequence-specific DNA binding (GO:0000976)	six3a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100149352
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100536348
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100536587
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:173726
transcription regulatory region sequence-specific DNA binding (GO:0000976)	six3b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100537431
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC101885996
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:171551
transcription regulatory region sequence-specific DNA binding (GO:0000976)	six4a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	six4b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:171673
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:174704
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100535385
transcription regulatory region sequence-specific DNA binding (GO:0000976)	pspc1
transcription regulatory region sequence-specific DNA binding (GO:0000976)	drl
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC101883230
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nfe2l3
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:173624
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100535113
transcription regulatory region sequence-specific DNA binding (GO:0000976)	raraa
transcription regulatory region sequence-specific DNA binding (GO:0000976)	rarab
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100537891
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf143b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	hhex
transcription regulatory region sequence-specific DNA binding (GO:0000976)	hif1ab
transcription regulatory region sequence-specific DNA binding (GO:0000976)	six6a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	six6b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	kdm3b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	her15
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nr1d2b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	prdm5
transcription regulatory region sequence-specific DNA binding (GO:0000976)	prdm4
transcription regulatory region sequence-specific DNA binding (GO:0000976)	hif1al
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:dkey-15h8
transcription regulatory region sequence-specific DNA binding (GO:0000976)	her12
transcription regulatory region sequence-specific DNA binding (GO:0000976)	her11
transcription regulatory region sequence-specific DNA binding (GO:0000976)	klf3
transcription regulatory region sequence-specific DNA binding (GO:0000976)	her13
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:dkeyp-2e4
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:rp71-1h20
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf407
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100332458
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:ch211-210b2
transcription regulatory region sequence-specific DNA binding (GO:0000976)	bcl6ab
transcription regulatory region sequence-specific DNA binding (GO:0000976)	per1b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	per1a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	barhl2
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:112998
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC101883087
transcription regulatory region sequence-specific DNA binding (GO:0000976)	rarga
transcription regulatory region sequence-specific DNA binding (GO:0000976)	rargb
transcription regulatory region sequence-specific DNA binding (GO:0000976)	pparg
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC103911606
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nr1d4a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nr1d4b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:zfos-44a5
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100536030
transcription regulatory region sequence-specific DNA binding (GO:0000976)	wu:fe17e08
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zic2a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	purba
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zic2b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf989
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf982
transcription regulatory region sequence-specific DNA binding (GO:0000976)	purbb
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:173702
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:dkey-30f3
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:173705
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf750
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100537572
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nr1d1
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:ch211-226o13
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100329258
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100332787
transcription regulatory region sequence-specific DNA binding (GO:0000976)	purab
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf971
transcription regulatory region sequence-specific DNA binding (GO:0000976)	puraa
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:173714
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100537584
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100535286
transcription regulatory region sequence-specific DNA binding (GO:0000976)	glis2b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:193790
transcription regulatory region sequence-specific DNA binding (GO:0000976)	glis2a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	myt1b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	gfi1b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:162948
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:dkey-77f5
transcription regulatory region sequence-specific DNA binding (GO:0000976)	irf2bp2b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	myt1a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	irf2bp2a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	bach1b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100537032
transcription regulatory region sequence-specific DNA binding (GO:0000976)	cux1b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	cux1a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	gb:am422109
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:136308
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100150619
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:162936
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:ch211-212k5
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:ch73-367f21
transcription regulatory region sequence-specific DNA binding (GO:0000976)	twist1b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:ch73-299h12
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:dkey-66i24
transcription regulatory region sequence-specific DNA binding (GO:0000976)	jmjd1ca
transcription regulatory region sequence-specific DNA binding (GO:0000976)	jmjd1cb
transcription regulatory region sequence-specific DNA binding (GO:0000976)	arntl1a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	cdx4
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100537377
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nr1h3
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:171727
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:dkey-262g12
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nr1h4
transcription regulatory region sequence-specific DNA binding (GO:0000976)	pcgf6
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nr1h5
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100330321
transcription regulatory region sequence-specific DNA binding (GO:0000976)	per2
transcription regulatory region sequence-specific DNA binding (GO:0000976)	per3
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:ch211-276c2
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:ch211-235i11
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:dkey-237m9
transcription regulatory region sequence-specific DNA binding (GO:0000976)	mef2d
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nr1i2
transcription regulatory region sequence-specific DNA binding (GO:0000976)	klf6a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	cux2a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	cux2b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:ch211-222k6
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:153116
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC101883936
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC101882721
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:171901
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100148620
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nfe2l2b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nfe2l2a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	klf7b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC101882607
transcription regulatory region sequence-specific DNA binding (GO:0000976)	gb:ai877918
transcription regulatory region sequence-specific DNA binding (GO:0000976)	dbpa
transcription regulatory region sequence-specific DNA binding (GO:0000976)	dbpb
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC557537
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1070
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1072
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1073
transcription regulatory region sequence-specific DNA binding (GO:0000976)	purg
transcription regulatory region sequence-specific DNA binding (GO:0000976)	hoxa4a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1078
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1077
transcription regulatory region sequence-specific DNA binding (GO:0000976)	rela
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf1079
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nfe2l1b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nfe2l1a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	tefb
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100333012
transcription regulatory region sequence-specific DNA binding (GO:0000976)	relb
transcription regulatory region sequence-specific DNA binding (GO:0000976)	tefa
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:175284
transcription regulatory region sequence-specific DNA binding (GO:0000976)	arid3a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100534908
transcription regulatory region sequence-specific DNA binding (GO:0000976)	pparaa
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:ch211-241e1
transcription regulatory region sequence-specific DNA binding (GO:0000976)	arid3b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	pparab
transcription regulatory region sequence-specific DNA binding (GO:0000976)	srfa
transcription regulatory region sequence-specific DNA binding (GO:0000976)	srfb
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nono
transcription regulatory region sequence-specific DNA binding (GO:0000976)	helt
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf45l
transcription regulatory region sequence-specific DNA binding (GO:0000976)	phf12b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	phf12a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC100001832
transcription regulatory region sequence-specific DNA binding (GO:0000976)	foxn1
transcription regulatory region sequence-specific DNA binding (GO:0000976)	hnf1a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC108184006
transcription regulatory region sequence-specific DNA binding (GO:0000976)	foxn4
transcription regulatory region sequence-specific DNA binding (GO:0000976)	hoxb4a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC103909914
transcription regulatory region sequence-specific DNA binding (GO:0000976)	six7
transcription regulatory region sequence-specific DNA binding (GO:0000976)	six9
transcription regulatory region sequence-specific DNA binding (GO:0000976)	lyl1
transcription regulatory region sequence-specific DNA binding (GO:0000976)	foxk2
transcription regulatory region sequence-specific DNA binding (GO:0000976)	hnf1bb
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zic1
transcription regulatory region sequence-specific DNA binding (GO:0000976)	foxk1
transcription regulatory region sequence-specific DNA binding (GO:0000976)	sfpq
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zic4
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC101886047
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zic3
transcription regulatory region sequence-specific DNA binding (GO:0000976)	six5
transcription regulatory region sequence-specific DNA binding (GO:0000976)	si:dkey-10f23
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:163077
transcription regulatory region sequence-specific DNA binding (GO:0000976)	hnf1ba
transcription regulatory region sequence-specific DNA binding (GO:0000976)	znf569l
transcription regulatory region sequence-specific DNA binding (GO:0000976)	zgc:174263
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nr4a2a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	thrab
transcription regulatory region sequence-specific DNA binding (GO:0000976)	thraa
transcription regulatory region sequence-specific DNA binding (GO:0000976)	hoxc4a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nrip1a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	fev
transcription regulatory region sequence-specific DNA binding (GO:0000976)	nrip1b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	barx1
transcription regulatory region sequence-specific DNA binding (GO:0000976)	barx2
transcription regulatory region sequence-specific DNA binding (GO:0000976)	ascl1b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	ascl1a
transcription regulatory region sequence-specific DNA binding (GO:0000976)	mta2
transcription regulatory region sequence-specific DNA binding (GO:0000976)	mta1
transcription regulatory region sequence-specific DNA binding (GO:0000976)	LOC101887036
transcription regulatory region sequence-specific DNA binding (GO:0000976)	mta3
transcription regulatory region sequence-specific DNA binding (GO:0000976)	hes2
transcription regulatory region sequence-specific DNA binding (GO:0000976)	tfap2c
transcription regulatory region sequence-specific DNA binding (GO:0000976)	tfap2b
transcription regulatory region sequence-specific DNA binding (GO:0000976)	tfap2e
transcription regulatory region sequence-specific DNA binding (GO:0000976)	hes6
transcription regulatory region sequence-specific DNA binding (GO:0000976)	tfap2d
transcription regulatory region sequence-specific DNA binding (GO:0000976)	her6
transcription regulatory region sequence-specific DNA binding (GO:0000976)	her7
