pathway	feature_ids
ARGININE BIOSYNTHESIS IV	IQCB1
ARGININE BIOSYNTHESIS IV	RIPK3
ARGININE BIOSYNTHESIS IV	SIRT4
ARGININE BIOSYNTHESIS IV	HDAC2
ARGININE BIOSYNTHESIS IV	HDAC1
ARGININE BIOSYNTHESIS IV	CLOCK
CITRULLINE-NITRIC OXIDE CYCLE	ASL
CITRULLINE-NITRIC OXIDE CYCLE	ASS1
CITRULLINE-NITRIC OXIDE CYCLE	NOS1
CITRULLINE-NITRIC OXIDE CYCLE	NOS3
CITRULLINE-NITRIC OXIDE CYCLE	NOS2
CITRULLINE-NITRIC OXIDE CYCLE	HSD17B10
CITRULLINE-NITRIC OXIDE CYCLE	HDAC2
CITRULLINE-NITRIC OXIDE CYCLE	HDAC1
CITRULLINE-NITRIC OXIDE CYCLE	CLOCK
CITRULLINE-NITRIC OXIDE CYCLE	SNTA1
CITRULLINE-NITRIC OXIDE CYCLE	GRIN1
CITRULLINE-NITRIC OXIDE CYCLE	ATP2B4
CITRULLINE-NITRIC OXIDE CYCLE	YWHAZ
CITRULLINE-NITRIC OXIDE CYCLE	PTGS2
CITRULLINE-NITRIC OXIDE CYCLE	GRIN2B
CITRULLINE-NITRIC OXIDE CYCLE	SLC6A3
CITRULLINE-NITRIC OXIDE CYCLE	SLC6A4
CITRULLINE-NITRIC OXIDE CYCLE	NOS1AP
CITRULLINE-NITRIC OXIDE CYCLE	DMD
CITRULLINE-NITRIC OXIDE CYCLE	CALM1
CITRULLINE-NITRIC OXIDE CYCLE	SCN5A
CITRULLINE-NITRIC OXIDE CYCLE	MYO5A
CITRULLINE-NITRIC OXIDE CYCLE	DYNLL1
CITRULLINE-NITRIC OXIDE CYCLE	MAST1
CITRULLINE-NITRIC OXIDE CYCLE	NULL
CITRULLINE-NITRIC OXIDE CYCLE	SLC7A1
CITRULLINE-NITRIC OXIDE CYCLE	ESR1
CITRULLINE-NITRIC OXIDE CYCLE	CAV1
CITRULLINE-NITRIC OXIDE CYCLE	NCOR1
CITRULLINE-NITRIC OXIDE CYCLE	CREB1
CITRULLINE-NITRIC OXIDE CYCLE	KALRN
CITRULLINE-NITRIC OXIDE CYCLE	RAC2
CITRULLINE-NITRIC OXIDE CYCLE	RELA
CITRULLINE-NITRIC OXIDE CYCLE	JUN
CITRULLINE-NITRIC OXIDE CYCLE	STAT1
CITRULLINE-NITRIC OXIDE CYCLE	PDZK1
CITRULLINE-NITRIC OXIDE CYCLE	UBC
CITRULLINE-NITRIC OXIDE CYCLE	IKZF1
CITRULLINE-NITRIC OXIDE CYCLE	ELAVL1
CITRULLINE-NITRIC OXIDE CYCLE	NCOR2
CITRULLINE-NITRIC OXIDE CYCLE	IRF8
CITRULLINE-NITRIC OXIDE CYCLE	HSP90AA1
CITRULLINE-NITRIC OXIDE CYCLE	PPP2CA
CITRULLINE-NITRIC OXIDE CYCLE	POU2F2
CITRULLINE-NITRIC OXIDE CYCLE	AHR
CITRULLINE-NITRIC OXIDE CYCLE	CD74
CITRULLINE-NITRIC OXIDE CYCLE	ACTN4
CITRULLINE-NITRIC OXIDE CYCLE	IRF1
CITRULLINE-NITRIC OXIDE CYCLE	NFKB1
CITRULLINE-NITRIC OXIDE CYCLE	CAMKK1
CITRULLINE-NITRIC OXIDE CYCLE	CORO2A
CITRULLINE-NITRIC OXIDE CYCLE	HIF1A
CITRULLINE-NITRIC OXIDE CYCLE	CEBPB
CITRULLINE-NITRIC OXIDE CYCLE	STAT3
CITRULLINE-NITRIC OXIDE CYCLE	VCP
CITRULLINE-NITRIC OXIDE CYCLE	RAC1
CITRULLINE-NITRIC OXIDE CYCLE	RCOR2
CITRULLINE-NITRIC OXIDE CYCLE	NRIP1
CITRULLINE-NITRIC OXIDE CYCLE	EP300
CITRULLINE-NITRIC OXIDE CYCLE	NOTCH1
CITRULLINE-NITRIC OXIDE CYCLE	REL
CITRULLINE-NITRIC OXIDE CYCLE	NR4A2
CITRULLINE-NITRIC OXIDE CYCLE	SENP3
ALANINE BIOSYNTHESIS II	GPT
ALANINE BIOSYNTHESIS II	GPT2
PROTEIN CITRULLINATION	PADI6
PROTEIN CITRULLINATION	PADI3
PROTEIN CITRULLINATION	PADI4
PROTEIN CITRULLINATION	PADI2
PROTEIN CITRULLINATION	PADI1
PROTEIN CITRULLINATION	YWHAQ
PROTEIN CITRULLINATION	YWHAZ
PROTEIN CITRULLINATION	IKBKG
PROTEIN CITRULLINATION	TAL1
CITRULLINE BIOSYNTHESIS	OTC
CITRULLINE BIOSYNTHESIS	GLS2
CITRULLINE BIOSYNTHESIS	GLS
CITRULLINE BIOSYNTHESIS	OAT
CITRULLINE BIOSYNTHESIS	ARG2
CITRULLINE BIOSYNTHESIS	ARG1
CITRULLINE BIOSYNTHESIS	HSD17B10
CITRULLINE BIOSYNTHESIS	KCNMA1
CITRULLINE BIOSYNTHESIS	CEBPB
CITRULLINE BIOSYNTHESIS	NPHP4
CITRULLINE BIOSYNTHESIS	STAT6
CITRULLINE BIOSYNTHESIS	IRF8
CITRULLINE BIOSYNTHESIS	SPI1
SELENOCYSTEINE BIOSYNTHESIS II (ARCHAEA AND EUKARYOTES)	SARS
SELENOCYSTEINE BIOSYNTHESIS II (ARCHAEA AND EUKARYOTES)	SARS2
SELENOCYSTEINE BIOSYNTHESIS II (ARCHAEA AND EUKARYOTES)	SEPSECS
SELENOCYSTEINE BIOSYNTHESIS II (ARCHAEA AND EUKARYOTES)	SEPHS2
SELENOCYSTEINE BIOSYNTHESIS II (ARCHAEA AND EUKARYOTES)	SEPHS1
SELENOCYSTEINE BIOSYNTHESIS II (ARCHAEA AND EUKARYOTES)	PSTK
SELENOCYSTEINE BIOSYNTHESIS II (ARCHAEA AND EUKARYOTES)	PPP2CA
SELENOCYSTEINE BIOSYNTHESIS II (ARCHAEA AND EUKARYOTES)	TRNAU1AP
SELENOCYSTEINE BIOSYNTHESIS II (ARCHAEA AND EUKARYOTES)	DDX58
GLYCINE BIOSYNTHESIS I	SHMT1
GLYCINE BIOSYNTHESIS I	SHMT2
GLYCINE BIOSYNTHESIS I	SET
TYROSINE BIOSYNTHESIS II	PAH
2-METHYLBUTYRATE BIOSYNTHESIS	ECHS1
2-METHYLBUTYRATE BIOSYNTHESIS	ACAT1
2-METHYLBUTYRATE BIOSYNTHESIS	ACAT2
2-METHYLBUTYRATE BIOSYNTHESIS	PDP1
EUMELANIN BIOSYNTHESIS	DCT
L-DOPACHROME BIOSYNTHESIS	TYR
L-DOPACHROME BIOSYNTHESIS	RAB5A
L-DOPACHROME BIOSYNTHESIS	RAB8A
L-DOPACHROME BIOSYNTHESIS	TFRC
L-DOPACHROME BIOSYNTHESIS	CANX
L-DOPACHROME BIOSYNTHESIS	RAB6A
L-DOPACHROME BIOSYNTHESIS	TYRP1
L-DOPACHROME BIOSYNTHESIS	RAB27A
EPOXYSQUALENE BIOSYNTHESIS	FDFT1
PRPP BIOSYNTHESIS I	PRPS1
PRPP BIOSYNTHESIS I	PRPS2
PRPP BIOSYNTHESIS I	PARK2
CYCLIC GMP BIOSYNTHESIS	PDE5A
CYCLIC GMP BIOSYNTHESIS	PDE9A
CYCLIC GMP BIOSYNTHESIS	PDE6A
CYCLIC GMP BIOSYNTHESIS	PDE6B
CYCLIC GMP BIOSYNTHESIS	PDE6C
CYCLIC GMP BIOSYNTHESIS	PDE6H
CYCLIC GMP BIOSYNTHESIS	PDE6G
CYCLIC GMP BIOSYNTHESIS	NPR2
CYCLIC GMP BIOSYNTHESIS	NPR1
CYCLIC GMP BIOSYNTHESIS	GUCY1B2
CYCLIC GMP BIOSYNTHESIS	NPR-A
CYCLIC GMP BIOSYNTHESIS	GUCY2D
CYCLIC GMP BIOSYNTHESIS	GUCY2E
CYCLIC GMP BIOSYNTHESIS	GUCY2C
CYCLIC GMP BIOSYNTHESIS	GUCY2F
CYCLIC GMP BIOSYNTHESIS	GUCY2G
CYCLIC GMP BIOSYNTHESIS	GUCY1A1
CYCLIC GMP BIOSYNTHESIS	GUCY1B1
CYCLIC GMP BIOSYNTHESIS	DNM2
CYCLIC GMP BIOSYNTHESIS	NULL
CYCLIC GMP BIOSYNTHESIS	NPPC
CYCLIC GMP BIOSYNTHESIS	SEMA3A
CYCLIC GMP BIOSYNTHESIS	PLXNA1
CYCLIC GMP BIOSYNTHESIS	EED
CYCLIC GMP BIOSYNTHESIS	NPHP4
CYCLIC AMP BIOSYNTHESIS	ADCY6
CYCLIC AMP BIOSYNTHESIS	ADCY2
CYCLIC AMP BIOSYNTHESIS	ADCY7
CYCLIC AMP BIOSYNTHESIS	ADCY3
CYCLIC AMP BIOSYNTHESIS	ADCY4
CYCLIC AMP BIOSYNTHESIS	ADCY8
CYCLIC AMP BIOSYNTHESIS	ADCY10
CYCLIC AMP BIOSYNTHESIS	ADCY5
CYCLIC AMP BIOSYNTHESIS	ADCY1
CYCLIC AMP BIOSYNTHESIS	ADCY9
CYCLIC AMP BIOSYNTHESIS	PDE4A
CYCLIC AMP BIOSYNTHESIS	PDE4C
CYCLIC AMP BIOSYNTHESIS	PDE7A
CYCLIC AMP BIOSYNTHESIS	PDE8A
CYCLIC AMP BIOSYNTHESIS	PDE7B
CYCLIC AMP BIOSYNTHESIS	PDE4D
CYCLIC AMP BIOSYNTHESIS	PDE8B
CYCLIC AMP BIOSYNTHESIS	AKAP5
CYCLIC AMP BIOSYNTHESIS	TAL1
CYCLIC AMP BIOSYNTHESIS	CAV1
CYCLIC AMP BIOSYNTHESIS	MPDZ
CYCLIC AMP BIOSYNTHESIS	STOML3
CYCLIC AMP BIOSYNTHESIS	CALM1
CYCLIC AMP BIOSYNTHESIS	PPP2CA
CYCLIC AMP BIOSYNTHESIS	PPP2R1A
CYCLIC AMP BIOSYNTHESIS	SLC9C1
CYCLIC AMP BIOSYNTHESIS	NULL
CYCLIC AMP BIOSYNTHESIS	AKAP6
CYCLIC AMP BIOSYNTHESIS	RIC8A
CYCLIC AMP BIOSYNTHESIS	PKD2
CYCLIC AMP BIOSYNTHESIS	CACNA1C
CYCLIC AMP BIOSYNTHESIS	SHANK2
CYCLIC AMP BIOSYNTHESIS	YWHAZ
CYCLIC AMP BIOSYNTHESIS	KALRN
CYCLIC AMP BIOSYNTHESIS	PDE4B
CYCLIC AMP BIOSYNTHESIS	NPHP4
CYCLIC AMP BIOSYNTHESIS	ADRB1
CYCLIC AMP BIOSYNTHESIS	RYR2
CYCLIC AMP BIOSYNTHESIS	ATP2A2
CYCLIC AMP BIOSYNTHESIS	ARRB2
CYCLIC AMP BIOSYNTHESIS	NDE1
CYCLIC AMP BIOSYNTHESIS	ADRB2
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	NDK3
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	NME3
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	NME2
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	GM20390
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	NME6
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	NME4
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	NME1
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	NME7
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	CTPS1
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	CTPS2
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	RORA
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	ITGB1
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	MAPK14
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	NULL
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	IKBKB
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	RORB
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	PPP2CA
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	RYR1
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	PIK3R1
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	UVRAG
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	RARA
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	IRF8
PURINE AND PYRIMIDINE METABOLISM	UCK1
PURINE AND PYRIMIDINE METABOLISM	UCK2
PURINE AND PYRIMIDINE METABOLISM	UCKL1
PURINE AND PYRIMIDINE METABOLISM	PNP
PURINE AND PYRIMIDINE METABOLISM	PNP2
PURINE AND PYRIMIDINE METABOLISM	APRT
PURINE AND PYRIMIDINE METABOLISM	GUK1
PURINE AND PYRIMIDINE METABOLISM	TYMP
PURINE AND PYRIMIDINE METABOLISM	HPRT
PURINE AND PYRIMIDINE METABOLISM	HPRT1
PURINE AND PYRIMIDINE METABOLISM	CDA
PURINE AND PYRIMIDINE METABOLISM	TYMS
PURINE AND PYRIMIDINE METABOLISM	DTYMK
PURINE AND PYRIMIDINE METABOLISM	AK2
PURINE AND PYRIMIDINE METABOLISM	AK6
PURINE AND PYRIMIDINE METABOLISM	TK1A
PURINE AND PYRIMIDINE METABOLISM	TK1B
PURINE AND PYRIMIDINE METABOLISM	TK1
PURINE AND PYRIMIDINE METABOLISM	TK2
PURINE AND PYRIMIDINE METABOLISM	PLCG2
PURINE AND PYRIMIDINE METABOLISM	FYN
PURINE AND PYRIMIDINE METABOLISM	GRB2
PURINE AND PYRIMIDINE METABOLISM	PRKAA1
PURINE AND PYRIMIDINE METABOLISM	EED
PURINE AND PYRIMIDINE METABOLISM	KCNMA1
PURINE AND PYRIMIDINE METABOLISM	UBC
PURINE AND PYRIMIDINE METABOLISM	UVRAG
URIDINE-5'-PHOSPHATE BIOSYNTHESIS	CAD
URIDINE-5'-PHOSPHATE BIOSYNTHESIS	DHODH
URIDINE-5'-PHOSPHATE BIOSYNTHESIS	NPHP1
URIDINE-5'-PHOSPHATE BIOSYNTHESIS	CHAF1A
URIDINE-5'-PHOSPHATE BIOSYNTHESIS	POU5F1
URIDINE-5'-PHOSPHATE BIOSYNTHESIS	FOXP3
URIDINE-5'-PHOSPHATE BIOSYNTHESIS	IQCB1
URIDINE-5'-PHOSPHATE BIOSYNTHESIS	CEP290
SALVAGE PATHWAYS OF PYRIMIDINE RIBONUCLEOTIDES	UCK1
SALVAGE PATHWAYS OF PYRIMIDINE RIBONUCLEOTIDES	UCK2
SALVAGE PATHWAYS OF PYRIMIDINE RIBONUCLEOTIDES	UCKL1
SALVAGE PATHWAYS OF PYRIMIDINE RIBONUCLEOTIDES	UPP2
SALVAGE PATHWAYS OF PYRIMIDINE RIBONUCLEOTIDES	UPP1
