pathway	feature_ids
AGE-RAGE signaling pathway in diabetic complications	pik3r2
AGE-RAGE signaling pathway in diabetic complications	vegfc
AGE-RAGE signaling pathway in diabetic complications	vegfd
AGE-RAGE signaling pathway in diabetic complications	cxcl8a
AGE-RAGE signaling pathway in diabetic complications	il1b
AGE-RAGE signaling pathway in diabetic complications	tnfa
AGE-RAGE signaling pathway in diabetic complications	smad4a
AGE-RAGE signaling pathway in diabetic complications	thbd
AGE-RAGE signaling pathway in diabetic complications	plce1
AGE-RAGE signaling pathway in diabetic complications	si:dkey-222b8.1
AGE-RAGE signaling pathway in diabetic complications	rac1b
AGE-RAGE signaling pathway in diabetic complications	stat5a
AGE-RAGE signaling pathway in diabetic complications	agtr1b
AGE-RAGE signaling pathway in diabetic complications	stat3
AGE-RAGE signaling pathway in diabetic complications	plcd3b
AGE-RAGE signaling pathway in diabetic complications	agtr1a
AGE-RAGE signaling pathway in diabetic complications	cdc42l
AGE-RAGE signaling pathway in diabetic complications	col4a6
AGE-RAGE signaling pathway in diabetic complications	plcd3a
AGE-RAGE signaling pathway in diabetic complications	rac1a
AGE-RAGE signaling pathway in diabetic complications	nfatc1
AGE-RAGE signaling pathway in diabetic complications	col4a2
AGE-RAGE signaling pathway in diabetic complications	rac1l
AGE-RAGE signaling pathway in diabetic complications	col4a5
AGE-RAGE signaling pathway in diabetic complications	pik3r3b
AGE-RAGE signaling pathway in diabetic complications	col4a1
Adherens junction	smad3a
Adherens junction	src
Adherens junction	ep300b
Adherens junction	ep300a
Adherens junction	si:ch73-22o12.1
Adherens junction	csnk2b
Adherens junction	cdh1
Adherens junction	igf1ra
Adherens junction	tcf7l2
Adherens junction	actn1
Adherens junction	actn4
Adherens junction	vcla
Adherens junction	tjp1b
Adherens junction	igf1rb
Adherens junction	rhocb
Adherens junction	pard3ab
Adherens junction	ctnna1
Adherens junction	insrb
Adherens junction	ctnna2
Adherens junction	insra
Adherens junction	sorbs1
Adherens junction	ptprjb.2
Adherens junction	tgfbr2b
Adherens junction	mllt4a
Adherens junction	ctnnb1
Adherens junction	ptprb
Adherens junction	zgc:109889
Adherens junction	tcf7l1a
Adherens junction	snai2
Adherens junction	crebbpa
Adherens junction	map3k7
Adherens junction	tcf7
Adherens junction	crebbpb
Adherens junction	ptprja
Adherens junction	si:dkey-101k6.5
Adherens junction	yes1
Adherens junction	tgfbr1b
Adherens junction	smad2
Adherens junction	tgfbr1a
Adherens junction	erbb2
Adherens junction	wasa
Adherens junction	ssx2ipa
Adherens junction	waslb
Adherens junction	wasla
Adherens junction	rac2
Adherens junction	zgc:153713
Adherens junction	mapk1
Adherens junction	rhoac
Adherens junction	rhoab
Adherens junction	mapk3
Adherens junction	wasb
Adherens junction	rhoaa
Adherens junction	lmo7a
Adherens junction	fgfr1a
Adherens junction	baiap2b
Adherens junction	wasf3b
Adherens junction	wasf3a
Adherens junction	baiap2a
Adherens junction	ctnnd1
Adherens junction	cdc42
Adherens junction	si:ch211-119e14.9
Adherens junction	nectin1b
Adherens junction	nlk1
Adherens junction	si:ch73-362m14.4
Adherens junction	rac3a
Adherens junction	rac3b
Adherens junction	nlk2
Adherens junction	zgc:86598
Adherens junction	cdc42l2
Adherens junction	pvrl3a
Adherens junction	actb2
Adherens junction	actb1
Adherens junction	lef1
Adherens junction	fyna
Adherens junction	fynb
Adherens junction	ptprfa
Adherens junction	ptprfb
Adherens junction	csnk2a2a
Adherens junction	csnk2a2b
Adherens junction	nectin3b
Adherens junction	smad4a
Adherens junction	wasf1
Adherens junction	egfra
Adherens junction	si:dkey-222b8.1
Adherens junction	ptpn1
Adherens junction	wasf2
Adherens junction	rac1b
Adherens junction	csnk2a1
Adherens junction	csnk2a4
Adherens junction	pvrl4
Adherens junction	ptpn6
Adherens junction	farp2
Adherens junction	cdc42l
Adherens junction	rac1a
Adherens junction	iqgap1
Adherens junction	met
Adherens junction	rac1l
Adipocytokine signaling pathway	ikbkg
Adipocytokine signaling pathway	mapk9
Adipocytokine signaling pathway	irs2b
Adipocytokine signaling pathway	acsl1b
Adipocytokine signaling pathway	irs2a
Adipocytokine signaling pathway	acsl1a
Adipocytokine signaling pathway	mapk10
Adipocytokine signaling pathway	slc2a1b
Adipocytokine signaling pathway	slc2a1a
Adipocytokine signaling pathway	cd36
Adipocytokine signaling pathway	prkag2b
Adipocytokine signaling pathway	nfkbie
Adipocytokine signaling pathway	prkag2a
Adipocytokine signaling pathway	ikbkb
Adipocytokine signaling pathway	prkab2
Adipocytokine signaling pathway	mapk8b
Adipocytokine signaling pathway	traf2b
Adipocytokine signaling pathway	pomca
Adipocytokine signaling pathway	tradd
Adipocytokine signaling pathway	ptpn11b
Adipocytokine signaling pathway	irs1
Adipocytokine signaling pathway	npy
Adipocytokine signaling pathway	ptpn11a
Adipocytokine signaling pathway	traf2a
Adipocytokine signaling pathway	rxrgb
Adipocytokine signaling pathway	g6pcb
Adipocytokine signaling pathway	rxrga
Adipocytokine signaling pathway	mapk8a
Adipocytokine signaling pathway	nfkb1
Adipocytokine signaling pathway	jak2b
Adipocytokine signaling pathway	jak2a
Adipocytokine signaling pathway	acsl4b
Adipocytokine signaling pathway	acsl4a
Adipocytokine signaling pathway	prkab1b
Adipocytokine signaling pathway	prkcq
Adipocytokine signaling pathway	prkab1a
Adipocytokine signaling pathway	akt2l
Adipocytokine signaling pathway	akt2
Adipocytokine signaling pathway	akt1
Adipocytokine signaling pathway	agrp
Adipocytokine signaling pathway	prkag3b
Adipocytokine signaling pathway	prkag3a
Adipocytokine signaling pathway	akt3b
Adipocytokine signaling pathway	rela
Adipocytokine signaling pathway	rxrba
Adipocytokine signaling pathway	prkag1
Adipocytokine signaling pathway	acacb
Adipocytokine signaling pathway	acsl5
Adipocytokine signaling pathway	akt3a
Adipocytokine signaling pathway	acsl6
Adipocytokine signaling pathway	g6pca.1
Adipocytokine signaling pathway	g6pca.2
Adipocytokine signaling pathway	ppargc1a
Adipocytokine signaling pathway	acsl3b
Adipocytokine signaling pathway	pparab
Adipocytokine signaling pathway	acsl3a
Adipocytokine signaling pathway	tnfrsf1a
Adipocytokine signaling pathway	adipoqb
Adipocytokine signaling pathway	tnfrsf1b
Adipocytokine signaling pathway	adipoqa
Adipocytokine signaling pathway	irs4a
Adipocytokine signaling pathway	pck1
Adipocytokine signaling pathway	pck2
Adipocytokine signaling pathway	adipor1a
Adipocytokine signaling pathway	adipor1b
Adipocytokine signaling pathway	acsbg1
Adipocytokine signaling pathway	rxraa
Adipocytokine signaling pathway	acsbg2
Adipocytokine signaling pathway	adipor2
Adipocytokine signaling pathway	mtor
Adipocytokine signaling pathway	camkk1b
Adipocytokine signaling pathway	tnfa
Adipocytokine signaling pathway	stk11
Adipocytokine signaling pathway	cpt1ab
Adipocytokine signaling pathway	cpt1aa
Adipocytokine signaling pathway	lepr
Adipocytokine signaling pathway	prkaa1
Adipocytokine signaling pathway	socs3b
Adipocytokine signaling pathway	chuk
Adipocytokine signaling pathway	stat3
Adipocytokine signaling pathway	nfkbiaa
Adipocytokine signaling pathway	g6pc3
Adipocytokine signaling pathway	nfkbiab
Adipocytokine signaling pathway	lepb
Adipocytokine signaling pathway	lepa
Adipocytokine signaling pathway	prkaa2
Adrenergic signaling in cardiomyocytes	cacna2d4a
Adrenergic signaling in cardiomyocytes	plcb4
Adrenergic signaling in cardiomyocytes	plcb2
Adrenergic signaling in cardiomyocytes	plcb3
Adrenergic signaling in cardiomyocytes	ppp2r1ba
Adrenergic signaling in cardiomyocytes	pln
Adrenergic signaling in cardiomyocytes	ppp2r2cb
Adrenergic signaling in cardiomyocytes	zgc:56064
Adrenergic signaling in cardiomyocytes	adcy7
Adrenergic signaling in cardiomyocytes	adcy9
Adrenergic signaling in cardiomyocytes	adcy8
Adrenergic signaling in cardiomyocytes	si:rp71-17i16.5
Adrenergic signaling in cardiomyocytes	adcy5
Adrenergic signaling in cardiomyocytes	myl4
Adrenergic signaling in cardiomyocytes	cacna2d3a
Adrenergic signaling in cardiomyocytes	creb3l3a
Adrenergic signaling in cardiomyocytes	mapk14a
Adrenergic signaling in cardiomyocytes	mapk14b
Adrenergic signaling in cardiomyocytes	akt2l
Adrenergic signaling in cardiomyocytes	akt2
Adrenergic signaling in cardiomyocytes	agtr2
Adrenergic signaling in cardiomyocytes	akt1
Adrenergic signaling in cardiomyocytes	creb3l3l
Adrenergic signaling in cardiomyocytes	akt3b
Adrenergic signaling in cardiomyocytes	ppp2r1bb
Adrenergic signaling in cardiomyocytes	cacng8b
Adrenergic signaling in cardiomyocytes	pik3cg
Adrenergic signaling in cardiomyocytes	atf2
Adrenergic signaling in cardiomyocytes	atp2b2
Adrenergic signaling in cardiomyocytes	gna11a
Adrenergic signaling in cardiomyocytes	akt3a
Adrenergic signaling in cardiomyocytes	camk2g2
Adrenergic signaling in cardiomyocytes	myh7l
Adrenergic signaling in cardiomyocytes	atp2b3b
Adrenergic signaling in cardiomyocytes	atp2b3a
Adrenergic signaling in cardiomyocytes	cacna2d2b
Adrenergic signaling in cardiomyocytes	ppp2r2aa
Adrenergic signaling in cardiomyocytes	ppp2r2ab
Adrenergic signaling in cardiomyocytes	zgc:86709
Adrenergic signaling in cardiomyocytes	adrb2a
Adrenergic signaling in cardiomyocytes	creb5b
Adrenergic signaling in cardiomyocytes	adrb2b
Adrenergic signaling in cardiomyocytes	atp1a3a
Adrenergic signaling in cardiomyocytes	atp1a3b
Adrenergic signaling in cardiomyocytes	zgc:171775
Adrenergic signaling in cardiomyocytes	tnnc1b
Adrenergic signaling in cardiomyocytes	tnnc1a
Adrenergic signaling in cardiomyocytes	ppp2r2ca
Adrenergic signaling in cardiomyocytes	cacna2d1a
Adrenergic signaling in cardiomyocytes	ppp2r2bb
Adrenergic signaling in cardiomyocytes	camk2b
Adrenergic signaling in cardiomyocytes	camk2a
Adrenergic signaling in cardiomyocytes	mapk12a
Adrenergic signaling in cardiomyocytes	atp1b4
Adrenergic signaling in cardiomyocytes	mapk12b
Adrenergic signaling in cardiomyocytes	si:ch211-139a5.9
Adrenergic signaling in cardiomyocytes	tnnt2a
Adrenergic signaling in cardiomyocytes	ppp1cb
Adrenergic signaling in cardiomyocytes	mapk11
Adrenergic signaling in cardiomyocytes	kcnq1
Adrenergic signaling in cardiomyocytes	scn1bb
Adrenergic signaling in cardiomyocytes	scn1ba
Adrenergic signaling in cardiomyocytes	cacnb3a
Adrenergic signaling in cardiomyocytes	cacna2d3
Adrenergic signaling in cardiomyocytes	ppp1cab
Adrenergic signaling in cardiomyocytes	adrb1
Adrenergic signaling in cardiomyocytes	mapk13
Adrenergic signaling in cardiomyocytes	ppp1caa
Adrenergic signaling in cardiomyocytes	cacna1c
Adrenergic signaling in cardiomyocytes	slc9a1b
Adrenergic signaling in cardiomyocytes	ryr2b
Adrenergic signaling in cardiomyocytes	ryr2a
Adrenergic signaling in cardiomyocytes	slc9a1a
Adrenergic signaling in cardiomyocytes	ppp1cbl
Adrenergic signaling in cardiomyocytes	cacnb2a
Adrenergic signaling in cardiomyocytes	adra1d
Adrenergic signaling in cardiomyocytes	adrb3a
Adrenergic signaling in cardiomyocytes	ppp2cb
Adrenergic signaling in cardiomyocytes	adrb3b
Adrenergic signaling in cardiomyocytes	camk2g1
Adrenergic signaling in cardiomyocytes	ppp2ca
Adrenergic signaling in cardiomyocytes	tpm1
Adrenergic signaling in cardiomyocytes	gnaia
Adrenergic signaling in cardiomyocytes	atp1a1a.2
Adrenergic signaling in cardiomyocytes	atp1a1a.3
Adrenergic signaling in cardiomyocytes	atp1a1a.4
Adrenergic signaling in cardiomyocytes	atp1a1a.5
Adrenergic signaling in cardiomyocytes	si:ch73-187m15.4
Adrenergic signaling in cardiomyocytes	camk2d1
Adrenergic signaling in cardiomyocytes	camk2d2
Adrenergic signaling in cardiomyocytes	atp1a1a.1
Adrenergic signaling in cardiomyocytes	cacnb4a
Adrenergic signaling in cardiomyocytes	scn5lab
Adrenergic signaling in cardiomyocytes	si:dkey-206f10.1
Adrenergic signaling in cardiomyocytes	cacnb4b
Adrenergic signaling in cardiomyocytes	myl2a
Adrenergic signaling in cardiomyocytes	myl2b
Adrenergic signaling in cardiomyocytes	adra1aa
Adrenergic signaling in cardiomyocytes	adra1ab
Adrenergic signaling in cardiomyocytes	prkcaa
Adrenergic signaling in cardiomyocytes	adcy2a
Adrenergic signaling in cardiomyocytes	atf4a
Adrenergic signaling in cardiomyocytes	cacng1a
Adrenergic signaling in cardiomyocytes	tpma
Adrenergic signaling in cardiomyocytes	cacng1b
Adrenergic signaling in cardiomyocytes	adcy2b
Adrenergic signaling in cardiomyocytes	camk2b1
Adrenergic signaling in cardiomyocytes	adra1ba
Adrenergic signaling in cardiomyocytes	adra1bb
Adrenergic signaling in cardiomyocytes	agt
Adrenergic signaling in cardiomyocytes	atf4b
Adrenergic signaling in cardiomyocytes	rps6ka5
Adrenergic signaling in cardiomyocytes	cacna1da
Adrenergic signaling in cardiomyocytes	si:ch211-132f19.7
Adrenergic signaling in cardiomyocytes	calm3b
Adrenergic signaling in cardiomyocytes	calm3a
Adrenergic signaling in cardiomyocytes	tpm2
Adrenergic signaling in cardiomyocytes	tpm3
Adrenergic signaling in cardiomyocytes	gnai3
Adrenergic signaling in cardiomyocytes	adcy1a
Adrenergic signaling in cardiomyocytes	gnai1
Adrenergic signaling in cardiomyocytes	adcy1b
Adrenergic signaling in cardiomyocytes	creb3l4
Adrenergic signaling in cardiomyocytes	creb3l2
Adrenergic signaling in cardiomyocytes	cacnb1
Adrenergic signaling in cardiomyocytes	creb3l1
Adrenergic signaling in cardiomyocytes	gnaq
Adrenergic signaling in cardiomyocytes	gnas
Adrenergic signaling in cardiomyocytes	atf6b
Adrenergic signaling in cardiomyocytes	calm2a
Adrenergic signaling in cardiomyocytes	calm2b
Adrenergic signaling in cardiomyocytes	scn4ba
Adrenergic signaling in cardiomyocytes	prkacab
Adrenergic signaling in cardiomyocytes	cacng3b
Adrenergic signaling in cardiomyocytes	prkacaa
Adrenergic signaling in cardiomyocytes	cacna1sb
Adrenergic signaling in cardiomyocytes	cacna1sa
Adrenergic signaling in cardiomyocytes	cacng3a
Adrenergic signaling in cardiomyocytes	tpm4b
Adrenergic signaling in cardiomyocytes	tpm4a
Adrenergic signaling in cardiomyocytes	actc1b
Adrenergic signaling in cardiomyocytes	actc1a
Adrenergic signaling in cardiomyocytes	adcy3a
Adrenergic signaling in cardiomyocytes	atf7b
Adrenergic signaling in cardiomyocytes	calm1b
Adrenergic signaling in cardiomyocytes	calm1a
Adrenergic signaling in cardiomyocytes	cacng2a
Adrenergic signaling in cardiomyocytes	prkacbb
Adrenergic signaling in cardiomyocytes	prkacba
Adrenergic signaling in cardiomyocytes	ppp1cc
Adrenergic signaling in cardiomyocytes	ppp2r3c
Adrenergic signaling in cardiomyocytes	ppp2r3b
Adrenergic signaling in cardiomyocytes	ppp2r3a
Adrenergic signaling in cardiomyocytes	bcl2b
Adrenergic signaling in cardiomyocytes	bcl2a
Adrenergic signaling in cardiomyocytes	atp1a2a
Adrenergic signaling in cardiomyocytes	mapk1
Adrenergic signaling in cardiomyocytes	atp2b1b
Adrenergic signaling in cardiomyocytes	atp2b1a
Adrenergic signaling in cardiomyocytes	mapk3
Adrenergic signaling in cardiomyocytes	ppp2r5eb
Adrenergic signaling in cardiomyocytes	ppp2r5ea
Adrenergic signaling in cardiomyocytes	adcy6b
Adrenergic signaling in cardiomyocytes	adcy6a
Adrenergic signaling in cardiomyocytes	si:ch73-374l24.1
Adrenergic signaling in cardiomyocytes	ppp2r2d
Adrenergic signaling in cardiomyocytes	cacng5a
Adrenergic signaling in cardiomyocytes	cacng5b
Adrenergic signaling in cardiomyocytes	pik3r6b
Adrenergic signaling in cardiomyocytes	crema
Adrenergic signaling in cardiomyocytes	gna15.1
Adrenergic signaling in cardiomyocytes	gna15.4
Adrenergic signaling in cardiomyocytes	myh7
Adrenergic signaling in cardiomyocytes	atp1b3a
Adrenergic signaling in cardiomyocytes	atp1b3b
Adrenergic signaling in cardiomyocytes	atp1a1b
Adrenergic signaling in cardiomyocytes	cacng4b
Adrenergic signaling in cardiomyocytes	scn12aa
Adrenergic signaling in cardiomyocytes	ppp2r5a
Adrenergic signaling in cardiomyocytes	myh7ba
Adrenergic signaling in cardiomyocytes	gna14
Adrenergic signaling in cardiomyocytes	ppp2r5d
Adrenergic signaling in cardiomyocytes	ppp2r5b
Adrenergic signaling in cardiomyocytes	rapgef4
Adrenergic signaling in cardiomyocytes	atp1b2a
Adrenergic signaling in cardiomyocytes	rapgef3
Adrenergic signaling in cardiomyocytes	calml4a
Adrenergic signaling in cardiomyocytes	atp1b2b
Adrenergic signaling in cardiomyocytes	ppp2r5cb
Adrenergic signaling in cardiomyocytes	cacng7a
Adrenergic signaling in cardiomyocytes	ppp2r5ca
Adrenergic signaling in cardiomyocytes	pik3r5
Adrenergic signaling in cardiomyocytes	creb1a
Adrenergic signaling in cardiomyocytes	gnai2b
Adrenergic signaling in cardiomyocytes	gnai2a
Adrenergic signaling in cardiomyocytes	atp1b1a
Adrenergic signaling in cardiomyocytes	atp1b1b
Adrenergic signaling in cardiomyocytes	cacna1fb
Adrenergic signaling in cardiomyocytes	agtr1b
Adrenergic signaling in cardiomyocytes	agtr1a
Adrenergic signaling in cardiomyocytes	cacng6b
Adrenergic signaling in cardiomyocytes	cacng6a
Alanine, aspartate and glutamate metabolism	si:dkey-40g16.6
Alanine, aspartate and glutamate metabolism	ass1
Alanine, aspartate and glutamate metabolism	got2b
Alanine, aspartate and glutamate metabolism	cps1
Alanine, aspartate and glutamate metabolism	got2a
Alanine, aspartate and glutamate metabolism	glud1a
Alanine, aspartate and glutamate metabolism	si:ch211-217a12.1
Alanine, aspartate and glutamate metabolism	aldh5a1
Alanine, aspartate and glutamate metabolism	aldh4a1
Alanine, aspartate and glutamate metabolism	adss
Alanine, aspartate and glutamate metabolism	glud1b
Alanine, aspartate and glutamate metabolism	nat8l
Alanine, aspartate and glutamate metabolism	gfpt2
Alanine, aspartate and glutamate metabolism	gfpt1
Alanine, aspartate and glutamate metabolism	asl
Alanine, aspartate and glutamate metabolism	agxtb
Alanine, aspartate and glutamate metabolism	glulc
Alanine, aspartate and glutamate metabolism	agxta
Alanine, aspartate and glutamate metabolism	adssl1
Alanine, aspartate and glutamate metabolism	glula
Alanine, aspartate and glutamate metabolism	glulb
Alanine, aspartate and glutamate metabolism	abat
Alanine, aspartate and glutamate metabolism	gad1a
Alanine, aspartate and glutamate metabolism	glsa
Alanine, aspartate and glutamate metabolism	glsb
Alanine, aspartate and glutamate metabolism	gad1b
Alanine, aspartate and glutamate metabolism	cad
Alanine, aspartate and glutamate metabolism	gpt2l
Alanine, aspartate and glutamate metabolism	zgc:172341
Alanine, aspartate and glutamate metabolism	ppat
Alanine, aspartate and glutamate metabolism	agxt2
Alanine, aspartate and glutamate metabolism	rimkla
Alanine, aspartate and glutamate metabolism	nit2
Alanine, aspartate and glutamate metabolism	adssl
Alanine, aspartate and glutamate metabolism	aspa
Alanine, aspartate and glutamate metabolism	zgc:163121
Alanine, aspartate and glutamate metabolism	got1
Alanine, aspartate and glutamate metabolism	adsl
Alanine, aspartate and glutamate metabolism	gpt2
Alanine, aspartate and glutamate metabolism	gad2
Alanine, aspartate and glutamate metabolism	asns
Amino sugar and nucleotide sugar metabolism	ugdh
Amino sugar and nucleotide sugar metabolism	gmppb
Amino sugar and nucleotide sugar metabolism	pgm3
Amino sugar and nucleotide sugar metabolism	npl
Amino sugar and nucleotide sugar metabolism	gnpnat1
Amino sugar and nucleotide sugar metabolism	ugp2b
Amino sugar and nucleotide sugar metabolism	ugp2a
Amino sugar and nucleotide sugar metabolism	pgm1
Amino sugar and nucleotide sugar metabolism	pgm2
Amino sugar and nucleotide sugar metabolism	uxs1
Amino sugar and nucleotide sugar metabolism	fuk
Amino sugar and nucleotide sugar metabolism	cmah
Amino sugar and nucleotide sugar metabolism	cyb5r1
Amino sugar and nucleotide sugar metabolism	gmds
Amino sugar and nucleotide sugar metabolism	hkdc1
Amino sugar and nucleotide sugar metabolism	amdhd2
Amino sugar and nucleotide sugar metabolism	hk1
Amino sugar and nucleotide sugar metabolism	cyb5r4
Amino sugar and nucleotide sugar metabolism	gkup
Amino sugar and nucleotide sugar metabolism	cyb5r2
Amino sugar and nucleotide sugar metabolism	gck
Amino sugar and nucleotide sugar metabolism	hk2
Amino sugar and nucleotide sugar metabolism	cyb5r3
Amino sugar and nucleotide sugar metabolism	galt
Amino sugar and nucleotide sugar metabolism	si:ch211-264e16.1
Amino sugar and nucleotide sugar metabolism	si:ch211-264e16.2
Amino sugar and nucleotide sugar metabolism	chia.4
Amino sugar and nucleotide sugar metabolism	chia.2
Amino sugar and nucleotide sugar metabolism	chia.3
Amino sugar and nucleotide sugar metabolism	renbp
Amino sugar and nucleotide sugar metabolism	tsta3
Amino sugar and nucleotide sugar metabolism	chia.6
Amino sugar and nucleotide sugar metabolism	uap1l1
Amino sugar and nucleotide sugar metabolism	cmasa
Amino sugar and nucleotide sugar metabolism	gale
Amino sugar and nucleotide sugar metabolism	cmasb
Amino sugar and nucleotide sugar metabolism	mpi
Amino sugar and nucleotide sugar metabolism	nagk
Amino sugar and nucleotide sugar metabolism	chs1
Amino sugar and nucleotide sugar metabolism	galk1
Amino sugar and nucleotide sugar metabolism	gpia
Amino sugar and nucleotide sugar metabolism	gpib
Amino sugar and nucleotide sugar metabolism	gmppab
