pathway	feature_ids
protein kinase binding (GO:0019901)	mex-6
protein kinase binding (GO:0019901)	rpm-1
protein kinase binding (GO:0019901)	mex-5
protein kinase binding (GO:0019901)	pop-1
protein kinase binding (GO:0019901)	num-1
protein kinase binding (GO:0019901)	kin-9
protein kinase binding (GO:0019901)	W05G11.2
protein kinase binding (GO:0019901)	unc-5
protein kinase binding (GO:0019901)	F59F5.3
protein kinase binding (GO:0019901)	aap-1
protein kinase binding (GO:0019901)	mdf-1
protein kinase binding (GO:0019901)	nmy-2
protein kinase binding (GO:0019901)	daf-2
protein kinase binding (GO:0019901)	cks-1
protein kinase binding (GO:0019901)	Y57G11C.22
protein kinase binding (GO:0019901)	abi-1
protein kinase binding (GO:0019901)	tir-1
protein kinase binding (GO:0019901)	vab-1
protein kinase binding (GO:0019901)	cdc-42
protein kinase binding (GO:0019901)	cdc-48.3
protein kinase binding (GO:0019901)	Y50D4B.6
protein kinase binding (GO:0019901)	T12C9.7
protein kinase binding (GO:0019901)	pptr-1
protein kinase binding (GO:0019901)	unc-22
protein kinase binding (GO:0019901)	cyb-1
protein kinase binding (GO:0019901)	gck-1
protein kinase binding (GO:0019901)	crp-1
protein kinase binding (GO:0019901)	W04G5.10
protein kinase binding (GO:0019901)	gck-3
protein kinase binding (GO:0019901)	rpn-2
protein kinase binding (GO:0019901)	cdk-1
protein kinase binding (GO:0019901)	egl-15
protein kinase binding (GO:0019901)	C09G1.4
protein kinase binding (GO:0019901)	T22B11.4
protein kinase binding (GO:0019901)	rack-1
protein kinase binding (GO:0019901)	cyb-3
protein kinase binding (GO:0019901)	let-60
protein kinase binding (GO:0019901)	fos-1
protein kinase binding (GO:0019901)	hmp-2
protein kinase binding (GO:0019901)	unc-15
protein kinase binding (GO:0019901)	unc-16
protein kinase binding (GO:0019901)	unc-14
protein kinase binding (GO:0019901)	sqst-2
protein kinase binding (GO:0019901)	sqst-1
protein kinase binding (GO:0019901)	kin-23
protein kinase binding (GO:0019901)	sqst-5
protein kinase binding (GO:0019901)	sqst-4
protein kinase binding (GO:0019901)	vhp-1
protein kinase binding (GO:0019901)	sqst-3
protein kinase binding (GO:0019901)	kin-15
protein kinase binding (GO:0019901)	egl-2
protein kinase binding (GO:0019901)	kin-16
protein kinase binding (GO:0019901)	msh-2
protein kinase binding (GO:0019901)	glh-3
protein kinase binding (GO:0019901)	glh-4
protein kinase binding (GO:0019901)	wrm-1
protein kinase binding (GO:0019901)	glh-1
protein kinase binding (GO:0019901)	C06G3.6
protein kinase binding (GO:0019901)	glh-2
protein kinase binding (GO:0019901)	yap-1
L-amino acid transmembrane transporter activity (GO:0015179)	K02F3.2
L-amino acid transmembrane transporter activity (GO:0015179)	slc-36.4
L-amino acid transmembrane transporter activity (GO:0015179)	eat-4
L-amino acid transmembrane transporter activity (GO:0015179)	vglu-2
L-amino acid transmembrane transporter activity (GO:0015179)	vglu-3
L-amino acid transmembrane transporter activity (GO:0015179)	snf-1
L-amino acid transmembrane transporter activity (GO:0015179)	atgp-1
L-amino acid transmembrane transporter activity (GO:0015179)	glt-1
L-amino acid transmembrane transporter activity (GO:0015179)	T10F2.2
L-amino acid transmembrane transporter activity (GO:0015179)	aat-1
L-amino acid transmembrane transporter activity (GO:0015179)	aat-6
L-amino acid transmembrane transporter activity (GO:0015179)	aat-7
L-amino acid transmembrane transporter activity (GO:0015179)	atgp-2
L-amino acid transmembrane transporter activity (GO:0015179)	aat-8
L-amino acid transmembrane transporter activity (GO:0015179)	laat-1
L-amino acid transmembrane transporter activity (GO:0015179)	aat-9
L-amino acid transmembrane transporter activity (GO:0015179)	aat-2
L-amino acid transmembrane transporter activity (GO:0015179)	aat-3
L-amino acid transmembrane transporter activity (GO:0015179)	aat-4
L-amino acid transmembrane transporter activity (GO:0015179)	ctns-1
L-amino acid transmembrane transporter activity (GO:0015179)	aat-5
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	Y52D5A.2
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	kin-5
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	F57B9.8
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	F59A3.8
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	F22B3.8
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	ZC581.7
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	pig-1
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	Y116A8C.24
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	W01B6.5
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	kin-32
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	nipi-4
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	kin-6
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	R11E3.1
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	kin-14
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	kin-26
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	ark-1
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	T25B9.5
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	T25B9.4
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	K09B11.5
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	csk-1
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	T06C10.3
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	R05H5.4
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	C25A8.5
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	F26E4.5
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	src-2
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	C55C3.4
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	Y43C5B.2
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	trk-1
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	kin-21
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	abl-1
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	C18H7.4
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	Y38H6C.20
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	src-1
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	rol-3
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	kin-24
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	frk-1
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	F23C8.7
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	T21G5.1
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	Y47G6A.5
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	C35E7.10
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	spe-8
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	ZK622.1
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	Y69E1A.3
protein homodimerization activity (GO:0042803)	syp-1
protein homodimerization activity (GO:0042803)	ace-2
protein homodimerization activity (GO:0042803)	sod-1
protein homodimerization activity (GO:0042803)	sod-2
protein homodimerization activity (GO:0042803)	hlh-2
protein homodimerization activity (GO:0042803)	sod-3
protein homodimerization activity (GO:0042803)	syg-2
protein homodimerization activity (GO:0042803)	cps-6
protein homodimerization activity (GO:0042803)	hlh-1
protein homodimerization activity (GO:0042803)	laf-1
protein homodimerization activity (GO:0042803)	frg-1
protein homodimerization activity (GO:0042803)	rde-4
protein homodimerization activity (GO:0042803)	M18.3
protein homodimerization activity (GO:0042803)	vps-25
protein homodimerization activity (GO:0042803)	ace-3
protein homodimerization activity (GO:0042803)	syd-2
protein homodimerization activity (GO:0042803)	sop-2
protein homodimerization activity (GO:0042803)	ipla-1
protein homodimerization activity (GO:0042803)	smu-1
protein homodimerization activity (GO:0042803)	madd-2
protein homodimerization activity (GO:0042803)	gcy-14
protein homodimerization activity (GO:0042803)	ssp-19
protein homodimerization activity (GO:0042803)	daf-37
protein homodimerization activity (GO:0042803)	ced-9
protein homodimerization activity (GO:0042803)	sel-10
protein homodimerization activity (GO:0042803)	app-1
protein homodimerization activity (GO:0042803)	dkf-2
protein homodimerization activity (GO:0042803)	glo-2
protein homodimerization activity (GO:0042803)	msh-2
protein homodimerization activity (GO:0042803)	cep-1
protein homodimerization activity (GO:0042803)	asns-1
protein homodimerization activity (GO:0042803)	wrn-1
protein homodimerization activity (GO:0042803)	asns-2
protein homodimerization activity (GO:0042803)	dct-1
protein homodimerization activity (GO:0042803)	him-4
protein homodimerization activity (GO:0042803)	hars-1
protein homodimerization activity (GO:0042803)	lat-1
protein homodimerization activity (GO:0042803)	T24B1.1
protein homodimerization activity (GO:0042803)	him-6
protein homodimerization activity (GO:0042803)	ttr-52
protein homodimerization activity (GO:0042803)	lin-32
excitatory extracellular ligand-gated ion channel activity (GO:0005231)	acr-3
excitatory extracellular ligand-gated ion channel activity (GO:0005231)	acr-12
excitatory extracellular ligand-gated ion channel activity (GO:0005231)	acr-2
excitatory extracellular ligand-gated ion channel activity (GO:0005231)	eat-2
excitatory extracellular ligand-gated ion channel activity (GO:0005231)	lev-1
excitatory extracellular ligand-gated ion channel activity (GO:0005231)	unc-38
excitatory extracellular ligand-gated ion channel activity (GO:0005231)	exp-1
excitatory extracellular ligand-gated ion channel activity (GO:0005231)	unc-29
excitatory extracellular ligand-gated ion channel activity (GO:0005231)	acr-16
excitatory extracellular ligand-gated ion channel activity (GO:0005231)	unc-63
acetylcholine-gated cation-selective channel activity (GO:0022848)	acr-3
acetylcholine-gated cation-selective channel activity (GO:0022848)	acr-12
acetylcholine-gated cation-selective channel activity (GO:0022848)	acr-2
acetylcholine-gated cation-selective channel activity (GO:0022848)	eat-2
acetylcholine-gated cation-selective channel activity (GO:0022848)	lev-1
acetylcholine-gated cation-selective channel activity (GO:0022848)	unc-38
acetylcholine-gated cation-selective channel activity (GO:0022848)	unc-29
acetylcholine-gated cation-selective channel activity (GO:0022848)	acr-16
acetylcholine-gated cation-selective channel activity (GO:0022848)	unc-63
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-34
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-35
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-36
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-30
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-31
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-32
extracellular ligand-gated ion channel activity (GO:0005230)	avr-15
extracellular ligand-gated ion channel activity (GO:0005230)	avr-14
extracellular ligand-gated ion channel activity (GO:0005230)	ggr-3
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-37
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-38
extracellular ligand-gated ion channel activity (GO:0005230)	ggr-2
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-39
extracellular ligand-gated ion channel activity (GO:0005230)	ggr-1
extracellular ligand-gated ion channel activity (GO:0005230)	pbo-5
extracellular ligand-gated ion channel activity (GO:0005230)	pbo-6
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-23
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-24
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-25
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-20
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-21
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-1
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-26
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-4
extracellular ligand-gated ion channel activity (GO:0005230)	cup-4
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-5
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-27
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-28
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-29
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-8
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-9
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-6
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-7
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-55
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-51
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-52
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-53
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-54
extracellular ligand-gated ion channel activity (GO:0005230)	gab-1
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-44
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-45
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-46
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-47
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-40
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-41
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-42
extracellular ligand-gated ion channel activity (GO:0005230)	exp-1
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-43
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-48
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-49
extracellular ligand-gated ion channel activity (GO:0005230)	mod-1
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-50
extracellular ligand-gated ion channel activity (GO:0005230)	unc-63
extracellular ligand-gated ion channel activity (GO:0005230)	acc-2
extracellular ligand-gated ion channel activity (GO:0005230)	lev-1
extracellular ligand-gated ion channel activity (GO:0005230)	acc-1
extracellular ligand-gated ion channel activity (GO:0005230)	acc-4
extracellular ligand-gated ion channel activity (GO:0005230)	acc-3
extracellular ligand-gated ion channel activity (GO:0005230)	unc-49
extracellular ligand-gated ion channel activity (GO:0005230)	lev-8
extracellular ligand-gated ion channel activity (GO:0005230)	acr-19
extracellular ligand-gated ion channel activity (GO:0005230)	acr-16
extracellular ligand-gated ion channel activity (GO:0005230)	acr-15
extracellular ligand-gated ion channel activity (GO:0005230)	acr-18
extracellular ligand-gated ion channel activity (GO:0005230)	acr-17
extracellular ligand-gated ion channel activity (GO:0005230)	acr-23
extracellular ligand-gated ion channel activity (GO:0005230)	acr-25
extracellular ligand-gated ion channel activity (GO:0005230)	acr-24
extracellular ligand-gated ion channel activity (GO:0005230)	acr-21
extracellular ligand-gated ion channel activity (GO:0005230)	acr-20
extracellular ligand-gated ion channel activity (GO:0005230)	eat-2
extracellular ligand-gated ion channel activity (GO:0005230)	unc-38
extracellular ligand-gated ion channel activity (GO:0005230)	acr-12
extracellular ligand-gated ion channel activity (GO:0005230)	acr-11
extracellular ligand-gated ion channel activity (GO:0005230)	acr-14
extracellular ligand-gated ion channel activity (GO:0005230)	acr-10
extracellular ligand-gated ion channel activity (GO:0005230)	glc-4
extracellular ligand-gated ion channel activity (GO:0005230)	glc-2
extracellular ligand-gated ion channel activity (GO:0005230)	glc-3
extracellular ligand-gated ion channel activity (GO:0005230)	glc-1
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-11
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-12
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-13
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-14
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-10
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-19
extracellular ligand-gated ion channel activity (GO:0005230)	unc-29
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-15
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-16
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-17
extracellular ligand-gated ion channel activity (GO:0005230)	lgc-18
extracellular ligand-gated ion channel activity (GO:0005230)	acr-3
extracellular ligand-gated ion channel activity (GO:0005230)	acr-2
extracellular ligand-gated ion channel activity (GO:0005230)	acr-5
extracellular ligand-gated ion channel activity (GO:0005230)	acr-7
extracellular ligand-gated ion channel activity (GO:0005230)	acr-6
extracellular ligand-gated ion channel activity (GO:0005230)	acr-9
extracellular ligand-gated ion channel activity (GO:0005230)	acr-8
extracellular ligand-gated ion channel activity (GO:0005230)	des-2
extracellular ligand-gated ion channel activity (GO:0005230)	deg-3
acetylcholine receptor activity (GO:0015464)	eat-2
acetylcholine receptor activity (GO:0015464)	lev-1
acetylcholine receptor activity (GO:0015464)	gar-1
acetylcholine receptor activity (GO:0015464)	goa-1
acetylcholine receptor activity (GO:0015464)	gar-3
acetylcholine receptor activity (GO:0015464)	gar-2
acetylcholine receptor activity (GO:0015464)	unc-38
acetylcholine receptor activity (GO:0015464)	unc-29
acetylcholine receptor activity (GO:0015464)	acr-16
acetylcholine receptor activity (GO:0015464)	cup-4
acetylcholine receptor activity (GO:0015464)	acr-15
acetylcholine receptor activity (GO:0015464)	acr-3
acetylcholine receptor activity (GO:0015464)	acr-12
acetylcholine receptor activity (GO:0015464)	acr-2
acetylcholine receptor activity (GO:0015464)	acr-11
acetylcholine receptor activity (GO:0015464)	unc-63
ATP binding (GO:0005524)	hsp-70
ATP binding (GO:0005524)	dyf-5
ATP binding (GO:0005524)	spas-1
ATP binding (GO:0005524)	K07A3.3
ATP binding (GO:0005524)	dapk-1
ATP binding (GO:0005524)	pgk-1
ATP binding (GO:0005524)	zen-4
ATP binding (GO:0005524)	act-2
ATP binding (GO:0005524)	mbk-2
ATP binding (GO:0005524)	F11F1.1
ATP binding (GO:0005524)	eat-6
ATP binding (GO:0005524)	cars-1
ATP binding (GO:0005524)	abce-1
ATP binding (GO:0005524)	hsp-6
ATP binding (GO:0005524)	daf-2
ATP binding (GO:0005524)	hsp-4
ATP binding (GO:0005524)	hsp-3
ATP binding (GO:0005524)	hsp-1
ATP binding (GO:0005524)	ced-7
ATP binding (GO:0005524)	ced-4
ATP binding (GO:0005524)	F46F11.1
ATP binding (GO:0005524)	sax-1
ATP binding (GO:0005524)	stc-1
ATP binding (GO:0005524)	msh-2
ATP binding (GO:0005524)	D2030.2
ATP binding (GO:0005524)	rtel-1
ATP binding (GO:0005524)	par-2
ATP binding (GO:0005524)	him-6
ATP binding (GO:0005524)	msh-6
actin filament binding (GO:0051015)	unc-22
actin filament binding (GO:0051015)	B0280.2
actin filament binding (GO:0051015)	C46H11.3
actin filament binding (GO:0051015)	unc-87
actin filament binding (GO:0051015)	C31C9.6
actin filament binding (GO:0051015)	ketn-1
actin filament binding (GO:0051015)	frg-1
actin filament binding (GO:0051015)	wsp-1
actin filament binding (GO:0051015)	ani-1
actin filament binding (GO:0051015)	pod-1
actin filament binding (GO:0051015)	tag-138
actin filament binding (GO:0051015)	twf-2
actin filament binding (GO:0051015)	unc-94
actin filament binding (GO:0051015)	wip-1
actin filament binding (GO:0051015)	add-2
actin filament binding (GO:0051015)	arx-3
actin filament binding (GO:0051015)	unc-78
actin filament binding (GO:0051015)	add-1
actin filament binding (GO:0051015)	arx-4
actin filament binding (GO:0051015)	arx-5
actin filament binding (GO:0051015)	hmp-1
actin filament binding (GO:0051015)	unc-53
actin filament binding (GO:0051015)	unc-54
actin filament binding (GO:0051015)	Y18D10A.22
actin filament binding (GO:0051015)	aipl-1
actin filament binding (GO:0051015)	gsnl-1
actin filament binding (GO:0051015)	plst-1
actin filament binding (GO:0051015)	unc-115
actin filament binding (GO:0051015)	ipla-3
actin filament binding (GO:0051015)	ttn-1
actin filament binding (GO:0051015)	nab-1
actin filament binding (GO:0051015)	ipla-2
actin filament binding (GO:0051015)	vab-10
actin filament binding (GO:0051015)	eps-8
actin filament binding (GO:0051015)	hipr-1
actin filament binding (GO:0051015)	samp-1
actin filament binding (GO:0051015)	cap-1
actin filament binding (GO:0051015)	cap-2
actin filament binding (GO:0051015)	arx-7
actin filament binding (GO:0051015)	unc-60
actin filament binding (GO:0051015)	lev-11
FAD binding (GO:0071949)	Y52B11A.3
FAD binding (GO:0071949)	ads-1
FAD binding (GO:0071949)	Y9C9A.16
FAD binding (GO:0071949)	F54D5.12
FAD binding (GO:0071949)	hpo-19
FAD binding (GO:0071949)	sqrd-1
FAD binding (GO:0071949)	B0513.5
FAD binding (GO:0071949)	T05H4.4
FAD binding (GO:0071949)	mthf-1
FAD binding (GO:0071949)	cblc-1
Rab guanyl-nucleotide exchange factor activity (GO:0017112)	R06F6.8
Rab guanyl-nucleotide exchange factor activity (GO:0017112)	F53H1.3
Rab guanyl-nucleotide exchange factor activity (GO:0017112)	trpp-5
Rab guanyl-nucleotide exchange factor activity (GO:0017112)	M01F1.9
Rab guanyl-nucleotide exchange factor activity (GO:0017112)	rme-4
Rab guanyl-nucleotide exchange factor activity (GO:0017112)	trpp-4
Rab guanyl-nucleotide exchange factor activity (GO:0017112)	trpp-1
Rab guanyl-nucleotide exchange factor activity (GO:0017112)	trpp-3
Rab guanyl-nucleotide exchange factor activity (GO:0017112)	rbg-2
Rab guanyl-nucleotide exchange factor activity (GO:0017112)	aex-3
serine-type endopeptidase activity (GO:0004252)	egl-3
serine-type endopeptidase activity (GO:0004252)	bli-5
serine-type endopeptidase activity (GO:0004252)	bli-4
serine-type endopeptidase activity (GO:0004252)	kpc-1
serine-type endopeptidase activity (GO:0004252)	rom-4
serine-type endopeptidase activity (GO:0004252)	aex-5
serine-type endopeptidase activity (GO:0004252)	rom-3
GTPase activity (GO:0003924)	gpa-5
GTPase activity (GO:0003924)	gpa-17
GTPase activity (GO:0003924)	gpa-18
GTPase activity (GO:0003924)	gpa-4
GTPase activity (GO:0003924)	gpa-3
GTPase activity (GO:0003924)	gpa-15
GTPase activity (GO:0003924)	gpc-1
GTPase activity (GO:0003924)	gpa-2
GTPase activity (GO:0003924)	gpa-16
GTPase activity (GO:0003924)	ced-10
GTPase activity (GO:0003924)	gpa-1
GTPase activity (GO:0003924)	evl-20
GTPase activity (GO:0003924)	gpa-10
GTPase activity (GO:0003924)	odr-3
GTPase activity (GO:0003924)	F38A1.8
GTPase activity (GO:0003924)	rho-1
GTPase activity (GO:0003924)	gpa-13
GTPase activity (GO:0003924)	C52B11.5
GTPase activity (GO:0003924)	gpa-14
GTPase activity (GO:0003924)	gpa-11
GTPase activity (GO:0003924)	gpa-12
GTPase activity (GO:0003924)	gop-2
GTPase activity (GO:0003924)	C56E6.2
GTPase activity (GO:0003924)	gsa-1
GTPase activity (GO:0003924)	aex-6
GTPase activity (GO:0003924)	K07A12.4
GTPase activity (GO:0003924)	eat-3
GTPase activity (GO:0003924)	miro-1
GTPase activity (GO:0003924)	erfa-3
GTPase activity (GO:0003924)	goa-1
GTPase activity (GO:0003924)	sar-1
GTPase activity (GO:0003924)	egl-30
GTPase activity (GO:0003924)	rac-2
GTPase activity (GO:0003924)	rab-14
GTPase activity (GO:0003924)	rab-11.1
GTPase activity (GO:0003924)	glo-1
GTPase activity (GO:0003924)	rab-11.2
GTPase activity (GO:0003924)	rab-10
GTPase activity (GO:0003924)	cdc-42
GTPase activity (GO:0003924)	4R79.2
GTPase activity (GO:0003924)	gpa-9
GTPase activity (GO:0003924)	F11A5.3
GTPase activity (GO:0003924)	gpa-8
GTPase activity (GO:0003924)	F11A5.4
GTPase activity (GO:0003924)	gpa-7
GTPase activity (GO:0003924)	gpa-6
GTPase activity (GO:0003924)	ragc-1
GTPase activity (GO:0003924)	K02E10.1
GTPase activity (GO:0003924)	unc-108
GTPase activity (GO:0003924)	raga-1
GTPase activity (GO:0003924)	dyn-1
GTPase activity (GO:0003924)	fzo-1
GTPase activity (GO:0003924)	Y71F9AR.2
GTPase activity (GO:0003924)	crp-1
GTPase activity (GO:0003924)	rab-18
GTPase activity (GO:0003924)	rab-19
GTPase activity (GO:0003924)	rap-1
GTPase activity (GO:0003924)	chw-1
GTPase activity (GO:0003924)	C18B2.5
GTPase activity (GO:0003924)	drp-1
GTPase activity (GO:0003924)	rab-28
GTPase activity (GO:0003924)	rab-21
GTPase activity (GO:0003924)	ral-1
GTPase activity (GO:0003924)	Y75B8A.14
GTPase activity (GO:0003924)	ran-1
GTPase activity (GO:0003924)	rab-6.1
GTPase activity (GO:0003924)	rab-6.2
GTPase activity (GO:0003924)	let-60
GTPase activity (GO:0003924)	tag-151
GTPase activity (GO:0003924)	rab-1
GTPase activity (GO:0003924)	unc-59
GTPase activity (GO:0003924)	Y71H2AM.12
GTPase activity (GO:0003924)	rab-7
GTPase activity (GO:0003924)	B0207.6
GTPase activity (GO:0003924)	rab-8
GTPase activity (GO:0003924)	ntp-1
GTPase activity (GO:0003924)	rsef-1
GTPase activity (GO:0003924)	gfm-1
GTPase activity (GO:0003924)	rab-3
GTPase activity (GO:0003924)	rab-5
GTPase activity (GO:0003924)	arl-6
GTPase activity (GO:0003924)	rab-37
GTPase activity (GO:0003924)	eef-1A.1
GTPase activity (GO:0003924)	rab-39
GTPase activity (GO:0003924)	rab-33
GTPase activity (GO:0003924)	rab-35
GTPase activity (GO:0003924)	rab-30
GTPase activity (GO:0003924)	Y67D2.4
GTPase activity (GO:0003924)	Y61A9LA.10
GTPase activity (GO:0003924)	mig-2
GTPase activity (GO:0003924)	unc-61
GTPase activator activity (GO:0005096)	pac-1
GTPase activator activity (GO:0005096)	tom-1
