pathway	feature_ids
Aminoacyl-tRNA biosynthesis	Y22D7AL.17
Aminoacyl-tRNA biosynthesis	T09B4.19
Aminoacyl-tRNA biosynthesis	T09B4.t2
Aminoacyl-tRNA biosynthesis	F27D4.t1
Aminoacyl-tRNA biosynthesis	D1009.t1
Aminoacyl-tRNA biosynthesis	D1009.t2
Aminoacyl-tRNA biosynthesis	T09B4.t1
Aminoacyl-tRNA biosynthesis	F15G9.t2
Aminoacyl-tRNA biosynthesis	Y51H4A.t1
Aminoacyl-tRNA biosynthesis	Y70C5A.t1
Aminoacyl-tRNA biosynthesis	F15G9.t1
Aminoacyl-tRNA biosynthesis	Y51H4A.t2
Aminoacyl-tRNA biosynthesis	T04D3.10
Aminoacyl-tRNA biosynthesis	Y51H4A.t5
Aminoacyl-tRNA biosynthesis	T08A9.t1
Aminoacyl-tRNA biosynthesis	Y51H4A.t6
Aminoacyl-tRNA biosynthesis	Y51H4A.t3
Aminoacyl-tRNA biosynthesis	Y51H4A.t4
Aminoacyl-tRNA biosynthesis	ZK154.8
Aminoacyl-tRNA biosynthesis	iars-2
Aminoacyl-tRNA biosynthesis	iars-1
Aminoacyl-tRNA biosynthesis	F31B12.t1
Aminoacyl-tRNA biosynthesis	F33G12.t1
Aminoacyl-tRNA biosynthesis	F49C5.t3
Aminoacyl-tRNA biosynthesis	Y22D7AL.t4
Aminoacyl-tRNA biosynthesis	F49C5.t2
Aminoacyl-tRNA biosynthesis	F49C5.t1
Aminoacyl-tRNA biosynthesis	Y22D7AL.t3
Aminoacyl-tRNA biosynthesis	C14F11.16
Aminoacyl-tRNA biosynthesis	F49C5.t4
Aminoacyl-tRNA biosynthesis	T04D3.t4
Aminoacyl-tRNA biosynthesis	T04D3.t3
Aminoacyl-tRNA biosynthesis	F15D3.t1
Aminoacyl-tRNA biosynthesis	T04D3.t2
Aminoacyl-tRNA biosynthesis	T04D3.t1
Aminoacyl-tRNA biosynthesis	F36D4.t1
Aminoacyl-tRNA biosynthesis	F36D4.t2
Aminoacyl-tRNA biosynthesis	C37A2.t1
Aminoacyl-tRNA biosynthesis	rtw-5
Aminoacyl-tRNA biosynthesis	rtw-6
Aminoacyl-tRNA biosynthesis	K04C2.t3
Aminoacyl-tRNA biosynthesis	C14F11.t1
Aminoacyl-tRNA biosynthesis	K04C2.t1
Aminoacyl-tRNA biosynthesis	K04C2.t2
Aminoacyl-tRNA biosynthesis	F22F1.t9
Aminoacyl-tRNA biosynthesis	F22F1.t8
Aminoacyl-tRNA biosynthesis	K02E2.15
Aminoacyl-tRNA biosynthesis	M01E10.t1
Aminoacyl-tRNA biosynthesis	M01E10.t2
Aminoacyl-tRNA biosynthesis	Y57A10B.8
Aminoacyl-tRNA biosynthesis	ZK563.t1
Aminoacyl-tRNA biosynthesis	F56C3.t1
Aminoacyl-tRNA biosynthesis	F31B12.6
Aminoacyl-tRNA biosynthesis	F39B1.t1
Aminoacyl-tRNA biosynthesis	B0228.t1
Aminoacyl-tRNA biosynthesis	C56G3.t1
Aminoacyl-tRNA biosynthesis	K04C2.10
Aminoacyl-tRNA biosynthesis	K02E2.t1
Aminoacyl-tRNA biosynthesis	F42F12.t1
Aminoacyl-tRNA biosynthesis	C16B8.8
Aminoacyl-tRNA biosynthesis	ZK262.t1
Aminoacyl-tRNA biosynthesis	F39B1.t2
Aminoacyl-tRNA biosynthesis	T14F9.t1
Aminoacyl-tRNA biosynthesis	Y57G11B.t1
Aminoacyl-tRNA biosynthesis	ZK262.17
Aminoacyl-tRNA biosynthesis	Y67D2.t1
Aminoacyl-tRNA biosynthesis	ZC132.t1
Aminoacyl-tRNA biosynthesis	F16F9.t1
Aminoacyl-tRNA biosynthesis	Y66D12A.7
Aminoacyl-tRNA biosynthesis	K06A4.t1
Aminoacyl-tRNA biosynthesis	Y38E10A.t1
Aminoacyl-tRNA biosynthesis	Y49E10.t1
Aminoacyl-tRNA biosynthesis	R04B3.t1
Aminoacyl-tRNA biosynthesis	F02E11.t1
Aminoacyl-tRNA biosynthesis	R04B3.t2
Aminoacyl-tRNA biosynthesis	C40H5.13
Aminoacyl-tRNA biosynthesis	Y38E10A.31
Aminoacyl-tRNA biosynthesis	ZC132.10
Aminoacyl-tRNA biosynthesis	F49E11.t1
Aminoacyl-tRNA biosynthesis	F49E11.t2
Aminoacyl-tRNA biosynthesis	F22F1.t5
Aminoacyl-tRNA biosynthesis	K08E7.12
Aminoacyl-tRNA biosynthesis	F22F1.t4
Aminoacyl-tRNA biosynthesis	F22F1.t7
Aminoacyl-tRNA biosynthesis	F22F1.t6
Aminoacyl-tRNA biosynthesis	C40H5.t1
Aminoacyl-tRNA biosynthesis	Y49E10.32
Aminoacyl-tRNA biosynthesis	F22F1.t1
Aminoacyl-tRNA biosynthesis	aars-1
Aminoacyl-tRNA biosynthesis	F22F1.t3
Aminoacyl-tRNA biosynthesis	aars-2
Aminoacyl-tRNA biosynthesis	F22F1.t2
Aminoacyl-tRNA biosynthesis	C40C9.6
Aminoacyl-tRNA biosynthesis	K06A4.13
Aminoacyl-tRNA biosynthesis	C40C9.9
Aminoacyl-tRNA biosynthesis	T01B4.t3
Aminoacyl-tRNA biosynthesis	T01B4.t2
Aminoacyl-tRNA biosynthesis	T01B4.t4
Aminoacyl-tRNA biosynthesis	H06A10.t1
Aminoacyl-tRNA biosynthesis	Y57A10C.t1
Aminoacyl-tRNA biosynthesis	T01B4.t1
Aminoacyl-tRNA biosynthesis	K02D7.t1
Aminoacyl-tRNA biosynthesis	F44A2.10
Aminoacyl-tRNA biosynthesis	C04A11.t1
Aminoacyl-tRNA biosynthesis	DY3.t1
Aminoacyl-tRNA biosynthesis	R11G10.t2
Aminoacyl-tRNA biosynthesis	F15A8.17
Aminoacyl-tRNA biosynthesis	Y39G10AL.5
Aminoacyl-tRNA biosynthesis	R11G10.t1
Aminoacyl-tRNA biosynthesis	F15A8.15
Aminoacyl-tRNA biosynthesis	wars-1
Aminoacyl-tRNA biosynthesis	C38C6.9
Aminoacyl-tRNA biosynthesis	C49F5.t1
Aminoacyl-tRNA biosynthesis	T22C1.t1
Aminoacyl-tRNA biosynthesis	F43C9.5
Aminoacyl-tRNA biosynthesis	F14F7.t1
Aminoacyl-tRNA biosynthesis	C06G1.t4
Aminoacyl-tRNA biosynthesis	C06G1.t3
Aminoacyl-tRNA biosynthesis	C06G1.t2
Aminoacyl-tRNA biosynthesis	F15A8.t2
Aminoacyl-tRNA biosynthesis	C06G1.t1
Aminoacyl-tRNA biosynthesis	Y40C5A.16
Aminoacyl-tRNA biosynthesis	F15A8.t1
Aminoacyl-tRNA biosynthesis	C06G4.7
Aminoacyl-tRNA biosynthesis	Y25C1A.t2
Aminoacyl-tRNA biosynthesis	Y25C1A.t1
Aminoacyl-tRNA biosynthesis	F49E7.t1
Aminoacyl-tRNA biosynthesis	F49E7.t2
Aminoacyl-tRNA biosynthesis	F49E7.t3
Aminoacyl-tRNA biosynthesis	B0212.t1
Aminoacyl-tRNA biosynthesis	C44B7.15
Aminoacyl-tRNA biosynthesis	W09D6.10
Aminoacyl-tRNA biosynthesis	H35N09.t2
Aminoacyl-tRNA biosynthesis	T01G1.t1
Aminoacyl-tRNA biosynthesis	F56F3.t1
Aminoacyl-tRNA biosynthesis	Y119D3B.t1
Aminoacyl-tRNA biosynthesis	H35N09.t1
Aminoacyl-tRNA biosynthesis	T01G1.t2
Aminoacyl-tRNA biosynthesis	T05A8.9
Aminoacyl-tRNA biosynthesis	Y73B6BL.t1
Aminoacyl-tRNA biosynthesis	Y119D3B.24
Aminoacyl-tRNA biosynthesis	F55G7.6
Aminoacyl-tRNA biosynthesis	F44A2.t1
Aminoacyl-tRNA biosynthesis	C36C9.t2
Aminoacyl-tRNA biosynthesis	K07C10.5
Aminoacyl-tRNA biosynthesis	W09D6.t2
Aminoacyl-tRNA biosynthesis	F13G11.t1
Aminoacyl-tRNA biosynthesis	W09D6.t1
Aminoacyl-tRNA biosynthesis	ZK563.8
Aminoacyl-tRNA biosynthesis	F48E3.t1
Aminoacyl-tRNA biosynthesis	C09B9.t1
Aminoacyl-tRNA biosynthesis	C01C4.5
Aminoacyl-tRNA biosynthesis	R04E5.t5
Aminoacyl-tRNA biosynthesis	R04E5.t6
Aminoacyl-tRNA biosynthesis	F29C4.12
Aminoacyl-tRNA biosynthesis	W06G6.t1
Aminoacyl-tRNA biosynthesis	W06G6.t2
Aminoacyl-tRNA biosynthesis	R04E5.t1
Aminoacyl-tRNA biosynthesis	R04E5.t2
Aminoacyl-tRNA biosynthesis	R04E5.t3
Aminoacyl-tRNA biosynthesis	R04E5.t4
Aminoacyl-tRNA biosynthesis	C16B8.t3
Aminoacyl-tRNA biosynthesis	C16B8.t1
Aminoacyl-tRNA biosynthesis	C16B8.t2
Aminoacyl-tRNA biosynthesis	F49C5.14
Aminoacyl-tRNA biosynthesis	W06G6.18
Aminoacyl-tRNA biosynthesis	W06G6.19
Aminoacyl-tRNA biosynthesis	F49C5.13
Aminoacyl-tRNA biosynthesis	Y76A2B.t2
Aminoacyl-tRNA biosynthesis	Y76A2B.t1
Aminoacyl-tRNA biosynthesis	F49C5.15
Aminoacyl-tRNA biosynthesis	R01H5.2
Aminoacyl-tRNA biosynthesis	F36D4.12
Aminoacyl-tRNA biosynthesis	pars-2
Aminoacyl-tRNA biosynthesis	pars-1
Aminoacyl-tRNA biosynthesis	F36D4.10
Aminoacyl-tRNA biosynthesis	R04E5.16
Aminoacyl-tRNA biosynthesis	C53D6.t1
Aminoacyl-tRNA biosynthesis	R04E5.17
Aminoacyl-tRNA biosynthesis	C28G1.t1
Aminoacyl-tRNA biosynthesis	R04E5.13
Aminoacyl-tRNA biosynthesis	F11H8.t1
Aminoacyl-tRNA biosynthesis	R04E5.14
Aminoacyl-tRNA biosynthesis	Y82E9BR.t1
Aminoacyl-tRNA biosynthesis	C28G1.t3
Aminoacyl-tRNA biosynthesis	C28G1.t2
Aminoacyl-tRNA biosynthesis	C28G1.t4
Aminoacyl-tRNA biosynthesis	Y7A9D.63
Aminoacyl-tRNA biosynthesis	C28G1.7
Aminoacyl-tRNA biosynthesis	Y7A9D.66
Aminoacyl-tRNA biosynthesis	F47A4.t1
Aminoacyl-tRNA biosynthesis	K03H6.t1
Aminoacyl-tRNA biosynthesis	C28G1.8
Aminoacyl-tRNA biosynthesis	Y7A9D.62
Aminoacyl-tRNA biosynthesis	C44B7.t1
Aminoacyl-tRNA biosynthesis	W06G6.t3
Aminoacyl-tRNA biosynthesis	K11E4.11
Aminoacyl-tRNA biosynthesis	C10G8.9
Aminoacyl-tRNA biosynthesis	K11E4.10
Aminoacyl-tRNA biosynthesis	K05G3.t1
Aminoacyl-tRNA biosynthesis	F29C4.t1
Aminoacyl-tRNA biosynthesis	Y73F8A.t4
Aminoacyl-tRNA biosynthesis	Y73F8A.t3
Aminoacyl-tRNA biosynthesis	F35A5.10
Aminoacyl-tRNA biosynthesis	Y95B8A.t1
Aminoacyl-tRNA biosynthesis	Y73F8A.t1
Aminoacyl-tRNA biosynthesis	F35A5.t1
Aminoacyl-tRNA biosynthesis	T01C1.9
Aminoacyl-tRNA biosynthesis	C38C6.t1
Aminoacyl-tRNA biosynthesis	T25E4.t1
Aminoacyl-tRNA biosynthesis	C06B8.t1
Aminoacyl-tRNA biosynthesis	Y95B8A.13
Aminoacyl-tRNA biosynthesis	C13B4.t1
Aminoacyl-tRNA biosynthesis	C06B8.t3
Aminoacyl-tRNA biosynthesis	R04D3.14
Aminoacyl-tRNA biosynthesis	C06B8.t2
Aminoacyl-tRNA biosynthesis	R04D3.13
Aminoacyl-tRNA biosynthesis	K11E4.t4
Aminoacyl-tRNA biosynthesis	C48C5.t3
Aminoacyl-tRNA biosynthesis	C48C5.t2
Aminoacyl-tRNA biosynthesis	K11E4.t3
Aminoacyl-tRNA biosynthesis	K11E4.t2
Aminoacyl-tRNA biosynthesis	C48C5.t1
Aminoacyl-tRNA biosynthesis	K11E4.t1
Aminoacyl-tRNA biosynthesis	K11E4.t6
Aminoacyl-tRNA biosynthesis	C48C5.t4
Aminoacyl-tRNA biosynthesis	K11E4.t5
Aminoacyl-tRNA biosynthesis	F43C9.t1
Aminoacyl-tRNA biosynthesis	C06B8.15
Aminoacyl-tRNA biosynthesis	F34H10.7
Aminoacyl-tRNA biosynthesis	R01H5.t1
Aminoacyl-tRNA biosynthesis	C26G2.t1
Aminoacyl-tRNA biosynthesis	R04D3.t5
Aminoacyl-tRNA biosynthesis	R04D3.t4
Aminoacyl-tRNA biosynthesis	R04D3.t1
Aminoacyl-tRNA biosynthesis	W02G9.t1
Aminoacyl-tRNA biosynthesis	R04D3.t3
Aminoacyl-tRNA biosynthesis	R04D3.t2
Aminoacyl-tRNA biosynthesis	T28B4.14
Aminoacyl-tRNA biosynthesis	C16C8.24
Aminoacyl-tRNA biosynthesis	ZC449.t1
Aminoacyl-tRNA biosynthesis	T25B6.10
Aminoacyl-tRNA biosynthesis	T19C4.19
Aminoacyl-tRNA biosynthesis	Y39B6A.t10
Aminoacyl-tRNA biosynthesis	Y105E8A.20
Aminoacyl-tRNA biosynthesis	C29F4.t1
Aminoacyl-tRNA biosynthesis	T03E6.t1
Aminoacyl-tRNA biosynthesis	C17D12.15
Aminoacyl-tRNA biosynthesis	T25B6.t1
Aminoacyl-tRNA biosynthesis	T28B4.t1
Aminoacyl-tRNA biosynthesis	T28B4.t2
Aminoacyl-tRNA biosynthesis	C17D12.10
Aminoacyl-tRNA biosynthesis	T19C4.t1
Aminoacyl-tRNA biosynthesis	C16C8.t1
Aminoacyl-tRNA biosynthesis	T15B12.t1
Aminoacyl-tRNA biosynthesis	C16C8.t2
Aminoacyl-tRNA biosynthesis	C12C8.7
Aminoacyl-tRNA biosynthesis	C12C8.5
Aminoacyl-tRNA biosynthesis	C17D12.t1
Aminoacyl-tRNA biosynthesis	C17D12.t2
Aminoacyl-tRNA biosynthesis	T02G6.t1
Aminoacyl-tRNA biosynthesis	T25B6.t2
Aminoacyl-tRNA biosynthesis	C04C11.8
Aminoacyl-tRNA biosynthesis	C09B9.80
Aminoacyl-tRNA biosynthesis	C17D12.t3
Aminoacyl-tRNA biosynthesis	Y18H1A.t1
Aminoacyl-tRNA biosynthesis	T03E6.13
Aminoacyl-tRNA biosynthesis	Y95D11A.t1
Aminoacyl-tRNA biosynthesis	T02G6.12
Aminoacyl-tRNA biosynthesis	ZK899.t1
Aminoacyl-tRNA biosynthesis	F18C5.t1
Aminoacyl-tRNA biosynthesis	K02E11.t1
Aminoacyl-tRNA biosynthesis	F41D9.6
Aminoacyl-tRNA biosynthesis	F28F5.t1
Aminoacyl-tRNA biosynthesis	C12C8.t4
Aminoacyl-tRNA biosynthesis	C12C8.t5
Aminoacyl-tRNA biosynthesis	C12C8.t6
Aminoacyl-tRNA biosynthesis	C12C8.t1
Aminoacyl-tRNA biosynthesis	C12C8.t2
Aminoacyl-tRNA biosynthesis	ZK899.10
Aminoacyl-tRNA biosynthesis	C12C8.t3
Aminoacyl-tRNA biosynthesis	K02A4.9
Aminoacyl-tRNA biosynthesis	C04F2.t1
Aminoacyl-tRNA biosynthesis	K10C8.5
Aminoacyl-tRNA biosynthesis	C02D4.t1
Aminoacyl-tRNA biosynthesis	T22C8.t1
Aminoacyl-tRNA biosynthesis	T10B9.t1
Aminoacyl-tRNA biosynthesis	F41A4.3
Aminoacyl-tRNA biosynthesis	secs-1
Aminoacyl-tRNA biosynthesis	K02A4.4
Aminoacyl-tRNA biosynthesis	H17B01.t1
Aminoacyl-tRNA biosynthesis	K03E6.8
Aminoacyl-tRNA biosynthesis	Y37A1B.t1
Aminoacyl-tRNA biosynthesis	F53B6.t1
Aminoacyl-tRNA biosynthesis	T05A8.10
Aminoacyl-tRNA biosynthesis	E03E2.t3
Aminoacyl-tRNA biosynthesis	E03E2.t2
Aminoacyl-tRNA biosynthesis	E03E2.t1
Aminoacyl-tRNA biosynthesis	K02D7.8
Aminoacyl-tRNA biosynthesis	F30F8.t1
Aminoacyl-tRNA biosynthesis	Y73B3A.t1
Aminoacyl-tRNA biosynthesis	Y43F4A.t2
Aminoacyl-tRNA biosynthesis	C15C6.t1
Aminoacyl-tRNA biosynthesis	F53B6.11
Aminoacyl-tRNA biosynthesis	B0350.t1
Aminoacyl-tRNA biosynthesis	F17H10.8
Aminoacyl-tRNA biosynthesis	W06D4.t1
Aminoacyl-tRNA biosynthesis	K02B12.t1
Aminoacyl-tRNA biosynthesis	nars-1
Aminoacyl-tRNA biosynthesis	C09G12.t1
Aminoacyl-tRNA biosynthesis	nars-2
Aminoacyl-tRNA biosynthesis	Y37B11A.t2
Aminoacyl-tRNA biosynthesis	Y43F4A.t1
Aminoacyl-tRNA biosynthesis	F32A6.t1
Aminoacyl-tRNA biosynthesis	C06G1.15
Aminoacyl-tRNA biosynthesis	F17H10.t1
Aminoacyl-tRNA biosynthesis	F17A2.t1
Aminoacyl-tRNA biosynthesis	C06G1.11
Aminoacyl-tRNA biosynthesis	B0244.t1
Aminoacyl-tRNA biosynthesis	B0244.t3
Aminoacyl-tRNA biosynthesis	R11B5.t2
Aminoacyl-tRNA biosynthesis	R11B5.t3
Aminoacyl-tRNA biosynthesis	R11B5.t1
Aminoacyl-tRNA biosynthesis	gars-1
Aminoacyl-tRNA biosynthesis	Y70C5A.5
Aminoacyl-tRNA biosynthesis	K01A11.6
Aminoacyl-tRNA biosynthesis	F41D9.t3
Aminoacyl-tRNA biosynthesis	F41D9.t4
Aminoacyl-tRNA biosynthesis	C53C7.t2
Aminoacyl-tRNA biosynthesis	E03E2.2
Aminoacyl-tRNA biosynthesis	C53C7.t3
Aminoacyl-tRNA biosynthesis	F41D9.t1
Aminoacyl-tRNA biosynthesis	K04C2.9
Aminoacyl-tRNA biosynthesis	C53C7.t1
Aminoacyl-tRNA biosynthesis	F41D9.t2
Aminoacyl-tRNA biosynthesis	W03H1.t1
Aminoacyl-tRNA biosynthesis	K09A11.t1
Aminoacyl-tRNA biosynthesis	Y38H6A.t1
Aminoacyl-tRNA biosynthesis	T28C12.t1
Aminoacyl-tRNA biosynthesis	F38G1.5
Aminoacyl-tRNA biosynthesis	glp-4
Aminoacyl-tRNA biosynthesis	T27B1.t1
Aminoacyl-tRNA biosynthesis	Y65A5A.t4
Aminoacyl-tRNA biosynthesis	Y65A5A.26
Aminoacyl-tRNA biosynthesis	T05A8.t1
Aminoacyl-tRNA biosynthesis	T05A8.t2
Aminoacyl-tRNA biosynthesis	T13B5.t1
Aminoacyl-tRNA biosynthesis	F52E10.9
Aminoacyl-tRNA biosynthesis	T18D3.t1
Aminoacyl-tRNA biosynthesis	F52E10.6
Aminoacyl-tRNA biosynthesis	F52E10.7
Aminoacyl-tRNA biosynthesis	Y65A5A.t1
Aminoacyl-tRNA biosynthesis	Y65A5A.t2
Aminoacyl-tRNA biosynthesis	Y65A5A.t3
Aminoacyl-tRNA biosynthesis	Y38H6A.10
Aminoacyl-tRNA biosynthesis	F56F10.t1
Aminoacyl-tRNA biosynthesis	C02B4.t2
Aminoacyl-tRNA biosynthesis	T07D10.t1
Aminoacyl-tRNA biosynthesis	F40H6.t1
Aminoacyl-tRNA biosynthesis	C02B4.t1
Aminoacyl-tRNA biosynthesis	C06E4.t1
Aminoacyl-tRNA biosynthesis	C06E4.20
Aminoacyl-tRNA biosynthesis	F59C12.9
Aminoacyl-tRNA biosynthesis	F59C12.7
Aminoacyl-tRNA biosynthesis	K08B5.t2
Aminoacyl-tRNA biosynthesis	K08B5.t1
Aminoacyl-tRNA biosynthesis	F56F10.10
Aminoacyl-tRNA biosynthesis	Y69A2AR.41
Aminoacyl-tRNA biosynthesis	F41D9.15
Aminoacyl-tRNA biosynthesis	H08J11.5
Aminoacyl-tRNA biosynthesis	H08J11.6
Aminoacyl-tRNA biosynthesis	F55G7.t2
Aminoacyl-tRNA biosynthesis	H08J11.7
