pathway	feature_ids
BIOSYNTHESIS OF PROSTAGLANDINS	MYSM1
BIOSYNTHESIS OF PROSTAGLANDINS	HSP90AA1
BIOSYNTHESIS OF PROSTAGLANDINS	TAB2
BIOSYNTHESIS OF PROSTAGLANDINS	HGS
BIOSYNTHESIS OF PROSTAGLANDINS	UFD1
BIOSYNTHESIS OF PROSTAGLANDINS	ARHGEF2
BIOSYNTHESIS OF PROSTAGLANDINS	CYLD
BIOSYNTHESIS OF PROSTAGLANDINS	USP4
BIOSYNTHESIS OF PROSTAGLANDINS	NBR1
BIOSYNTHESIS OF PROSTAGLANDINS	TARDBP
BIOSYNTHESIS OF PROSTAGLANDINS	MYOG
BIOSYNTHESIS OF PROSTAGLANDINS	TNK2
BIOSYNTHESIS OF PROSTAGLANDINS	PSMC6
BIOSYNTHESIS OF PROSTAGLANDINS	RFC1
BIOSYNTHESIS OF PROSTAGLANDINS	SMAD1
BIOSYNTHESIS OF PROSTAGLANDINS	TRIM32
BIOSYNTHESIS OF PROSTAGLANDINS	MYOD1
BIOSYNTHESIS OF PROSTAGLANDINS	FANCI
BIOSYNTHESIS OF PROSTAGLANDINS	PKD2
BIOSYNTHESIS OF PROSTAGLANDINS	UBE2N
BIOSYNTHESIS OF PROSTAGLANDINS	ADRM1
BIOSYNTHESIS OF PROSTAGLANDINS	MDM2
BIOSYNTHESIS OF PROSTAGLANDINS	NCSTN
BIOSYNTHESIS OF PROSTAGLANDINS	AKT1
BIOSYNTHESIS OF PROSTAGLANDINS	HSF1
BIOSYNTHESIS OF PROSTAGLANDINS	AIP
BIOSYNTHESIS OF PROSTAGLANDINS	CHORDC1
BIOSYNTHESIS OF PROSTAGLANDINS	HSPA1B
BIOSYNTHESIS OF PROSTAGLANDINS	DNAJA1
BIOSYNTHESIS OF PROSTAGLANDINS	DNAJB1
BIOSYNTHESIS OF PROSTAGLANDINS	GZMB
BIOSYNTHESIS OF PROSTAGLANDINS	CBX1
BIOSYNTHESIS OF PROSTAGLANDINS	CBX5
BIOSYNTHESIS OF PROSTAGLANDINS	IQCB1
BIOSYNTHESIS OF PROSTAGLANDINS	NDN
BIOSYNTHESIS OF PROSTAGLANDINS	INVS
BIOSYNTHESIS OF PROSTAGLANDINS	KCNMA1
BIOSYNTHESIS OF PROSTAGLANDINS	GNAI3
BIOSYNTHESIS OF PROSTAGLANDINS	NCOR1
BIOSYNTHESIS OF PROSTAGLANDINS	CREB1
BIOSYNTHESIS OF PROSTAGLANDINS	KALRN
BIOSYNTHESIS OF PROSTAGLANDINS	RAC2
BIOSYNTHESIS OF PROSTAGLANDINS	PDZK1
BIOSYNTHESIS OF PROSTAGLANDINS	IKZF1
BIOSYNTHESIS OF PROSTAGLANDINS	NCOR2
BIOSYNTHESIS OF PROSTAGLANDINS	HSP90AA1
BIOSYNTHESIS OF PROSTAGLANDINS	PPP2CA
BIOSYNTHESIS OF PROSTAGLANDINS	POU2F2
BIOSYNTHESIS OF PROSTAGLANDINS	AHR
BIOSYNTHESIS OF PROSTAGLANDINS	CD74
BIOSYNTHESIS OF PROSTAGLANDINS	ACTN4
BIOSYNTHESIS OF PROSTAGLANDINS	CAMKK1
BIOSYNTHESIS OF PROSTAGLANDINS	CORO2A
BIOSYNTHESIS OF PROSTAGLANDINS	RAC1
BIOSYNTHESIS OF PROSTAGLANDINS	RCOR2
BIOSYNTHESIS OF PROSTAGLANDINS	NRIP1
BIOSYNTHESIS OF PROSTAGLANDINS	NOTCH1
BIOSYNTHESIS OF PROSTAGLANDINS	REL
BIOSYNTHESIS OF ANDROGENS	HSD17B3
BIOSYNTHESIS OF ANDROGENS	CYP11A1
BIOSYNTHESIS OF ESTROGENS	SULT1E1
BIOSYNTHESIS OF ESTROGENS	HSD17B11
BIOSYNTHESIS OF ESTROGENS	HSD17B1
BIOSYNTHESIS OF ESTROGENS	CYP11A1
BIOSYNTHESIS OF ESTROGENS	CYP1A2
BIOSYNTHESIS OF ESTROGENS	CYP1A1
BIOSYNTHESIS OF ESTROGENS	CYP2D26
BIOSYNTHESIS OF ESTROGENS	CYP4A12A
BIOSYNTHESIS OF ESTROGENS	CYP4B1
BIOSYNTHESIS OF ESTROGENS	CYP2C70
BIOSYNTHESIS OF ESTROGENS	CYP2D9
BIOSYNTHESIS OF ESTROGENS	CYP2B19
BIOSYNTHESIS OF ESTROGENS	CYP3A41A; CYP3A41B
BIOSYNTHESIS OF ESTROGENS	CYP3A11
BIOSYNTHESIS OF ESTROGENS	CYP2C37
BIOSYNTHESIS OF ESTROGENS	CYP2A12
BIOSYNTHESIS OF ESTROGENS	CYP2C40
BIOSYNTHESIS OF ESTROGENS	CYP4X1
BIOSYNTHESIS OF ESTROGENS	CYP3A13
BIOSYNTHESIS OF ESTROGENS	CYP3A25
BIOSYNTHESIS OF ESTROGENS	CYP2A4
BIOSYNTHESIS OF ESTROGENS	CYP2B9
BIOSYNTHESIS OF ESTROGENS	CYP2U1
BIOSYNTHESIS OF ESTROGENS	CYP2D11
BIOSYNTHESIS OF ESTROGENS	CYP2C29
BIOSYNTHESIS OF ESTROGENS	CYP2A5
BIOSYNTHESIS OF ESTROGENS	CYP2C39
BIOSYNTHESIS OF ESTROGENS	CYP2C54
BIOSYNTHESIS OF ESTROGENS	CYP2J5
BIOSYNTHESIS OF ESTROGENS	CYP1B1
BIOSYNTHESIS OF ESTROGENS	CYP2J6
BIOSYNTHESIS OF ESTROGENS	CYP3A16
BIOSYNTHESIS OF ESTROGENS	CYP2S1
BIOSYNTHESIS OF ESTROGENS	CYP2C50
BIOSYNTHESIS OF ESTROGENS	CYP2C38
BIOSYNTHESIS OF ESTROGENS	CYP2D10
BIOSYNTHESIS OF ESTROGENS	CYP2B10
BIOSYNTHESIS OF ESTROGENS	CYP2C55
BIOSYNTHESIS OF ESTROGENS	BMPR2
BIOSYNTHESIS OF ESTROGENS	EED
BIOSYNTHESIS OF ESTROGENS	AHR
BIOSYNTHESIS OF ESTROGENS	SIN3A
BIOSYNTHESIS OF ESTROGENS	RXRA
BIOSYNTHESIS OF ESTROGENS	HSD11B1
BIOSYNTHESIS OF ESTROGENS	EZH2
BIOSYNTHESIS OF ESTROGENS	HDAC1
BIOSYNTHESIS OF ESTROGENS	SUZ12
BIOSYNTHESIS OF ESTROGENS	ARNT
BIOSYNTHESIS OF ESTROGENS	JARID2
BIOSYNTHESIS OF ESTROGENS	EZH1
BIOSYNTHESIS OF ESTROGENS	PHF19
BIOSYNTHESIS OF ESTROGENS	MAF
BIOSYNTHESIS OF ESTROGENS	AIP
BIOSYNTHESIS OF ESTROGENS	MXD1
BIOSYNTHESIS OF ESTROGENS	NANOG
BIOSYNTHESIS OF ESTROGENS	RLIM
BIOSYNTHESIS OF ESTROGENS	MXI1
BIOSYNTHESIS OF ESTROGENS	MECP2
BIOSYNTHESIS OF ESTROGENS	HDAC2
BIOSYNTHESIS OF ESTROGENS	SUDS3
BIOSYNTHESIS OF ESTROGENS	TAL1
BIOSYNTHESIS OF ESTROGENS	THRB
BIOSYNTHESIS OF ESTROGENS	PPARG
BIOSYNTHESIS OF ESTROGENS	ZFP788
BIOSYNTHESIS OF ESTROGENS	TWF1
BIOSYNTHESIS OF ESTROGENS	LSP1
BIOSYNTHESIS OF ESTROGENS	HNRNPR
BIOSYNTHESIS OF ESTROGENS	TRIB3
BIOSYNTHESIS OF ESTROGENS	OC90
BIOSYNTHESIS OF ESTROGENS	FOXL1
BIOSYNTHESIS OF ESTROGENS	PDZRN3
BIOSYNTHESIS OF ESTROGENS	RABGGTA
BIOSYNTHESIS OF ESTROGENS	ASNA1
BIOSYNTHESIS OF ESTROGENS	FSTL1
BIOSYNTHESIS OF ESTROGENS	CTBP1
BIOSYNTHESIS OF ESTROGENS	TUBB5
BIOSYNTHESIS OF ESTROGENS	MOS
BIOSYNTHESIS OF ESTROGENS	BMI1
BIOSYNTHESIS OF ESTROGENS	EIF3E
BIOSYNTHESIS OF ESTROGENS	EPRS
BIOSYNTHESIS OF ESTROGENS	SLC25A12
BIOSYNTHESIS OF ESTROGENS	WDR12
BIOSYNTHESIS OF ESTROGENS	SMARCA1
BIOSYNTHESIS OF ESTROGENS	DNMT3B
BIOSYNTHESIS OF ESTROGENS	PRPF19
BIOSYNTHESIS OF ESTROGENS	XPO1
BIOSYNTHESIS OF ESTROGENS	BOP1
BIOSYNTHESIS OF ESTROGENS	ATP5C1
BIOSYNTHESIS OF ESTROGENS	METTL16
BIOSYNTHESIS OF ESTROGENS	MYADM
BIOSYNTHESIS OF ESTROGENS	PSMD2
BIOSYNTHESIS OF ESTROGENS	POLR2A
BIOSYNTHESIS OF ESTROGENS	KPNA2
BIOSYNTHESIS OF ESTROGENS	RPL23A
BIOSYNTHESIS OF ESTROGENS	AHCTF1
BIOSYNTHESIS OF ESTROGENS	UTP6
BIOSYNTHESIS OF ESTROGENS	PBRM1
BIOSYNTHESIS OF ESTROGENS	PFN1
BIOSYNTHESIS OF ESTROGENS	HCFC1
BIOSYNTHESIS OF ESTROGENS	SLC25A13
BIOSYNTHESIS OF ESTROGENS	POLD1
BIOSYNTHESIS OF ESTROGENS	CPSF6
BIOSYNTHESIS OF ESTROGENS	NUP188
BIOSYNTHESIS OF ESTROGENS	DDX51
BIOSYNTHESIS OF ESTROGENS	MCM7
BIOSYNTHESIS OF ESTROGENS	HNRNPH1
BIOSYNTHESIS OF ESTROGENS	CFL1
BIOSYNTHESIS OF ESTROGENS	RPL10A
BIOSYNTHESIS OF ESTROGENS	RPL11
BIOSYNTHESIS OF ESTROGENS	EFHD2
BIOSYNTHESIS OF ESTROGENS	KRT10
BIOSYNTHESIS OF ESTROGENS	COL4A2
BIOSYNTHESIS OF ESTROGENS	SPTAN1
BIOSYNTHESIS OF ESTROGENS	PSMD1
BIOSYNTHESIS OF ESTROGENS	RANGAP1
BIOSYNTHESIS OF ESTROGENS	FYTTD1
BIOSYNTHESIS OF ESTROGENS	RUVBL2
BIOSYNTHESIS OF ESTROGENS	AP3D1
BIOSYNTHESIS OF ESTROGENS	ARL2
BIOSYNTHESIS OF ESTROGENS	NOL11
BIOSYNTHESIS OF ESTROGENS	CHD7
BIOSYNTHESIS OF ESTROGENS	GLMN
BIOSYNTHESIS OF ESTROGENS	HS1BP3
BIOSYNTHESIS OF ESTROGENS	AP1M1
BIOSYNTHESIS OF ESTROGENS	FAR1
BIOSYNTHESIS OF ESTROGENS	UTP18
BIOSYNTHESIS OF ESTROGENS	SGPL1
BIOSYNTHESIS OF ESTROGENS	CUL4A
BIOSYNTHESIS OF ESTROGENS	PIP4K2C
BIOSYNTHESIS OF ESTROGENS	SART1
BIOSYNTHESIS OF ESTROGENS	CACYBP
BIOSYNTHESIS OF ESTROGENS	SFTPD
BIOSYNTHESIS OF ESTROGENS	P4HA2
BIOSYNTHESIS OF ESTROGENS	PAICS
BIOSYNTHESIS OF ESTROGENS	NRK
BIOSYNTHESIS OF ESTROGENS	MYCBP2
BIOSYNTHESIS OF ESTROGENS	FAF1
BIOSYNTHESIS OF ESTROGENS	PSMC4
BIOSYNTHESIS OF ESTROGENS	SNX18
BIOSYNTHESIS OF ESTROGENS	UNC45B
BIOSYNTHESIS OF ESTROGENS	SNX7
BIOSYNTHESIS OF ESTROGENS	CLIP1
BIOSYNTHESIS OF ESTROGENS	HNRNPC
BIOSYNTHESIS OF ESTROGENS	ATP5J2
BIOSYNTHESIS OF ESTROGENS	BAX
BIOSYNTHESIS OF ESTROGENS	NSF
BIOSYNTHESIS OF ESTROGENS	RPL17
BIOSYNTHESIS OF ESTROGENS	RAI14
BIOSYNTHESIS OF ESTROGENS	RPL36
BIOSYNTHESIS OF ESTROGENS	EPS15L1
BIOSYNTHESIS OF ESTROGENS	RAB31
BIOSYNTHESIS OF ESTROGENS	SIPA1L1
BIOSYNTHESIS OF ESTROGENS	ATP6V0A1
BIOSYNTHESIS OF ESTROGENS	RPL38
BIOSYNTHESIS OF ESTROGENS	YKT6
BIOSYNTHESIS OF ESTROGENS	CLINT1
BIOSYNTHESIS OF ESTROGENS	DAPK1
BIOSYNTHESIS OF ESTROGENS	IQGAP1
BIOSYNTHESIS OF ESTROGENS	AP2M1
BIOSYNTHESIS OF ESTROGENS	RPS24
BIOSYNTHESIS OF ESTROGENS	CHCHD3
BIOSYNTHESIS OF ESTROGENS	TXNDC5
BIOSYNTHESIS OF ESTROGENS	WTAP
BIOSYNTHESIS OF ESTROGENS	KPNA6
BIOSYNTHESIS OF ESTROGENS	TUBGCP2
BIOSYNTHESIS OF ESTROGENS	BAZ1A
BIOSYNTHESIS OF ESTROGENS	EIF3C
BIOSYNTHESIS OF ESTROGENS	WASHC4
BIOSYNTHESIS OF ESTROGENS	CTCF
BIOSYNTHESIS OF ESTROGENS	HNRNPLL
BIOSYNTHESIS OF ESTROGENS	HNRNPA3
BIOSYNTHESIS OF ESTROGENS	DDOST
BIOSYNTHESIS OF ESTROGENS	EIF3A
BIOSYNTHESIS OF ESTROGENS	RPS7
BIOSYNTHESIS OF ESTROGENS	RPL4
BIOSYNTHESIS OF ESTROGENS	AQR
BIOSYNTHESIS OF ESTROGENS	SMARCAD1
BIOSYNTHESIS OF ESTROGENS	TCP1
BIOSYNTHESIS OF ESTROGENS	RPL30
BIOSYNTHESIS OF ESTROGENS	TARS
BIOSYNTHESIS OF ESTROGENS	CCT8
BIOSYNTHESIS OF ESTROGENS	PRPF8
BIOSYNTHESIS OF ESTROGENS	THOC2
BIOSYNTHESIS OF ESTROGENS	KRT19
BIOSYNTHESIS OF ESTROGENS	MAD1L1
BIOSYNTHESIS OF ESTROGENS	DDX18
BIOSYNTHESIS OF ESTROGENS	COLGALT1
BIOSYNTHESIS OF ESTROGENS	KPNB1
BIOSYNTHESIS OF ESTROGENS	CHD4
BIOSYNTHESIS OF ESTROGENS	PTBP1
BIOSYNTHESIS OF ESTROGENS	TOP1
BIOSYNTHESIS OF ESTROGENS	MYBBP1A
BIOSYNTHESIS OF ESTROGENS	MYH9
BIOSYNTHESIS OF ESTROGENS	RPS3A1
BIOSYNTHESIS OF ESTROGENS	EBNA1BP2
BIOSYNTHESIS OF ESTROGENS	NUDT16L1
BIOSYNTHESIS OF ESTROGENS	CUL3
BIOSYNTHESIS OF ESTROGENS	YBX1
BIOSYNTHESIS OF ESTROGENS	EIF3H
BIOSYNTHESIS OF ESTROGENS	TUBGCP3
BIOSYNTHESIS OF ESTROGENS	XPO5
BIOSYNTHESIS OF ESTROGENS	RIOX1
BIOSYNTHESIS OF ESTROGENS	IARS
BIOSYNTHESIS OF ESTROGENS	TUBG1
BIOSYNTHESIS OF ESTROGENS	SF3A1
BIOSYNTHESIS OF ESTROGENS	RAB3GAP2
