pathway	feature_ids
TCA CYCLE VARIATION III (EUKARYOTIC)	KAP-ALPHA3
TCA CYCLE VARIATION III (EUKARYOTIC)	TER94
TCA CYCLE VARIATION III (EUKARYOTIC)	R
TCA CYCLE VARIATION III (EUKARYOTIC)	SC2
TCA CYCLE VARIATION III (EUKARYOTIC)	PCB
TCA CYCLE VARIATION III (EUKARYOTIC)	CG4729
TCA CYCLE VARIATION III (EUKARYOTIC)	SEC63
TCA CYCLE VARIATION III (EUKARYOTIC)	BETACOP
TCA CYCLE VARIATION III (EUKARYOTIC)	TAPDELTA
TCA CYCLE VARIATION III (EUKARYOTIC)	CG7834
TCA CYCLE VARIATION III (EUKARYOTIC)	RAB5
TCA CYCLE VARIATION III (EUKARYOTIC)	CG2065
TCA CYCLE VARIATION III (EUKARYOTIC)	SSP
TCA CYCLE VARIATION III (EUKARYOTIC)	CG12264
TCA CYCLE VARIATION III (EUKARYOTIC)	CNX99A
TCA CYCLE VARIATION III (EUKARYOTIC)	KR-H2
TCA CYCLE VARIATION III (EUKARYOTIC)	UQCR-6.4
TCA CYCLE VARIATION III (EUKARYOTIC)	SERRS
TCA CYCLE VARIATION III (EUKARYOTIC)	SEC61ALPHA
TCA CYCLE VARIATION III (EUKARYOTIC)	WAL
TCA CYCLE VARIATION III (EUKARYOTIC)	GP93
TCA CYCLE VARIATION III (EUKARYOTIC)	TCP-1ZETA
TCA CYCLE VARIATION III (EUKARYOTIC)	CG5525
TCA CYCLE VARIATION III (EUKARYOTIC)	ACTN
TCA CYCLE VARIATION III (EUKARYOTIC)	PRM
TCA CYCLE VARIATION III (EUKARYOTIC)	CYT-C1
TCA CYCLE VARIATION III (EUKARYOTIC)	RPLP0
TCA CYCLE VARIATION III (EUKARYOTIC)	ARGK
TCA CYCLE VARIATION III (EUKARYOTIC)	MRP
TCA CYCLE VARIATION III (EUKARYOTIC)	SERCA
TCA CYCLE VARIATION III (EUKARYOTIC)	SKAP
TCA CYCLE VARIATION III (EUKARYOTIC)	CYP12D1-P
TCA CYCLE VARIATION III (EUKARYOTIC)	SUCB
TCA CYCLE VARIATION III (EUKARYOTIC)	CG33303
TCA CYCLE VARIATION III (EUKARYOTIC)	VPS4
TCA CYCLE VARIATION III (EUKARYOTIC)	FAX
TCA CYCLE VARIATION III (EUKARYOTIC)	RPS5A
TCA CYCLE VARIATION III (EUKARYOTIC)	RANBP9
TCA CYCLE VARIATION III (EUKARYOTIC)	PAST1
TCA CYCLE VARIATION III (EUKARYOTIC)	SCF
TCA CYCLE VARIATION III (EUKARYOTIC)	PIH1D1
TCA CYCLE VARIATION III (EUKARYOTIC)	NACALPHA
TCA CYCLE VARIATION III (EUKARYOTIC)	CG5028
TCA CYCLE VARIATION III (EUKARYOTIC)	ALPHA-SPEC
TCA CYCLE VARIATION III (EUKARYOTIC)	GFAT2
TCA CYCLE VARIATION III (EUKARYOTIC)	CG9467
TCA CYCLE VARIATION III (EUKARYOTIC)	CG5854
TCA CYCLE VARIATION III (EUKARYOTIC)	LIC
TCA CYCLE VARIATION III (EUKARYOTIC)	GP210
TCA CYCLE VARIATION III (EUKARYOTIC)	GLUPRORS
TCA CYCLE VARIATION III (EUKARYOTIC)	CCTGAMMA
TCA CYCLE VARIATION III (EUKARYOTIC)	EFTUM
TCA CYCLE VARIATION III (EUKARYOTIC)	RPS10B
TCA CYCLE VARIATION III (EUKARYOTIC)	CG1371
TCA CYCLE VARIATION III (EUKARYOTIC)	CG16817
TCA CYCLE VARIATION III (EUKARYOTIC)	BOR
TCA CYCLE VARIATION III (EUKARYOTIC)	PP2A-29B
TCA CYCLE VARIATION III (EUKARYOTIC)	MPCP
TCA CYCLE VARIATION III (EUKARYOTIC)	RPT1
TCA CYCLE VARIATION III (EUKARYOTIC)	FU
TCA CYCLE VARIATION III (EUKARYOTIC)	SPINDLY
TCA CYCLE VARIATION III (EUKARYOTIC)	CG13138
TCA CYCLE VARIATION III (EUKARYOTIC)	MST89B
TCA CYCLE VARIATION III (EUKARYOTIC)	CP38
TCA CYCLE VARIATION III (EUKARYOTIC)	CG3078
TCA CYCLE VARIATION III (EUKARYOTIC)	SLD5
TCA CYCLE VARIATION III (EUKARYOTIC)	CG15764
TCA CYCLE VARIATION III (EUKARYOTIC)	VPS39
TCA CYCLE VARIATION III (EUKARYOTIC)	SNAP29
TCA CYCLE VARIATION III (EUKARYOTIC)	STC
TCA CYCLE VARIATION III (EUKARYOTIC)	CG15136
TCA CYCLE VARIATION III (EUKARYOTIC)	CG14036
TCA CYCLE VARIATION III (EUKARYOTIC)	NHA2
TCA CYCLE VARIATION III (EUKARYOTIC)	CG7787
TCA CYCLE VARIATION III (EUKARYOTIC)	MED6
TCA CYCLE VARIATION III (EUKARYOTIC)	CG1532
TCA CYCLE VARIATION III (EUKARYOTIC)	CG18789
TCA CYCLE VARIATION III (EUKARYOTIC)	CCS
TCA CYCLE VARIATION III (EUKARYOTIC)	MTNA
TCA CYCLE VARIATION III (EUKARYOTIC)	GBS-70E
TCA CYCLE VARIATION III (EUKARYOTIC)	CG9784
TCA CYCLE VARIATION III (EUKARYOTIC)	MOB2
TCA CYCLE VARIATION III (EUKARYOTIC)	RBSN-5
TCA CYCLE VARIATION III (EUKARYOTIC)	UBA4
TCA CYCLE VARIATION III (EUKARYOTIC)	CPR47EA
TCA CYCLE VARIATION III (EUKARYOTIC)	CG7430
TCA CYCLE VARIATION III (EUKARYOTIC)	CG42788
TCA CYCLE VARIATION III (EUKARYOTIC)	CG9399
TCA CYCLE VARIATION III (EUKARYOTIC)	MED9
TCA CYCLE VARIATION III (EUKARYOTIC)	CG31156
TCA CYCLE VARIATION III (EUKARYOTIC)	CG8360
TCA CYCLE VARIATION III (EUKARYOTIC)	CG12126
TCA CYCLE VARIATION III (EUKARYOTIC)	FRQ2
TCA CYCLE VARIATION III (EUKARYOTIC)	CG33213
TCA CYCLE VARIATION III (EUKARYOTIC)	LIM1
TCA CYCLE VARIATION III (EUKARYOTIC)	CG14499
TCA CYCLE VARIATION III (EUKARYOTIC)	ZIF
TCA CYCLE VARIATION III (EUKARYOTIC)	PURA
TCA CYCLE VARIATION III (EUKARYOTIC)	BETAGGT-II
TCA CYCLE VARIATION III (EUKARYOTIC)	CG9014
TCA CYCLE VARIATION III (EUKARYOTIC)	KDN
TCA CYCLE VARIATION III (EUKARYOTIC)	FABP
TCA CYCLE VARIATION III (EUKARYOTIC)	REGUCALCIN
TCA CYCLE VARIATION III (EUKARYOTIC)	CG2852
TCA CYCLE VARIATION III (EUKARYOTIC)	SMT3
TCA CYCLE VARIATION III (EUKARYOTIC)	CIB
TCA CYCLE VARIATION III (EUKARYOTIC)	PGD
TCA CYCLE VARIATION III (EUKARYOTIC)	PHGPX
TCA CYCLE VARIATION III (EUKARYOTIC)	PHB2
TCA CYCLE VARIATION III (EUKARYOTIC)	RPS15AB
TCA CYCLE VARIATION III (EUKARYOTIC)	ADH
TCA CYCLE VARIATION III (EUKARYOTIC)	EEF1DELTA
TCA CYCLE VARIATION III (EUKARYOTIC)	CG32219
TCA CYCLE VARIATION III (EUKARYOTIC)	MF
TCA CYCLE VARIATION III (EUKARYOTIC)	GSTS1
TCA CYCLE VARIATION III (EUKARYOTIC)	CG5174
TCA CYCLE VARIATION III (EUKARYOTIC)	SCP1
TCA CYCLE VARIATION III (EUKARYOTIC)	GDI
TCA CYCLE VARIATION III (EUKARYOTIC)	MHC
TCA CYCLE VARIATION III (EUKARYOTIC)	RTNL1
TCA CYCLE VARIATION III (EUKARYOTIC)	CAPT
TCA CYCLE VARIATION III (EUKARYOTIC)	SH3BETA
TCA CYCLE VARIATION III (EUKARYOTIC)	CG14715
TCA CYCLE VARIATION III (EUKARYOTIC)	NLP
TCA CYCLE VARIATION III (EUKARYOTIC)	SCU
TCA CYCLE VARIATION III (EUKARYOTIC)	PRX2540-2
TCA CYCLE VARIATION III (EUKARYOTIC)	PCNA
TCA CYCLE VARIATION III (EUKARYOTIC)	ATPSYNBETA
TCA CYCLE VARIATION III (EUKARYOTIC)	PGK
TCA CYCLE VARIATION III (EUKARYOTIC)	AKAP200
TCA CYCLE VARIATION III (EUKARYOTIC)	PGLYM78
TCA CYCLE VARIATION III (EUKARYOTIC)	CG3226
TCA CYCLE VARIATION III (EUKARYOTIC)	EB1
TCA CYCLE VARIATION III (EUKARYOTIC)	EF2
TCA CYCLE VARIATION III (EUKARYOTIC)	CG1910
TCA CYCLE VARIATION III (EUKARYOTIC)	PROSBETA5
TCA CYCLE VARIATION III (EUKARYOTIC)	AWD
TCA CYCLE VARIATION III (EUKARYOTIC)	CALR
TCA CYCLE VARIATION III (EUKARYOTIC)	BETATUB85D
TCA CYCLE VARIATION III (EUKARYOTIC)	CG2862
TCA CYCLE VARIATION III (EUKARYOTIC)	FKBP14
TCA CYCLE VARIATION III (EUKARYOTIC)	FK506-BP2
TCA CYCLE VARIATION III (EUKARYOTIC)	INOS
TCA CYCLE VARIATION III (EUKARYOTIC)	CG8036
TCA CYCLE VARIATION III (EUKARYOTIC)	MLC2
TCA CYCLE VARIATION III (EUKARYOTIC)	HISRS
TCA CYCLE VARIATION III (EUKARYOTIC)	IDH
TCA CYCLE VARIATION III (EUKARYOTIC)	UP
TCA CYCLE VARIATION III (EUKARYOTIC)	HOP
TCA CYCLE VARIATION III (EUKARYOTIC)	BACC
TCA CYCLE VARIATION III (EUKARYOTIC)	HMGD
TCA CYCLE VARIATION III (EUKARYOTIC)	L(1)G0255
TCA CYCLE VARIATION III (EUKARYOTIC)	CG10638
TCA CYCLE VARIATION III (EUKARYOTIC)	CHD64
TCA CYCLE VARIATION III (EUKARYOTIC)	MOE
TCA CYCLE VARIATION III (EUKARYOTIC)	DF31
TCA CYCLE VARIATION III (EUKARYOTIC)	CG6084
TCA CYCLE VARIATION III (EUKARYOTIC)	GAPDH1
TCA CYCLE VARIATION III (EUKARYOTIC)	CG11267
TCA CYCLE VARIATION III (EUKARYOTIC)	ACON
TCA CYCLE VARIATION III (EUKARYOTIC)	RAB11
TCA CYCLE VARIATION III (EUKARYOTIC)	CLIC
TCA CYCLE VARIATION III (EUKARYOTIC)	CG34172
TCA CYCLE VARIATION III (EUKARYOTIC)	CG8993
TCA CYCLE VARIATION III (EUKARYOTIC)	ATPSYNCF6
TCA CYCLE VARIATION III (EUKARYOTIC)	MLC1
TCA CYCLE VARIATION III (EUKARYOTIC)	PDI
TCA CYCLE VARIATION III (EUKARYOTIC)	ENO
TCA CYCLE VARIATION III (EUKARYOTIC)	ENDOGI
TCA CYCLE VARIATION III (EUKARYOTIC)	ALD
TCA CYCLE VARIATION III (EUKARYOTIC)	TRX-2
TCA CYCLE VARIATION III (EUKARYOTIC)	CG4598
TCA CYCLE VARIATION III (EUKARYOTIC)	ANXB10
TCA CYCLE VARIATION III (EUKARYOTIC)	EIF-5A
TCA CYCLE VARIATION III (EUKARYOTIC)	GPDH
TCA CYCLE VARIATION III (EUKARYOTIC)	UCH
TCA CYCLE VARIATION III (EUKARYOTIC)	YIP2
TCA CYCLE VARIATION III (EUKARYOTIC)	RHOGDI
TCA CYCLE VARIATION III (EUKARYOTIC)	CG30382
TCA CYCLE VARIATION III (EUKARYOTIC)	TRXR-1
TCA CYCLE VARIATION III (EUKARYOTIC)	WUPA
TCA CYCLE VARIATION III (EUKARYOTIC)	CG10863
TCA CYCLE VARIATION III (EUKARYOTIC)	GSTE6
TCA CYCLE VARIATION III (EUKARYOTIC)	GSTO3
GLYCEROL-3-PHOSPHATE SHUTTLE	GPO1
GLYCEROL-3-PHOSPHATE SHUTTLE	GPO3
GLYCEROL-3-PHOSPHATE SHUTTLE	GPO2
GLYCEROL-3-PHOSPHATE SHUTTLE	DMEL\CG8046
GLYCEROL-3-PHOSPHATE SHUTTLE	GPDH3
GLYCEROL-3-PHOSPHATE SHUTTLE	GPDH1
GLYCEROL-3-PHOSPHATE SHUTTLE	CG31169-RB
GLYCEROL-3-PHOSPHATE SHUTTLE	GPDH2
GLYCEROL-3-PHOSPHATE SHUTTLE	CG31169
GLYCEROL-3-PHOSPHATE SHUTTLE	GPDH
GLYCEROL-3-PHOSPHATE SHUTTLE	CG18427
GLYCEROL-3-PHOSPHATE SHUTTLE	GPDH
GLYCEROL-3-PHOSPHATE SHUTTLE	PAN2
GLYCEROL-3-PHOSPHATE SHUTTLE	POXM
GLYCEROL-3-PHOSPHATE SHUTTLE	CG18542
GLYCEROL-3-PHOSPHATE SHUTTLE	ADH
GLYCEROL-3-PHOSPHATE SHUTTLE	TM2
GLYCEROL-3-PHOSPHATE SHUTTLE	LSP2
GLYCEROL-3-PHOSPHATE SHUTTLE	APOLPP
GLYCEROL-3-PHOSPHATE SHUTTLE	GSTS1
GLYCEROL-3-PHOSPHATE SHUTTLE	YP3
GLYCEROL-3-PHOSPHATE SHUTTLE	ACT88F
GLYCEROL-3-PHOSPHATE SHUTTLE	YP2
GLYCEROL-3-PHOSPHATE SHUTTLE	ATPSYNB
GLYCEROL-3-PHOSPHATE SHUTTLE	CG14207
GLYCEROL-3-PHOSPHATE SHUTTLE	TSF1
GLYCEROL-3-PHOSPHATE SHUTTLE	MER
GLYCEROL-3-PHOSPHATE SHUTTLE	GAPDH1
GLYCEROL-3-PHOSPHATE SHUTTLE	ARGK
GLYCEROL-3-PHOSPHATE SHUTTLE	ACON
GLYCEROL-3-PHOSPHATE SHUTTLE	WUPA
GLYCEROL-3-PHOSPHATE SHUTTLE	FLN
GLYCEROL-3-PHOSPHATE SHUTTLE	ENO
GLYCEROL-3-PHOSPHATE SHUTTLE	ACTN
GLYCEROL-3-PHOSPHATE SHUTTLE	PRM
GLYCEROL-3-PHOSPHATE SHUTTLE	PGK
GLYCEROL-3-PHOSPHATE SHUTTLE	ACT79B
GLYCEROL-3-PHOSPHATE SHUTTLE	ATPSYNF
GLYCEROL-3-PHOSPHATE SHUTTLE	ATPSYNO
GLYCEROL-3-PHOSPHATE SHUTTLE	CG7920
GLYCEROL-3-PHOSPHATE SHUTTLE	STRN-MLCK
GLYCEROL-3-PHOSPHATE SHUTTLE	KDN
GLYCEROL-3-PHOSPHATE SHUTTLE	PGLYM78
GLYCEROL-3-PHOSPHATE SHUTTLE	MHC
GLYCEROL-3-PHOSPHATE SHUTTLE	FER2LCH
GLYCEROL-3-PHOSPHATE SHUTTLE	GAPDH2
GLYCEROL-3-PHOSPHATE SHUTTLE	CG34172
GLYCEROL-3-PHOSPHATE SHUTTLE	GLYP
GLYCEROL-3-PHOSPHATE SHUTTLE	MDH2
GLYCEROL-3-PHOSPHATE SHUTTLE	CG31343
GLYCEROL-3-PHOSPHATE SHUTTLE	CG16885
GLYCEROL-3-PHOSPHATE SHUTTLE	NC73EF
GLYCEROL-3-PHOSPHATE SHUTTLE	COX4
GLYCEROL-3-PHOSPHATE SHUTTLE	CG6330
GLYCEROL-3-PHOSPHATE SHUTTLE	CG14589
GLYCEROL-3-PHOSPHATE SHUTTLE	CG2025
GLYCEROL-3-PHOSPHATE SHUTTLE	SCP1
GLYCEROL-3-PHOSPHATE SHUTTLE	MLC2
GLYCEROL-3-PHOSPHATE SHUTTLE	MF
GLYCEROL-3-PHOSPHATE SHUTTLE	UP
GLYCEROL-3-PHOSPHATE SHUTTLE	CG5506
GLYCEROL-3-PHOSPHATE SHUTTLE	CG16826
GLYCEROL-3-PHOSPHATE SHUTTLE	GPO-1
GLYCEROL-3-PHOSPHATE SHUTTLE	GDH
GLYCEROL-3-PHOSPHATE SHUTTLE	ND-18
GLYCEROL-3-PHOSPHATE SHUTTLE	CYT-C1
GLYCEROL-3-PHOSPHATE SHUTTLE	ND-PDSW
GLYCEROL-3-PHOSPHATE SHUTTLE	FER1HCH
GLYCEROL-3-PHOSPHATE SHUTTLE	TPNC4
GLYCEROL-3-PHOSPHATE SHUTTLE	CG32473
GLYCEROL-3-PHOSPHATE SHUTTLE	CG9090
GLYCEROL-3-PHOSPHATE SHUTTLE	ATPSYNCF6
GLYCEROL-3-PHOSPHATE SHUTTLE	CG10581
GLYCEROL-3-PHOSPHATE SHUTTLE	ALD
GLYCEROL-3-PHOSPHATE SHUTTLE	CG34205
GLYCEROL-3-PHOSPHATE SHUTTLE	CG5177
GLYCEROL-3-PHOSPHATE SHUTTLE	TPNC41C
GLYCEROL-3-PHOSPHATE SHUTTLE	MLC1
GLYCEROL-3-PHOSPHATE SHUTTLE	CG5500
GLYCEROL-3-PHOSPHATE SHUTTLE	CYT-C-P
PYRUVATE FERMENTATION TO LACTATE	LDH
PYRUVATE FERMENTATION TO LACTATE	IMPL3
PYRUVATE FERMENTATION TO LACTATE	RAB5
PYRUVATE FERMENTATION TO LACTATE	TSPO
PYRUVATE FERMENTATION TO LACTATE	SPIDEY
PYRUVATE FERMENTATION TO LACTATE	TCP-1ZETA
PYRUVATE FERMENTATION TO LACTATE	DROJ2
PYRUVATE FERMENTATION TO LACTATE	OST48
PYRUVATE FERMENTATION TO LACTATE	CG10425
PYRUVATE FERMENTATION TO LACTATE	RAB1
PYRUVATE FERMENTATION TO LACTATE	RAP2L
PYRUVATE FERMENTATION TO LACTATE	GIE
PYRUVATE FERMENTATION TO LACTATE	RAB2
PYRUVATE FERMENTATION TO LACTATE	ARF102F
PYRUVATE FERMENTATION TO LACTATE	CG17029
PYRUVATE FERMENTATION TO LACTATE	MNT
PYRUVATE FERMENTATION TO LACTATE	NULL
PYRUVATE FERMENTATION TO LACTATE	AKT1
PYRUVATE FERMENTATION TO LACTATE	SIMA
PYRUVATE FERMENTATION TO LACTATE	SUCB
PYRUVATE FERMENTATION TO LACTATE	SERCA
PYRUVATE FERMENTATION TO LACTATE	CG12262
PYRUVATE FERMENTATION TO LACTATE	CCTGAMMA
PYRUVATE FERMENTATION TO LACTATE	CG2064
PYRUVATE FERMENTATION TO LACTATE	HEL25E
PYRUVATE FERMENTATION TO LACTATE	CHC
PYRUVATE FERMENTATION TO LACTATE	SSRBETA
PYRUVATE FERMENTATION TO LACTATE	PYK
PYRUVATE FERMENTATION TO LACTATE	BLW
PYRUVATE FERMENTATION TO LACTATE	SC2
PYRUVATE FERMENTATION TO LACTATE	CATHD
PYRUVATE FERMENTATION TO LACTATE	KDELR
PYRUVATE FERMENTATION TO LACTATE	CG2065
PYRUVATE FERMENTATION TO LACTATE	KR-H2
PYRUVATE FERMENTATION TO LACTATE	CG5885
PYRUVATE FERMENTATION TO LACTATE	CG11327
PYRUVATE FERMENTATION TO LACTATE	CG13510
PYRUVATE FERMENTATION TO LACTATE	UQCR-C2
PYRUVATE FERMENTATION TO LACTATE	CG1416
PYRUVATE FERMENTATION TO LACTATE	ATPSYNGAMMA
PYRUVATE FERMENTATION TO LACTATE	GP93
PYRUVATE FERMENTATION TO LACTATE	TAPDELTA
PYRUVATE FERMENTATION TO LACTATE	GCS2BETA
PYRUVATE FERMENTATION TO LACTATE	RAP1
PYRUVATE FERMENTATION TO LACTATE	CG15098
PYRUVATE FERMENTATION TO LACTATE	OX
PYRUVATE FERMENTATION TO LACTATE	RPT6
PYRUVATE FERMENTATION TO LACTATE	GALE
PYRUVATE FERMENTATION TO LACTATE	CG7357
PYRUVATE FERMENTATION TO LACTATE	S6K
PYRUVATE FERMENTATION TO LACTATE	WAL
PYRUVATE FERMENTATION TO LACTATE	ARF79F
PYRUVATE FERMENTATION TO LACTATE	CG33303
PYRUVATE FERMENTATION TO LACTATE	PORIN
PYRUVATE FERMENTATION TO LACTATE	OSTDELTA
PYRUVATE FERMENTATION TO LACTATE	SEC13
PYRUVATE FERMENTATION TO LACTATE	CG5854
PYRUVATE FERMENTATION TO LACTATE	ART8
PYRUVATE FERMENTATION TO LACTATE	SKAP
PYRUVATE FERMENTATION TO LACTATE	MEC2
PYRUVATE FERMENTATION TO LACTATE	RPT1
BRANCHED-CHAIN &ALPHA;-KETO ACID DEHYDROGENASE COMPLEX	DMEL\CG17691
BRANCHED-CHAIN &ALPHA;-KETO ACID DEHYDROGENASE COMPLEX	DMEL\CG8199
BRANCHED-CHAIN &ALPHA;-KETO ACID DEHYDROGENASE COMPLEX	E3
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	E3
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	CG32316-ORFB
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	NC73EF
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	CG32316
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	CYCG
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	ADH
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	CG13085
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	CG17450
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	ACON
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	CYT-C1
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	CG32819
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	MF
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	UP
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	MLC2
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	CG10075
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	NULL
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	CG4328
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	CG9090
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	SIMA
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	SCP1
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	CG2025
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	HER
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	GDH
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	OSK
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	ACTN
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	TM2
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	GPDH
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	WUPA
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	ND-PDSW
2-KETOGLUTARATE DEHYDROGENASE COMPLEX	AKT1
AEROBIC RESPIRATION -- ELECTRON DONOR II	UQCR-6.4
AEROBIC RESPIRATION -- ELECTRON DONOR II	RFESP
AEROBIC RESPIRATION -- ELECTRON DONOR II	UQCR-11
AEROBIC RESPIRATION -- ELECTRON DONOR II	UQCR-Q
AEROBIC RESPIRATION -- ELECTRON DONOR II	DMEL\CG43206
AEROBIC RESPIRATION -- ELECTRON DONOR II	SDHAL
AEROBIC RESPIRATION -- ELECTRON DONOR II	SDHBL
AEROBIC RESPIRATION -- ELECTRON DONOR II	SDHC
AEROBIC RESPIRATION -- ELECTRON DONOR II	SDHA
AEROBIC RESPIRATION -- ELECTRON DONOR II	SDHB
AEROBIC RESPIRATION -- ELECTRON DONOR II	COX1
AEROBIC RESPIRATION -- ELECTRON DONOR II	CYPE
AEROBIC RESPIRATION -- ELECTRON DONOR II	LEVY
AEROBIC RESPIRATION -- ELECTRON DONOR II	COX4
AEROBIC RESPIRATION -- ELECTRON DONOR II	COI
AEROBIC RESPIRATION -- ELECTRON DONOR II	COXI
AEROBIC RESPIRATION -- ELECTRON DONOR II	COX7AL
AEROBIC RESPIRATION -- ELECTRON DONOR II	COX5B
AEROBIC RESPIRATION -- ELECTRON DONOR II	COX8
AEROBIC RESPIRATION -- ELECTRON DONOR II	COX4L
AEROBIC RESPIRATION -- ELECTRON DONOR II	SCOX
AEROBIC RESPIRATION -- ELECTRON DONOR II	COX5BL
AEROBIC RESPIRATION -- ELECTRON DONOR II	COI
AEROBIC RESPIRATION -- ELECTRON DONOR II	COX6AL
AEROBIC RESPIRATION -- ELECTRON DONOR II	COX5A
