pathway	feature_ids
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	POLR2E
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	ERCC3
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	POLR2A
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	POLR2B
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	GTF2H1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	POLR2I
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	CETN2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	CDK7
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	CCNH
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	MNAT1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	POLR2H
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	POLR2J
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	POLR2K
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	RAD23B
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	COPS2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	POLR2F
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	POLR2G
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	POLR2L
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	RBX1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	XPC
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	ERCC6
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	TRAF2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	GPS1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	ERCC8
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	SMAD4
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	CUL2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	CUL3
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	CUL4A
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	CUL4B
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	GTF2H2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	GTF2H3
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	NEDD8
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	DDB1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	GTF2H5
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	COPS6
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	STON2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	DDB2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	GTF2H4
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	ETS2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	DCAF6
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	SMAD3
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	NR0B2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	PPARGC1A
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	NFKB1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	TBP
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	PAGR1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	NTRK2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	RAD9A
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	ECD
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	ARID2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	SMARCD3
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	PBRM1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	SMARCC2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	SMARCC1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	SMARCD2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	SMARCE1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	SMARCD1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	SIN3A
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	WDR77
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	ARID1A
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	PRMT5
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	ACTL6A
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	SMARCA2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	RELB
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	FASLG
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	HSPA6
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	PRKACA
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	PRKACG
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	PRKACB
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	HSPA1L
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	PRKX
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	HSPA2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	SUMO3
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	SUMO2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	SUMO1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	HSPA1B
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	HSPA8
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	STAT5A
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	BCL2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	RPS6KA5
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	CAV1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	SFN
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	PRKDC
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	AKT1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	TRIM28
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	TXN
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	HSPA9
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	HSPA4
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	GFER
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	CYP2A6
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	NR2F2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	TGFB1I1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	CALR
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	HDAC2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	HNRNPU
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	SLPI
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	ECM1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	DLK1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	UBE2I
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	TNFRSF1B
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	TNFRSF1A
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	CEBPB
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	OTX2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	PTGES3
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	NCOR2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	POU2F2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	SGTA
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	PSMD7
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	HSPA1A
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	S100A7
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	MIF
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	DAXX
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	UCP3
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	SRC
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	RANBP9
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	RNF139
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	UCP2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	NR3C2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	IL12B
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	NCOA4
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	NCOA3
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	IL10
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	TOP2A
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	ADA
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	ACADVL
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	ACADM
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	NFKB2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	PKLR
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	PPARG
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	GSC
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	NCL
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	DDX54
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	GCK
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	EN2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	LHX1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	YWHAH
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	IDE
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	SP1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	ERN1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	MAGEA11
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	RB1CC1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	PPP5C
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	NR1H3
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	ASXL1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	CREB1
