pathway	feature_ids
Aminoacyl-tRNA biosynthesis	AspRS-m
Aminoacyl-tRNA biosynthesis	ArgRS
Aminoacyl-tRNA biosynthesis	SerRS
Aminoacyl-tRNA biosynthesis	PheRS-m
Aminoacyl-tRNA biosynthesis	ThrRS
Aminoacyl-tRNA biosynthesis	GlyRS
Aminoacyl-tRNA biosynthesis	MetRS
Aminoacyl-tRNA biosynthesis	trnW
Aminoacyl-tRNA biosynthesis	trnV
Aminoacyl-tRNA biosynthesis	AsnRS
Aminoacyl-tRNA biosynthesis	trnT
Aminoacyl-tRNA biosynthesis	TrpRS-m
Aminoacyl-tRNA biosynthesis	trnQ
Aminoacyl-tRNA biosynthesis	AspRS
Aminoacyl-tRNA biosynthesis	ValRS-m
Aminoacyl-tRNA biosynthesis	trnR
Aminoacyl-tRNA biosynthesis	ArgRS-m
Aminoacyl-tRNA biosynthesis	HisRS
Aminoacyl-tRNA biosynthesis	trnY
Aminoacyl-tRNA biosynthesis	CG1427
Apoptosis	kay
Apoptosis	sav
Apoptosis	hpo
Apoptosis	Ask1
Apoptosis	Parp
Apoptosis	Egfr
Apoptosis	Bruce
Apoptosis	rpr
Apoptosis	Det
Apoptosis	PEK
Apoptosis	Dark
Apoptosis	Lam
Apoptosis	Raf
Apoptosis	Jra
Apoptosis	bic
Apoptosis	Fadd
Apoptosis	puc
Apoptosis	hid
Apoptosis	Marf
Apoptosis	Traf4
Apoptosis	Dredd
Apoptosis	Traf6
Apoptosis	mei-41
Apoptosis	tefu
Apoptosis	p53
Apoptosis	Drp1
Apoptosis	egr
Apoptosis	Takl2
Apoptosis	ban
Apoptosis	Takl1
Apoptosis	usp
Apoptosis	skl
Apoptosis	hep
Apoptosis	Tak1
Apoptosis	fzo
Apoptosis	Miro
Apoptosis	wgn
Apoptosis	AIF
Apoptosis	betaNACtes2
Apoptosis	betaNACtes1
Apoptosis	Cyt-c-p
Apoptosis	Debcl
Apoptosis	Jafrac2
Apoptosis	LamC
Apoptosis	Drice
Apoptosis	Strica
Apoptosis	Diap2
Apoptosis	Diap1
Apoptosis	wts
Apoptosis	Decay
Apoptosis	bsk
Apoptosis	Dcp-1
Apoptosis	rl
Apoptosis	Tspo
Apoptosis	HtrA2
Apoptosis	Tab2
Apoptosis	Buffy
Apoptosis	Cyt-c-d
Apoptosis	grim
Apoptosis	Dronc
Apoptosis	Eip93F
Apoptosis	br
Apoptosis	EcR
Apoptosis	crc
Apoptosis	Sep4
Eip74EF	Ras85D
Eip74EF	eIF5
Eip74EF	Atg6
Arachidonic acid metabolism	CG14507
Arachidonic acid metabolism	CG16817
Arachidonic acid metabolism	GXIVsPLA2
Arachidonic acid metabolism	sPLA2
Arachidonic acid metabolism	CG10602
Arachidonic acid metabolism	CG1492
Arachidonic acid metabolism	Ggt-1
Arachidonic acid metabolism	GIIIspla2
Arachidonic acid metabolism	CG30503
Arachidonic acid metabolism	Su(P)
Arachidonic acid metabolism	CG15116
Arachidonic acid metabolism	CG4829
Arachidonic acid metabolism	CG17636
Arachidonic acid metabolism	GstS1
Arachidonic acid metabolism	CG3009
Arachidonic acid metabolism	iPLA2-VIA
Arachidonic acid metabolism	PHGPx
Arginine and proline metabolism	PH4alphaEFB
Arginine and proline metabolism	CG11236
Arginine and proline metabolism	CG18749
Arginine and proline metabolism	Argk
Arginine and proline metabolism	CG4546
Arginine and proline metabolism	PH4alphaPV
Arginine and proline metabolism	P5cr
Arginine and proline metabolism	CG4300
Arginine and proline metabolism	CG17337
Arginine and proline metabolism	CG31524
Arginine and proline metabolism	CG13611
Arginine and proline metabolism	CG31013
Arginine and proline metabolism	SamDC
Arginine and proline metabolism	Odc2
Arginine and proline metabolism	Odc1
Arginine and proline metabolism	CG9698
Arginine and proline metabolism	CG6661
Arginine and proline metabolism	CG11828
Arginine and proline metabolism	CG7470
Arginine and proline metabolism	S-Lap1
Arginine and proline metabolism	S-Lap2
Arginine and proline metabolism	Aldh
Arginine and proline metabolism	S-Lap4
Arginine and proline metabolism	S-Lap5
Arginine and proline metabolism	PH4alphaMP
Arginine and proline metabolism	S-Lap8
Arginine and proline metabolism	CG15864
Arginine and proline metabolism	CG31016
Arginine and proline metabolism	CG32199
Arginine and proline metabolism	CG31021
Arginine and proline metabolism	Got2
Arginine and proline metabolism	P5cr-2
Arginine and proline metabolism	Got1
Arginine and proline metabolism	CG15539
Arginine and proline metabolism	slgA
Arginine and proline metabolism	CG4174
Arginine and proline metabolism	CG5144
Arginine and proline metabolism	Nos
Arginine and proline metabolism	loopin-1
Arginine and proline metabolism	CG32201
Arginine and proline metabolism	Oat
Arginine and proline metabolism	P5CDh1
Arginine and proline metabolism	CG31075
Arginine and proline metabolism	PH4alphaSG1
Arginine and proline metabolism	PH4alphaSG2
Arginine and proline metabolism	PH4alphaNE2
Arginine and proline metabolism	PH4alphaNE3
Arginine and proline metabolism	PH4alphaNE1
Arginine and proline metabolism	SpdS
Arginine and proline metabolism	CG9629
Arginine and proline metabolism	CG18231
Arginine and proline metabolism	arg
Arginine and proline metabolism	CG34345
Arginine biosynthesis	Gs2
Arginine biosynthesis	Got2
Arginine biosynthesis	Gs1
Arginine biosynthesis	Got1
Arginine biosynthesis	CG9510
Arginine biosynthesis	Gdh
Arginine biosynthesis	GLS
Arginine biosynthesis	CG1640
Arginine biosynthesis	Nos
Arginine biosynthesis	arg
Arginine biosynthesis	CG6465
Arginine biosynthesis	bb8
Arginine biosynthesis	CG1315
Arginine biosynthesis	CG6726
Arginine biosynthesis	CG6738
Ascorbate and aldarate metabolism	CG31002
Ascorbate and aldarate metabolism	CG6475
Ascorbate and aldarate metabolism	Dot
Ascorbate and aldarate metabolism	Ugt36Bc
Ascorbate and aldarate metabolism	Ugt36Ba
Ascorbate and aldarate metabolism	CG3797
Ascorbate and aldarate metabolism	CG5999
Ascorbate and aldarate metabolism	CG4302
Ascorbate and aldarate metabolism	Ugt37a1
Ascorbate and aldarate metabolism	Ugt37c1
Ascorbate and aldarate metabolism	CG31075
Ascorbate and aldarate metabolism	Ugt58Fa
Ascorbate and aldarate metabolism	CG9629
Ascorbate and aldarate metabolism	Ugt35a
Ascorbate and aldarate metabolism	CG5724
Ascorbate and aldarate metabolism	Aldh
Ascorbate and aldarate metabolism	Ugt35b
Ascorbate and aldarate metabolism	Ugt86Dh
Ascorbate and aldarate metabolism	CG6910
Ascorbate and aldarate metabolism	Ugt86Di
Ascorbate and aldarate metabolism	sgl
Ascorbate and aldarate metabolism	Ugt37b1
Ascorbate and aldarate metabolism	CG10178
Ascorbate and aldarate metabolism	CG15661
Ascorbate and aldarate metabolism	CG17323
Ascorbate and aldarate metabolism	CG17322
Ascorbate and aldarate metabolism	CG11289
Ascorbate and aldarate metabolism	CG17324
Autophagy	Pi3K21B
Autophagy	CG10104
Autophagy	Lamp1
Autophagy	Atg4a
Autophagy	Tsc1
Autophagy	Atg4b
Autophagy	chico
Autophagy	Itp-r83A
Autophagy	Snap29
Autophagy	CG17134
Autophagy	CG31928
Autophagy	PEK
Autophagy	CG31926
Autophagy	RagC-D
Autophagy	Pkcdelta
Autophagy	CG17698
Autophagy	raptor
Autophagy	AMPKalpha
Autophagy	Ras64B
Autophagy	S6k
Autophagy	Traf6
Autophagy	Lkb1
Autophagy	RagA-B
Autophagy	Tango5
Autophagy	Vps15
Autophagy	Tap42
Autophagy	Takl2
Autophagy	Takl1
Autophagy	EndoB
Autophagy	Uvrag
Autophagy	Rheb
Autophagy	Tak1
Autophagy	CtsB1
Autophagy	Ire1
Autophagy	CG17283
Autophagy	Atg18a
Autophagy	Akt1
Autophagy	Atg18b
Autophagy	sima
Autophagy	Syx17
Autophagy	Gcn2
Autophagy	Bace
Autophagy	CG11459
Autophagy	Pi3K59F
Autophagy	CG31661
Autophagy	Ilp1
Autophagy	Atg3
Autophagy	CG33128
Autophagy	Atg2
Autophagy	Atg1
Autophagy	Ilp4
Autophagy	Ilp5
Autophagy	Ilp2
Autophagy	DOR
Autophagy	Ilp3
Autophagy	eIF2alpha
Autophagy	Dsor1
Autophagy	Pten
Autophagy	mts
Autophagy	InR
Autophagy	CG3632
Autophagy	CG5059
Autophagy	Tor
Autophagy	bsk
Autophagy	rl
EDTP	CG6508
EDTP	Pka-C1
EDTP	Atg101
EDTP	Pka-C2
EDTP	Cp1
EDTP	Rab7
EDTP	gig
EDTP	Pi3K92E
EDTP	Lst8
EDTP	Dsp1
EDTP	cathD
EDTP	Spt20
EDTP	Atg16
EDTP	Atg17
EDTP	CG5863
EDTP	CG5860
EDTP	Atg8a
EDTP	Atg8b
EDTP	Atg10
EDTP	Atg9
EDTP	Ras85D
EDTP	Pdk1
EDTP	Atg14
EDTP	Atg7
EDTP	Atg12
EDTP	Atg6
EDTP	CG12772
EDTP	Atg13
EDTP	Atg5
Basal transcription factors	Tbp
Basal transcription factors	Ssl1
Basal transcription factors	bip2
Basal transcription factors	TfIIEalpha
Basal transcription factors	mrn
Basal transcription factors	Taf12L
Basal transcription factors	TfIIFbeta
Basal transcription factors	Taf1
Basal transcription factors	wda
Basal transcription factors	Cdk7
Basal transcription factors	Taf8
Basal transcription factors	Taf7
Basal transcription factors	CycH
Basal transcription factors	Taf6
Basal transcription factors	Taf5
Basal transcription factors	Taf4
Basal transcription factors	e(y)1
Basal transcription factors	Taf2
Basal transcription factors	TfIIFalpha
Basal transcription factors	TfIIB
Basal transcription factors	Tfb5
Basal transcription factors	Tfb4
Basal transcription factors	mia
Basal transcription factors	Trf
Basal transcription factors	Tfb1
Basal transcription factors	Xpd
Basal transcription factors	sa
Basal transcription factors	TfIIA-L
Basal transcription factors	Trf2
Basal transcription factors	can
Basal transcription factors	TfIIA-S
Basal transcription factors	Mat1
Basal transcription factors	Taf12
Basal transcription factors	Taf10b
Basal transcription factors	Taf11
Basal transcription factors	Taf13
Basal transcription factors	Taf10
Basal transcription factors	TfIIEbeta
Basal transcription factors	hay
Base excision repair	CG9272
Base excision repair	PCNA
Base excision repair	Fen1
Base excision repair	CG12018
Base excision repair	DNApol-epsilon255
Base excision repair	Chrac-14
Base excision repair	Ogg1
Base excision repair	Rrp1
Base excision repair	Thd1
Base excision repair	XRCC1
Base excision repair	CG5285
Base excision repair	Parp
Base excision repair	PCNA2
Base excision repair	Dsp1
Base excision repair	Pol32
Base excision repair	DNApol-delta
Base excision repair	DNA-ligI
Base excision repair	lig3
Base excision repair	Mes4
Base excision repair	DNApol-epsilon58
Biosynthesis of unsaturated fatty acids	Desat2
Biosynthesis of unsaturated fatty acids	CG18609
Biosynthesis of unsaturated fatty acids	Desat1
Biosynthesis of unsaturated fatty acids	Elo68alpha
Biosynthesis of unsaturated fatty acids	CG8630
Biosynthesis of unsaturated fatty acids	CG9267
Biosynthesis of unsaturated fatty acids	Acox57D-p
Biosynthesis of unsaturated fatty acids	CG6746
Biosynthesis of unsaturated fatty acids	ScpX
Biosynthesis of unsaturated fatty acids	spidey
Biosynthesis of unsaturated fatty acids	CG4586
Biosynthesis of unsaturated fatty acids	CG17597
Biosynthesis of unsaturated fatty acids	CG15531
Biosynthesis of unsaturated fatty acids	Acox57D-d
Biosynthesis of unsaturated fatty acids	Sc2
Biosynthesis of unsaturated fatty acids	Mfe2
Biosynthesis of unsaturated fatty acids	Fad2
Biosynthesis of unsaturated fatty acids	CG5009
Biosynthesis of unsaturated fatty acids	CG9747
Biosynthesis of unsaturated fatty acids	CG9527
Biosynthesis of unsaturated fatty acids	Elo68beta
Biosynthesis of unsaturated fatty acids	Baldspot
Biosynthesis of unsaturated fatty acids	CG9743
Biosynthesis of unsaturated fatty acids	CG17821
Biosynthesis of unsaturated fatty acids	CG17544
Butanoate metabolism	Mtpalpha
Butanoate metabolism	b
Butanoate metabolism	Ssadh
Butanoate metabolism	CG10932
Butanoate metabolism	Arc42
Butanoate metabolism	Gad1
Butanoate metabolism	Gabat
Butanoate metabolism	sro
Butanoate metabolism	SCOT
Butanoate metabolism	Hmgs
Butanoate metabolism	CG4860
Butanoate metabolism	CG9149
Butanoate metabolism	CG6543
Butanoate metabolism	CG13377
Butanoate metabolism	L2HGDH
Butanoate metabolism	CG10399
Caffeine metabolism	Uro
Caffeine metabolism	AOX3
Caffeine metabolism	ry
Caffeine metabolism	AOX4
Caffeine metabolism	AOX1
Caffeine metabolism	AOX2
Circadian rhythm	Clk
Circadian rhythm	Pdp1
Circadian rhythm	sgg
Circadian rhythm	gskt
Circadian rhythm	tim
Circadian rhythm	per
Circadian rhythm	vri
Circadian rhythm	cyc
Circadian rhythm	dco
Citrate cycle (TCA cycle)	SdhBL
Citrate cycle (TCA cycle)	CG11876
Citrate cycle (TCA cycle)	Mdh2
Citrate cycle (TCA cycle)	CG10924
Citrate cycle (TCA cycle)	CG10748
Citrate cycle (TCA cycle)	CG7024
Citrate cycle (TCA cycle)	Idh3b
Citrate cycle (TCA cycle)	CG6255
Citrate cycle (TCA cycle)	CG10749
Citrate cycle (TCA cycle)	CG3483
Citrate cycle (TCA cycle)	SdhD
Citrate cycle (TCA cycle)	Scsalpha
Citrate cycle (TCA cycle)	SdhC
Citrate cycle (TCA cycle)	SdhB
Citrate cycle (TCA cycle)	CG4095
Citrate cycle (TCA cycle)	SdhA
Citrate cycle (TCA cycle)	PCB
Citrate cycle (TCA cycle)	skap
Citrate cycle (TCA cycle)	Pepck
Citrate cycle (TCA cycle)	CG5214
Citrate cycle (TCA cycle)	kdn
Citrate cycle (TCA cycle)	Nc73EF
Citrate cycle (TCA cycle)	CG4706
Citrate cycle (TCA cycle)	muc
Citrate cycle (TCA cycle)	CG6629
Citrate cycle (TCA cycle)	Irp-1B
Citrate cycle (TCA cycle)	Irp-1A
Citrate cycle (TCA cycle)	CG14740
Citrate cycle (TCA cycle)	Acon
Citrate cycle (TCA cycle)	l(1)G0156
Citrate cycle (TCA cycle)	l(1)G0255
Citrate cycle (TCA cycle)	SdhAL
Citrate cycle (TCA cycle)	l(1)G0334
Citrate cycle (TCA cycle)	Sucb
Citrate cycle (TCA cycle)	CG7430
Citrate cycle (TCA cycle)	CG6140
Citrate cycle (TCA cycle)	Idh
Citrate cycle (TCA cycle)	CG5028
Citrate cycle (TCA cycle)	CG33791
Citrate cycle (TCA cycle)	Mdh1
Citrate cycle (TCA cycle)	CG31874
Citrate cycle (TCA cycle)	ATPCL
Citrate cycle (TCA cycle)	CG32026
Cysteine and methionine metabolism	CG10623
Cysteine and methionine metabolism	CG10621
Cysteine and methionine metabolism	Ahcy
Cysteine and methionine metabolism	Got2
Cysteine and methionine metabolism	Mdh2
Cysteine and methionine metabolism	CG10748
Cysteine and methionine metabolism	ImpL3
Cysteine and methionine metabolism	Got1
Cysteine and methionine metabolism	GSS
Cysteine and methionine metabolism	CG10749
Cysteine and methionine metabolism	CG1673
Cysteine and methionine metabolism	AhcyL2
Cysteine and methionine metabolism	AhcyL1
Cysteine and methionine metabolism	Adi1
Cysteine and methionine metabolism	CG4300
Cysteine and methionine metabolism	CG13334
Cysteine and methionine metabolism	Sam-S
Cysteine and methionine metabolism	CG11334
Cysteine and methionine metabolism	CG11134
Cysteine and methionine metabolism	Eip55E
Cysteine and methionine metabolism	SamDC
Cysteine and methionine metabolism	CG5493
Cysteine and methionine metabolism	SpdS
Cysteine and methionine metabolism	Mtap
Cysteine and methionine metabolism	Cbs
Cysteine and methionine metabolism	Gclc
Cysteine and methionine metabolism	CG12173
Cysteine and methionine metabolism	CG1461
Cysteine and methionine metabolism	CG6950
Cysteine and methionine metabolism	CG11241
Cysteine and methionine metabolism	Mdh1
Cysteine and methionine metabolism	CG31115
Cysteine and methionine metabolism	CG12279
Cysteine and methionine metabolism	Gclm
DNA replication	RfC38
DNA replication	RPA2
DNA replication	RPA3
DNA replication	DNApol-alpha60
DNA replication	mtSSB
DNA replication	Gnf1
DNA replication	rnh1
DNA replication	CG13690
DNA replication	RpA-70
DNA replication	Mcm5
DNA replication	Mcm6
DNA replication	Mcm7
DNA replication	DNApol-alpha180
DNA replication	Mes4
DNA replication	Mcm2
DNA replication	Mcm3
DNA replication	PCNA
DNA replication	Fen1
DNA replication	CG12018
DNA replication	RfC4
DNA replication	DNApol-epsilon255
DNA replication	Chrac-14
DNA replication	RfC3
DNA replication	DNApol-alpha50
DNA replication	PCNA2
DNA replication	CG8142
DNA replication	DNApol-alpha73
DNA replication	Pol32
DNA replication	DNApol-delta
DNA replication	CG2990
DNA replication	dpa
DNA replication	CG11164
DNA replication	DNA-ligI
DNA replication	CG30105
DNA replication	DNApol-epsilon58
Dorso-ventral axis formation	Dsor1
Dorso-ventral axis formation	aub
Dorso-ventral axis formation	Egfr
Dorso-ventral axis formation	spir
Dorso-ventral axis formation	pnt
Dorso-ventral axis formation	AGO3
Dorso-ventral axis formation	Sos
Dorso-ventral axis formation	Raf
Dorso-ventral axis formation	rl
Dorso-ventral axis formation	rho
Dorso-ventral axis formation	piwi
Dorso-ventral axis formation	aop
Dorso-ventral axis formation	sqd
Dorso-ventral axis formation	egh
Dorso-ventral axis formation	aos
Dorso-ventral axis formation	bru1
Dorso-ventral axis formation	orb2
Dorso-ventral axis formation	capu
Dorso-ventral axis formation	N
Dorso-ventral axis formation	Cf2
Dorso-ventral axis formation	br
Dorso-ventral axis formation	enc
Dorso-ventral axis formation	fs(1)K10
Dorso-ventral axis formation	Ras85D
Dorso-ventral axis formation	brn
Dorso-ventral axis formation	drk
Dorso-ventral axis formation	grk
Dorso-ventral axis formation	orb
Drug metabolism	CG31002
Drug metabolism	Dak1
Drug metabolism	pyd3
Drug metabolism	GstE8
Drug metabolism	GstE9
Drug metabolism	dUTPase
Drug metabolism	GstE6
Drug metabolism	GstE7
Drug metabolism	GstE4
Drug metabolism	GstE5
Drug metabolism	Ugt36Bc
Drug metabolism	GstE2
Drug metabolism	CG8353
Drug metabolism	CG6330
Drug metabolism	GstE3
Drug metabolism	awd
Drug metabolism	Ugt36Ba
Drug metabolism	GstE1
Drug metabolism	Nlg4
Drug metabolism	CG5999
Drug metabolism	CG4302
Drug metabolism	CG8349
Drug metabolism	su(r)
Drug metabolism	CG15117
Drug metabolism	CG13611
Drug metabolism	Ugt37c1
Drug metabolism	bur
Drug metabolism	Adh
Drug metabolism	Fmo-1
Drug metabolism	GstD10
Drug metabolism	GstD11
Drug metabolism	Est-6
Drug metabolism	CG8360
Drug metabolism	CG5724
Drug metabolism	CG3788
Drug metabolism	RnrL
Drug metabolism	betaGlu
Drug metabolism	AOX3
Drug metabolism	AOX4
Drug metabolism	AOX1
Drug metabolism	l(2)k01209
Drug metabolism	AOX2
Drug metabolism	RnrS
Drug metabolism	CG15547
Drug metabolism	Ugt37b1
Drug metabolism	CG10178
Drug metabolism	CG15661
Drug metabolism	CG17323
Drug metabolism	CG17322
Drug metabolism	Mgstl
Drug metabolism	CG17324
Drug metabolism	ras
Drug metabolism	CG6475
Drug metabolism	Dot
Drug metabolism	Est-P
Drug metabolism	Aldh-III
Drug metabolism	CG8891
Drug metabolism	CG3797
Drug metabolism	GstO1
Drug metabolism	Ugt37a1
Drug metabolism	gfzf
Drug metabolism	GstS1
Drug metabolism	GstD9
Drug metabolism	GstD7
Drug metabolism	alpha-Est2
GstD8	ry
GstD8	GstD5
GstD8	GstD6
GstD8	CG6364
GstD8	Fdh
GstD8	GstD3
GstD8	GstE10
GstD8	GstD4
GstD8	GstD1
GstD8	GstD2
GstD8	GstE13
GstD8	GstE14
GstD8	CRMP
GstD8	GstE11
GstD8	GstE12
GstD8	Ugt58Fa
GstD8	CG3841
GstD8	Ugt35a
GstD8	r-l
GstD8	Ugt35b
GstD8	Ugt86Dh
GstD8	Ugt86Di
GstD8	GstT3
GstD8	GstT4
GstD8	GstT1
GstD8	GstT2
GstD8	CG17224
