pathway	feature_ids
Tyrobp causal network in microglia	Tgfbr1
Tyrobp causal network in microglia	Cxcl16
Tyrobp causal network in microglia	C1qc
Eicosanoid metabolism via cyclooxygenases COX	Cyp4f3
Eicosanoid metabolism via cyclooxygenases COX	Ptgdr2
Eicosanoid metabolism via cyclooxygenases COX	Pla2g5
Eicosanoid metabolism via cyclooxygenases COX	Cyp4a10
Eicosanoid metabolism via cyclooxygenases COX	Akr1b1
Eicosanoid metabolism via cyclooxygenases COX	Ptgr2
Eicosanoid metabolism via cyclooxygenases COX	Pla2g6
Eicosanoid metabolism via cyclooxygenases COX	Ptgr1
Eicosanoid metabolism via cyclooxygenases COX	Tbxas1
Eicosanoid metabolism via cyclooxygenases COX	Acox1
Eicosanoid metabolism via cyclooxygenases COX	Acox2
Eicosanoid metabolism via cyclooxygenases COX	Hpgd
Eicosanoid metabolism via cyclooxygenases COX	Ehhadh
Eicosanoid metabolism via cyclooxygenases COX	Ppard
Eicosanoid metabolism via cyclooxygenases COX	Acox3
Eicosanoid metabolism via cyclooxygenases COX	Ptges
Eicosanoid metabolism via cyclooxygenases COX	Ptgis
Eicosanoid metabolism via cyclooxygenases COX	Ptgir
Eicosanoid metabolism via cyclooxygenases COX	Acaa1a
Eicosanoid metabolism via cyclooxygenases COX	Ptgs1
Eicosanoid metabolism via cyclooxygenases COX	Ptgs2
Eicosanoid metabolism via cyclooxygenases COX	Tbxa2r
Eicosanoid metabolism via cyclooxygenases COX	Prxl2b
Eicosanoid metabolism via cyclooxygenases COX	Pla2g4b
Eicosanoid metabolism via cyclooxygenases COX	Pla2g4a
Eicosanoid metabolism via cyclooxygenases COX	Ptgdr
Eicosanoid metabolism via cyclooxygenases COX	Ptgds
Eicosanoid metabolism via cyclooxygenases COX	Cyp4f14
Eicosanoid metabolism via cyclooxygenases COX	Cyp4a12a
Eicosanoid metabolism via cyclooxygenases COX	Ptgfr
Eicosanoid metabolism via cyclooxygenases COX	Cyp4a12b
Mechanisms associated with pluripotency	Cdkn2a
Mechanisms associated with pluripotency	Perp
Mechanisms associated with pluripotency	Gadd45a
Mechanisms associated with pluripotency	Igfbp3
Mechanisms associated with pluripotency	Casp3
Mechanisms associated with pluripotency	Trp53
Mechanisms associated with pluripotency	Ccnd1
Mechanisms associated with pluripotency	Pten
Mechanisms associated with pluripotency	Cdk2
Mechanisms associated with pluripotency	Cdkn1a
Mechanisms associated with pluripotency	Spp1
Mechanisms associated with pluripotency	Tgfbr1
Mechanisms associated with pluripotency	Atf2
Mechanisms associated with pluripotency	Ins1
Mechanisms associated with pluripotency	Znf281
Mechanisms associated with pluripotency	Rcor2
Mechanisms associated with pluripotency	Sox2
Mechanisms associated with pluripotency	Kat5
Mechanisms associated with pluripotency	Myc
Mechanisms associated with pluripotency	Akt1
Mechanisms associated with pluripotency	Thap11
Mechanisms associated with pluripotency	Cer1
Mechanisms associated with pluripotency	Sf1
Mechanisms associated with pluripotency	Twist1
Mechanisms associated with pluripotency	Skic8
Mechanisms associated with pluripotency	Dkk1
Mechanisms associated with pluripotency	Prkcg
Mechanisms associated with pluripotency	Tcl1
Mechanisms associated with pluripotency	Ehmt2
Mechanisms associated with pluripotency	Nobox
Mechanisms associated with pluripotency	Icam1
Mechanisms associated with pluripotency	Gata6
Mechanisms associated with pluripotency	Ehmt1
Mechanisms associated with pluripotency	Hcfc1
Mechanisms associated with pluripotency	Dhx9
Mechanisms associated with pluripotency	Insr
Mechanisms associated with pluripotency	Hnrnpu
Mechanisms associated with pluripotency	Zmym2
Mechanisms associated with pluripotency	Kdm6b
Mechanisms associated with pluripotency	Znf143
Mechanisms associated with pluripotency	Lefty1
Mechanisms associated with pluripotency	Cabin1
Mechanisms associated with pluripotency	Bcam
Mechanisms associated with pluripotency	Hif1a
Mechanisms associated with pluripotency	Ocln
Mechanisms associated with pluripotency	T
Mechanisms associated with pluripotency	Dnmt3a
Mechanisms associated with pluripotency	Id1
Mechanisms associated with pluripotency	Tcf7l1
Mechanisms associated with pluripotency	T2
Mechanisms associated with pluripotency	Dnmt3l
Mechanisms associated with pluripotency	Phc1
Mechanisms associated with pluripotency	Lif
Mechanisms associated with pluripotency	Dnmt3b
Mechanisms associated with pluripotency	Nanog
Mechanisms associated with pluripotency	Rbpj
Mechanisms associated with pluripotency	Fgfr1
Mechanisms associated with pluripotency	Crebbp
Mechanisms associated with pluripotency	Nodal
Mechanisms associated with pluripotency	Gdf9
Mechanisms associated with pluripotency	Ppp2r1a
Mechanisms associated with pluripotency	Ctr9
Mechanisms associated with pluripotency	Rel
Mechanisms associated with pluripotency	Paf1
Gatad2a	Gatad2b
Gatad2a	Cubn
Gatad2a	Ezh2
Gatad2a	Ezh1
Gatad2a	Terf2
Gatad2a	Tfeb
Gatad2a	Ep400
Gatad2a	Ddb1
Gatad2a	Ptprs
Gatad2a	Hells
Gatad2a	Suz12
Gatad2a	Pbrm1
Gatad2a	Pou2f1
Gatad2a	Shh
Gatad2a	Xpo4
Gatad2a	Ctcf
Gatad2a	Ctbp1
Gatad2a	Ctbp2
Gatad2a	Esrrb
Gatad2a	Parp1
Gatad2a	Nfkb1
Gatad2a	Jak1
Gatad2a	Med12
Gatad2a	Tfe3
Gatad2a	Gab1
Gatad2a	Nme2
Gatad2a	Tet1
Gatad2a	Fos
Gatad2a	Zfx
Gatad2a	Dazl
Gatad2a	Acvr1
Gatad2a	Hck
Gatad2a	Rtn4r
Gatad2a	Rras
Gatad2a	Tert
Gatad2a	Mtf2
Gatad2a	Lyar
Gatad2a	Smurf1
Gatad2a	Sgk1
Gatad2a	H3-3b
Gatad2a	Stk40
Gatad2a	Il6st
Gatad2a	Ep300
Gatad2a	Mef2d
Gatad2a	Nkd1
Gatad2a	Rybp
Gatad2a	Ncoa1
Gatad2a	Gbx2
Gatad2a	Yipf2
Gatad2a	Cd44
Gatad2a	Leo1
Gatad2a	Mbd3
Gatad2a	Dpysl2
Gatad2a	Cdx2
Gatad2a	Mbd2
Gatad2a	Satb2
Gatad2a	Satb1
Gatad2a	Elp4
Gatad2a	Wwp2
Gatad2a	Yy1
Gatad2a	Map2k1
Gatad2a	Mef2c
Gatad2a	Brca1
Gatad2a	Stat3
Dffa	Nr5a2
Dffa	Hras
Dffa	Socs2
Dffa	Nr2c1
Dffa	Rif1
Dffa	Irs1
Dffa	Zfp42
Dffa	Mpl
Dffa	Mapk1
Dffa	Mitf
Dffa	Lifr
Dffa	Ipo7
Dffa	Kpnb1
Dffa	Fgf4
Dffa	Mapk3
Dffa	Fgf5
Dffa	Mycn
Dffa	Ipo9
Dffa	Ube2i
Dffa	Cdh1
Dffa	Pim1
Dffa	Dgka
Dffa	Pim3
Dffa	Tle4
Dffa	Tle2
Dffa	Fbxo15
Dffa	Kdm1a
Dffa	Usp7
Dffa	Rela
Dffa	Tle5
Dffa	Relb
Dffa	Foxd3
Dffa	Smo
Dffa	Ncl
Dffa	Sall4
Dffa	Sall3
Dffa	Sall1
Dffa	Raf1
Dffa	Npr1
Dffa	Tcf7
Dffa	Grsf1
Dffa	Jarid2
Dffa	Tfap2c
Dffa	Tpo
Dffa	Tfap2a
Dffa	Niban1
Dffa	Sp1
Dffa	Sp3
Dffa	Nedd4l
Dffa	Tfcp2l1
Dffa	Jade1
Dffa	Otx2
Dffa	Pik3cd
Dffa	Pou5f1
Dffa	Plet1
Dffa	Zfp57
Dffa	Nacc1
Dffa	Kpna2
Dffa	Smad1
Dffa	Bmp4
Dffa	Kmt2d
Dffa	Smad2
Dffa	Dnmt1
Dffa	Nppb
Smad4	P4ha1
Smad4	Pin1
Smad4	Inhbb
Smad4	Ogt
Smad4	Smad7
Smad4	Cdc73
Smad4	Sin3a
Smad4	Kdm4c
Smad4	Cers2
Smad4	Hdac2
Smad4	Hdac4
Smad4	Zic2
Smad4	Zic3
Smad4	Gadd45gip1
Smad4	Hdac1
Smad4	Cdk2ap1
Smad4	Eras
Smad4	Creb1
Smad4	Nr2f6
Smad4	Utf1
Smad4	Nr0b1
Smad4	Ewsr1
Smad4	Nr2f2
Smad4	Nr2f1
Smad4	Cad
Smad4	Hand2
Smad4	Mybl2
Smad4	Prkaca
Smad4	Kdm5c
Smad4	Etv5
Smad4	Kdm6a
Smad4	Rcn2
Smad4	Notch1
Smad4	Chd4
Smad4	Smarca2
Smad4	Smarca4
Smad4	Smarca5
Smad4	Sos1
Smad4	Lef1
Smad4	Sumo1
Smad4	Acvr1c
Smad4	Myod1
Smad4	Dppa4
Smad4	Trim28
Smad4	Atrx
Smad4	Trim24
Smad4	Mtor
Smad4	Rest
Smad4	Zfp219
Smad4	Mta1
Smad4	Smarcad1
Smad4	Ptpn11
Smad4	Arid3b
Smad4	Acvr1b
Smad4	Mta2
Smad4	Ercc5
Smad4	Klf4
Smad4	Trim33
Smad4	Kdm3a
Smad4	Tbx3
Smad4	Klf2
Smad4	Pml
Smad4	Bmpr2
Smad4	Klf5
Smarcc1	Rock2
Smarcc1	Rock1
Smarcc1	Ctnnb1
Smarcc1	Lrp5
Smarcc1	Wnt5a
Smarcc1	Wnt3a
Smarcc1	Dvl1
Smarcc1	Fzd1
Smarcc1	Gsk3b
Smarcc1	Apc
Smarcc1	Axin1
Smarcc1	Tgfb1
Calcium regulation in cardiac cells	Rgs20
Calcium regulation in cardiac cells	Kcnb1
Calcium regulation in cardiac cells	Kcnj5
Calcium regulation in cardiac cells	Camk2g
Calcium regulation in cardiac cells	Camk2d
Calcium regulation in cardiac cells	Rgs17
Calcium regulation in cardiac cells	Rgs18
Calcium regulation in cardiac cells	Rgs19
Calcium regulation in cardiac cells	Camk2b
Calcium regulation in cardiac cells	Gng3
Calcium regulation in cardiac cells	Pln
Calcium regulation in cardiac cells	Gng2
Calcium regulation in cardiac cells	Gng5
Calcium regulation in cardiac cells	Rgs14
Calcium regulation in cardiac cells	Camk2a
Calcium regulation in cardiac cells	Gng4
Calcium regulation in cardiac cells	Gng7
Calcium regulation in cardiac cells	Rgs16
Calcium regulation in cardiac cells	Arrb2
Calcium regulation in cardiac cells	Arrb1
Calcium regulation in cardiac cells	Gng8
Calcium regulation in cardiac cells	Cacnb3
Calcium regulation in cardiac cells	Cacnb1
Calcium regulation in cardiac cells	Atp1b1
Calcium regulation in cardiac cells	Atp1b3
Calcium regulation in cardiac cells	Prkar2a
Calcium regulation in cardiac cells	Atp1b2
Calcium regulation in cardiac cells	Prkar2b
Calcium regulation in cardiac cells	Rgs10
Calcium regulation in cardiac cells	Rgs11
Calcium regulation in cardiac cells	Sfn
Calcium regulation in cardiac cells	Rgs1
Calcium regulation in cardiac cells	Cacna1e
Calcium regulation in cardiac cells	Cacna1c
Calcium regulation in cardiac cells	Cacna1d
Calcium regulation in cardiac cells	Cacna1a
Calcium regulation in cardiac cells	Fkbp1a
Calcium regulation in cardiac cells	Cacna1b
Calcium regulation in cardiac cells	Prkd1
Calcium regulation in cardiac cells	Rgs4
Calcium regulation in cardiac cells	Rgs5
Calcium regulation in cardiac cells	Gja1
Calcium regulation in cardiac cells	Rgs2
Calcium regulation in cardiac cells	Rgs3
Calcium regulation in cardiac cells	Gja3
Calcium regulation in cardiac cells	Cacna1s
Calcium regulation in cardiac cells	Gja5
Calcium regulation in cardiac cells	Gja4
Calcium regulation in cardiac cells	Gja8
Calcium regulation in cardiac cells	Prkcg
Calcium regulation in cardiac cells	Slc8a1
Calcium regulation in cardiac cells	Adrb2
Calcium regulation in cardiac cells	Adrb1
Calcium regulation in cardiac cells	Rgs9
Calcium regulation in cardiac cells	Rgs6
Calcium regulation in cardiac cells	Rgs7
Calcium regulation in cardiac cells	Adra1b
Calcium regulation in cardiac cells	Slc8a3
Calcium regulation in cardiac cells	Adrb3
Calcium regulation in cardiac cells	Adra1a
Calcium regulation in cardiac cells	Adra1d
Calcium regulation in cardiac cells	Prkcq
Calcium regulation in cardiac cells	Kcnj3
Calcium regulation in cardiac cells	Prkch
Prkcd	Prkce
Prkcd	Prkca
Prkcd	Gnao1
Prkcd	Fxyd2
Prkcd	Calm3
Prkcd	Chrm1
Prkcd	Gjc1
Prkcd	Pkib
Prkcd	Chrm3
Prkcd	Chrm2
Prkcd	Gjc2
Prkcd	Chrm5
Prkcd	Grk5
Prkcd	Chrm4
Prkcd	Grk4
Prkcd	Pkia
Prkcd	Gnaq
Prkcd	Grk6
Prkcd	Gnas
Prkcd	Pkig
Prkcd	Prkcz
Prkcd	Gngt1
Prkcd	Gjb2
Prkcd	Gjb1
Prkcd	Gjb4
Prkcd	Gjb3
Prkcd	Gjb6
Prkcd	Gjb5
Prkcd	Gnb1
Prkcd	Gnb3
Prkcd	Gnb5
Prkcd	Gng11
Prkcd	Gng12
Prkcd	Itpr3
Prkcd	Gng13
Prkcd	Itpr2
Prkcd	Itpr1
Prkcd	Ryr2
Prkcd	Plcb3
Prkcd	Ryr1
Prkcd	Atp2a3
Prkcd	Ywhaq
Prkcd	Atp2a2
Prkcd	Casq1
Prkcd	Casq2
Prkcd	Ywhah
Prkcd	Ywhag
Prkcd	Ryr3
Prkcd	Ywhae
Prkcd	Ywhab
Prkcd	Adcy3
Prkcd	Adcy4
Prkcd	Adcy1
Prkcd	Adcy2
Prkcd	Calr
Prkcd	Adcy7
Prkcd	Adcy8
Prkcd	Adcy5
Prkcd	Gnaz
Prkcd	Adcy9
Prkcd	Atp2b2
Prkcd	Atp2b1
Prkcd	Atp2b3
Prkcd	Prkacb
Gnai2	Gnai1
Gnai2	Ywhaz
Gnai2	Gnai3
Gnai2	Gna11
Gnai2	Camk4
Gnai2	Prkar1a
Gnai2	Atp1a4
Gnai2	Prkar1b
Gnai2	Anxa6
Gnai2	Camk1
miR 127 in mesendoderm differentiation	Cfc1
miR 127 in mesendoderm differentiation	Lefty2
miR 127 in mesendoderm differentiation	Nodal
miR 127 in mesendoderm differentiation	T
miR 127 in mesendoderm differentiation	Acvr1
miR 127 in mesendoderm differentiation	Smad2
miR 127 in mesendoderm differentiation	Smad4
miR 127 in mesendoderm differentiation	Acvr2a
miR 127 in mesendoderm differentiation	Foxa2
Burn wound healing	Acta1
Burn wound healing	Col1a1
Burn wound healing	Nos3
Burn wound healing	Nos2
Burn wound healing	Flii
Burn wound healing	Hbegf
Burn wound healing	Tgfbrap1
Burn wound healing	Lama1
Burn wound healing	Pecam1
Burn wound healing	Tnf
Burn wound healing	Vegfa
Burn wound healing	Prodh2
Burn wound healing	Tgfb1
Burn wound healing	Nlrp3
Burn wound healing	Gja1
Signal transduction of S1P receptor	Mapk12
Signal transduction of S1P receptor	Smpd2
Signal transduction of S1P receptor	Mapk7
Signal transduction of S1P receptor	Racgap1
Signal transduction of S1P receptor	Pik3c2g
Signal transduction of S1P receptor	Mapk6
Signal transduction of S1P receptor	Asah2
Signal transduction of S1P receptor	Sphk2
Signal transduction of S1P receptor	Mapk1
Signal transduction of S1P receptor	Akt3
Signal transduction of S1P receptor	Gnai2
Signal transduction of S1P receptor	Akt2
Signal transduction of S1P receptor	Gnai1
Signal transduction of S1P receptor	Sphk1
Signal transduction of S1P receptor	S1pr1
Signal transduction of S1P receptor	Gnai3
Signal transduction of S1P receptor	S1pr3
Signal transduction of S1P receptor	Plcb3
Signal transduction of S1P receptor	S1pr2
Signal transduction of S1P receptor	Mapk3
Signal transduction of S1P receptor	S1pr5
Signal transduction of S1P receptor	Akt1
Insulin signaling	Map2k1
Insulin signaling	Hras
Insulin signaling	Tsc2
Insulin signaling	Irs1
Insulin signaling	Mapk1
Insulin signaling	Mapk3
Insulin signaling	Mapk12
Insulin signaling	Mapk7
Insulin signaling	Pik3c2g
Insulin signaling	Mapk6
Insulin signaling	Raf1
Insulin signaling	Pten
Insulin signaling	Akt2
Insulin signaling	Socs1
Insulin signaling	Cyth3
Insulin signaling	Socs3
Insulin signaling	Grb14
Insulin signaling	Irs4
Insulin signaling	Trib3
Insulin signaling	Pik3cd
Insulin signaling	Map3k9
Insulin signaling	Grb10
Insulin signaling	Map3k8
Insulin signaling	Irs3
Insulin signaling	Map3k7
Insulin signaling	Elk1
Insulin signaling	Map3k6
Insulin signaling	Map3k5
Insulin signaling	Map3k4
Insulin signaling	Mapk4
Insulin signaling	Stxbp1
Insulin signaling	Stxbp2
Insulin signaling	Stxbp3
Insulin signaling	Stxbp4
Insulin signaling	Prkaa1
Insulin signaling	Prkaa2
Insulin signaling	Gyg1
Insulin signaling	Kif5b
Insulin signaling	Cblb
Insulin signaling	Tsc1
Insulin signaling	Rps6ka1
Insulin signaling	Map3k3
Insulin signaling	Map3k2
Insulin signaling	Map3k1
Insulin signaling	Prkci
Insulin signaling	Sorbs1
Insulin signaling	Shc3
Insulin signaling	Shc2
Insulin signaling	Shc1
Insulin signaling	Eif4ebp1
Insulin signaling	Flot2
Insulin signaling	Flot1
Insulin signaling	Map4k5
Insulin signaling	Map4k4
Insulin signaling	Map4k3
Insulin signaling	Rab4a
Insulin signaling	Rheb
Insulin signaling	Rps6kb1
Insulin signaling	Rps6kb2
Insulin signaling	Pik3cg
Insulin signaling	Pik3cb
Insulin signaling	Egr1
Insulin signaling	Jun
Insulin signaling	Xbp1
Kif3a	Tbc1d4
Kif3a	Pik3c2a
Kif3a	Map4k2
Kif3a	Ehd1
Kif3a	Ehd2
Kif3a	Map4k1
Kif3a	Sos1
Kif3a	Snap25
Kif3a	Snap23
Kif3a	Lipe
Kif3a	Igf1r
Kif3a	Ikbkb
Kif3a	Arf1
Kif3a	Pik3c3
Kif3a	Gys1
Kif3a	Gys2
Kif3a	Mtor
Kif3a	Pdpk1
Kif3a	Rhoj
Kif3a	Rac2
Kif3a	Slc2a1
Kif3a	Slc2a4
Kif3a	Ptpn11
Kif3a	Rac1
Kif3a	Foxo3
Kif3a	Ptprf
Kif3a	Rhoq
Kif3a	Foxo1
Kif3a	Cap1
Kif3a	Rrad
Kif3a	Inpp4a
Kif3a	Vamp2
Kif3a	Eif4e
Kif3a	Rps6ka3
Kif3a	Rps6ka4
Kif3a	Rps6ka5
Kif3a	Rps6ka6
Kif3a	Mink1
Kif3a	Rps6ka2
Kif3a	Sgk3
Kif3a	Pik3r1
Kif3a	Sgk2
Kif3a	Sos2
Kif3a	Pik3r2
Kif3a	Crk
Kif3a	Arf6
Kif3a	Pik3r4
Kif3a	Myo1c
Kif3a	Akt1
Kif3a	Srf
Kif3a	Enpp1
Kif3a	Cbl
Kif3a	Map2k7
Kif3a	Map2k6
Kif3a	Map2k5
Kif3a	Ptpn1
Kif3a	Pfkl
Kif3a	Stx4
Kif3a	Arhgap33
Kif3a	Pfkm
Kif3a	Inppl1
Kif3a	Ppp1cc
Kif3a	Mapk13
Kif3a	Mapk14
Insr	Map2k4
Insr	Map2k3
Insr	Mapk9
Insr	Map2k2
Insr	Prkcq
Insr	Rapgef1
Insr	Mapk8
Insr	Map3k10
Insr	Prkch
Insr	Map3k11
Insr	Prkcb
Insr	Map3k12
Insr	Prkcd
Insr	Map3k13
Insr	Mapk11
Insr	Prkca
Insr	Map3k14
Insr	Prkcz
Insr	Grb2
Insr	Gsk3b
Insr	Mapk10
Insr	Gab1
Insr	Fos
Insr	Sgk1
PPAR signaling pathway	Cyp4a10
PPAR signaling pathway	Acox1
PPAR signaling pathway	Acox2
PPAR signaling pathway	Ehhadh
PPAR signaling pathway	Ppard
PPAR signaling pathway	Acox3
PPAR signaling pathway	Acaa1a
PPAR signaling pathway	Slc27a1
PPAR signaling pathway	Gk
PPAR signaling pathway	Aqp7
PPAR signaling pathway	Ilk
PPAR signaling pathway	Dbi
PPAR signaling pathway	Plin1
PPAR signaling pathway	Angptl4
PPAR signaling pathway	Scp2
PPAR signaling pathway	Scd3
PPAR signaling pathway	Scd2
PPAR signaling pathway	Olr1
PPAR signaling pathway	Cyp4a31
PPAR signaling pathway	Scd1
PPAR signaling pathway	Nr1h3
PPAR signaling pathway	Ppara
PPAR signaling pathway	Cpt2
PPAR signaling pathway	Pparg
PPAR signaling pathway	Hmgcs2
PPAR signaling pathway	Gk2
PPAR signaling pathway	Rxrb
PPAR signaling pathway	Rxra
PPAR signaling pathway	Acsl1
PPAR signaling pathway	Apoa1
PPAR signaling pathway	Acaa1b
PPAR signaling pathway	Acsl5
PPAR signaling pathway	Apoa2
PPAR signaling pathway	Acsl6
PPAR signaling pathway	Acsl3
PPAR signaling pathway	Cd36
PPAR signaling pathway	Acsl4
PPAR signaling pathway	Cyp7a1
PPAR signaling pathway	Rxrg
PPAR signaling pathway	Pltp
PPAR signaling pathway	Fads2
PPAR signaling pathway	Ucp1
PPAR signaling pathway	Lpl
PPAR signaling pathway	Sorbs1
PPAR signaling pathway	Cyp4a14
PPAR signaling pathway	Ubc
PPAR signaling pathway	Cyp8b1
PPAR signaling pathway	Pck1
PPAR signaling pathway	Pck2
PPAR signaling pathway	Fabp1
PPAR signaling pathway	Fabp2
PPAR signaling pathway	Fabp3
PPAR signaling pathway	Fabp4
PPAR signaling pathway	Fabp5
PPAR signaling pathway	Fabp6
PPAR signaling pathway	Acadl
