pathway	feature_ids
protein heterodimerization activity (GO:0046982)	ac
protein heterodimerization activity (GO:0046982)	otk
protein heterodimerization activity (GO:0046982)	scw
protein heterodimerization activity (GO:0046982)	dnt
protein heterodimerization activity (GO:0046982)	spt4
protein heterodimerization activity (GO:0046982)	glu
protein heterodimerization activity (GO:0046982)	HLH54F
protein heterodimerization activity (GO:0046982)	trbl
protein heterodimerization activity (GO:0046982)	pnr
protein heterodimerization activity (GO:0046982)	Rab3-GAP
protein heterodimerization activity (GO:0046982)	Irbp
protein heterodimerization activity (GO:0046982)	l(1)sc
protein heterodimerization activity (GO:0046982)	GABA-B-R2
protein heterodimerization activity (GO:0046982)	ItgaPS4
protein heterodimerization activity (GO:0046982)	GABA-B-R1
protein heterodimerization activity (GO:0046982)	Buffy
protein heterodimerization activity (GO:0046982)	ItgaPS5
protein heterodimerization activity (GO:0046982)	SMC1
protein heterodimerization activity (GO:0046982)	Max
protein heterodimerization activity (GO:0046982)	twi
protein heterodimerization activity (GO:0046982)	REPTOR
protein heterodimerization activity (GO:0046982)	14-3-3epsilon
protein heterodimerization activity (GO:0046982)	mys
protein heterodimerization activity (GO:0046982)	Gyc89Da
protein heterodimerization activity (GO:0046982)	Gyc89Db
protein heterodimerization activity (GO:0046982)	SMC2
protein heterodimerization activity (GO:0046982)	SMC3
protein heterodimerization activity (GO:0046982)	sc
protein heterodimerization activity (GO:0046982)	EcR
protein heterodimerization activity (GO:0046982)	mei-9
protein heterodimerization activity (GO:0046982)	Ten-m
protein heterodimerization activity (GO:0046982)	cnc
protein heterodimerization activity (GO:0046982)	tgo
protein heterodimerization activity (GO:0046982)	Ten-a
protein heterodimerization activity (GO:0046982)	ss
protein heterodimerization activity (GO:0046982)	Ibf1
protein heterodimerization activity (GO:0046982)	dpp
protein heterodimerization activity (GO:0046982)	APP-BP1
protein heterodimerization activity (GO:0046982)	Ibf2
protein heterodimerization activity (GO:0046982)	Sin3A
protein heterodimerization activity (GO:0046982)	E(spl)m8-HLH
protein heterodimerization activity (GO:0046982)	Taf12L
protein heterodimerization activity (GO:0046982)	svp
protein heterodimerization activity (GO:0046982)	ase
protein heterodimerization activity (GO:0046982)	maf-S
protein heterodimerization activity (GO:0046982)	DNApol-alpha180
protein heterodimerization activity (GO:0046982)	Task7
protein heterodimerization activity (GO:0046982)	da
protein heterodimerization activity (GO:0046982)	Task6
protein heterodimerization activity (GO:0046982)	e(y)1
protein heterodimerization activity (GO:0046982)	tx
protein heterodimerization activity (GO:0046982)	tHMG1
protein heterodimerization activity (GO:0046982)	tHMG2
protein heterodimerization activity (GO:0046982)	RagA-B
protein heterodimerization activity (GO:0046982)	Trl
protein heterodimerization activity (GO:0046982)	dome
protein heterodimerization activity (GO:0046982)	lab
protein heterodimerization activity (GO:0046982)	usp
protein heterodimerization activity (GO:0046982)	cpa
protein heterodimerization activity (GO:0046982)	cpb
protein heterodimerization activity (GO:0046982)	tim
protein heterodimerization activity (GO:0046982)	ato
protein heterodimerization activity (GO:0046982)	Spt5
protein heterodimerization activity (GO:0046982)	Saf6
protein heterodimerization activity (GO:0046982)	drl
protein heterodimerization activity (GO:0046982)	Bgb
protein heterodimerization activity (GO:0046982)	Debcl
protein heterodimerization activity (GO:0046982)	trh
protein heterodimerization activity (GO:0046982)	Gyc88E
protein heterodimerization activity (GO:0046982)	cyc
protein heterodimerization activity (GO:0046982)	et
protein heterodimerization activity (GO:0046982)	trp
protein heterodimerization activity (GO:0046982)	Pburs
protein heterodimerization activity (GO:0046982)	E2f2
protein heterodimerization activity (GO:0046982)	Gpb5
protein heterodimerization activity (GO:0046982)	Met
protein heterodimerization activity (GO:0046982)	emc
protein heterodimerization activity (GO:0046982)	Itgbn
protein heterodimerization activity (GO:0046982)	14-3-3zeta
protein heterodimerization activity (GO:0046982)	otk2
protein heterodimerization activity (GO:0046982)	Chrac-16
protein heterodimerization activity (GO:0046982)	Chrac-14
protein heterodimerization activity (GO:0046982)	REPTOR-BP
protein heterodimerization activity (GO:0046982)	Mondo
protein heterodimerization activity (GO:0046982)	dysf
protein heterodimerization activity (GO:0046982)	E(spl)m5-HLH
protein heterodimerization activity (GO:0046982)	oc
protein heterodimerization activity (GO:0046982)	Mnt
protein heterodimerization activity (GO:0046982)	Gsc
protein heterodimerization activity (GO:0046982)	sim
protein heterodimerization activity (GO:0046982)	Gpa2
protein heterodimerization activity (GO:0046982)	mew
phosphoserine residue binding (GO:0050815)	Atu
phosphoserine residue binding (GO:0050815)	CG10887
phosphoserine residue binding (GO:0050815)	14-3-3epsilon
phosphoserine residue binding (GO:0050815)	CG31703
phosphoserine residue binding (GO:0050815)	CG31702
phosphoserine residue binding (GO:0050815)	Rtf1
protein homodimerization activity (GO:0042803)	corto
protein homodimerization activity (GO:0042803)	Hml
protein homodimerization activity (GO:0042803)	pnut
protein homodimerization activity (GO:0042803)	Vps25
protein homodimerization activity (GO:0042803)	ttk
protein homodimerization activity (GO:0042803)	CG42259
protein homodimerization activity (GO:0042803)	Trxr-1
protein homodimerization activity (GO:0042803)	slpr
protein homodimerization activity (GO:0042803)	Golgin245
protein homodimerization activity (GO:0042803)	rpr
protein homodimerization activity (GO:0042803)	Pph13
protein homodimerization activity (GO:0042803)	cbs
protein homodimerization activity (GO:0042803)	Keap1
protein homodimerization activity (GO:0042803)	byn
protein homodimerization activity (GO:0042803)	Dscam1
protein homodimerization activity (GO:0042803)	Scr
protein homodimerization activity (GO:0042803)	wbl
protein homodimerization activity (GO:0042803)	Mfe2
protein homodimerization activity (GO:0042803)	Mhc
protein homodimerization activity (GO:0042803)	CG9331
protein homodimerization activity (GO:0042803)	GCC185
protein homodimerization activity (GO:0042803)	CG12393
protein homodimerization activity (GO:0042803)	CadN2
protein homodimerization activity (GO:0042803)	GckIII
protein homodimerization activity (GO:0042803)	per
protein homodimerization activity (GO:0042803)	Pak3
protein homodimerization activity (GO:0042803)	robo2
protein homodimerization activity (GO:0042803)	ctp
protein homodimerization activity (GO:0042803)	Khc-73
protein homodimerization activity (GO:0042803)	exu
protein homodimerization activity (GO:0042803)	GCC88
protein homodimerization activity (GO:0042803)	otk
protein homodimerization activity (GO:0042803)	rau
protein homodimerization activity (GO:0042803)	Syt1
protein homodimerization activity (GO:0042803)	trsn
protein homodimerization activity (GO:0042803)	trbl
protein homodimerization activity (GO:0042803)	Buffy
protein homodimerization activity (GO:0042803)	Atf6
protein homodimerization activity (GO:0042803)	grim
protein homodimerization activity (GO:0042803)	Blm
protein homodimerization activity (GO:0042803)	Fmr1
protein homodimerization activity (GO:0042803)	twi
protein homodimerization activity (GO:0042803)	Cad74A
protein homodimerization activity (GO:0042803)	KLHL18
protein homodimerization activity (GO:0042803)	ihog
protein homodimerization activity (GO:0042803)	Golgin84
protein homodimerization activity (GO:0042803)	Liprin-gamma
protein homodimerization activity (GO:0042803)	Tpi
protein homodimerization activity (GO:0042803)	wun
protein homodimerization activity (GO:0042803)	CREG
protein homodimerization activity (GO:0042803)	alien
protein homodimerization activity (GO:0042803)	Acph-1
protein homodimerization activity (GO:0042803)	ncd
protein homodimerization activity (GO:0042803)	mim
protein homodimerization activity (GO:0042803)	se
protein homodimerization activity (GO:0042803)	Ten-m
protein homodimerization activity (GO:0042803)	lolal
protein homodimerization activity (GO:0042803)	Madm
protein homodimerization activity (GO:0042803)	CG34189
protein homodimerization activity (GO:0042803)	wek
protein homodimerization activity (GO:0042803)	Liprin-beta
protein homodimerization activity (GO:0042803)	Ten-a
protein homodimerization activity (GO:0042803)	dpp
protein homodimerization activity (GO:0042803)	Ace
protein homodimerization activity (GO:0042803)	ci
protein homodimerization activity (GO:0042803)	spel1
protein homodimerization activity (GO:0042803)	hpo
protein homodimerization activity (GO:0042803)	AsnS
protein homodimerization activity (GO:0042803)	E(spl)m8-HLH
protein homodimerization activity (GO:0042803)	Lac
protein homodimerization activity (GO:0042803)	svp
protein homodimerization activity (GO:0042803)	CG1236
protein homodimerization activity (GO:0042803)	Dlip3
protein homodimerization activity (GO:0042803)	ase
protein homodimerization activity (GO:0042803)	Blos2
protein homodimerization activity (GO:0042803)	CadN
protein homodimerization activity (GO:0042803)	Cp190
protein homodimerization activity (GO:0042803)	bun
protein homodimerization activity (GO:0042803)	da
protein homodimerization activity (GO:0042803)	CtBP
protein homodimerization activity (GO:0042803)	OSCP1
protein homodimerization activity (GO:0042803)	rdx
protein homodimerization activity (GO:0042803)	Adh
protein homodimerization activity (GO:0042803)	Camta
protein homodimerization activity (GO:0042803)	tHMG1
protein homodimerization activity (GO:0042803)	cos
protein homodimerization activity (GO:0042803)	tHMG2
protein homodimerization activity (GO:0042803)	Trl
protein homodimerization activity (GO:0042803)	Ork1
protein homodimerization activity (GO:0042803)	Orc6
protein homodimerization activity (GO:0042803)	usp
protein homodimerization activity (GO:0042803)	CG17486
protein homodimerization activity (GO:0042803)	Coprox
protein homodimerization activity (GO:0042803)	Taf12
protein homodimerization activity (GO:0042803)	MBD-like
protein homodimerization activity (GO:0042803)	CG11263
protein homodimerization activity (GO:0042803)	CG13202
protein homodimerization activity (GO:0042803)	atl
protein homodimerization activity (GO:0042803)	Dlc90F
protein homodimerization activity (GO:0042803)	mod(mdg4)
protein homodimerization activity (GO:0042803)	drl
protein homodimerization activity (GO:0042803)	Atf-2
protein homodimerization activity (GO:0042803)	Debcl
protein homodimerization activity (GO:0042803)	Syx5
protein homodimerization activity (GO:0042803)	mirr
protein homodimerization activity (GO:0042803)	Psn
protein homodimerization activity (GO:0042803)	Gyc88E
protein homodimerization activity (GO:0042803)	et
protein homodimerization activity (GO:0042803)	Sod1
protein homodimerization activity (GO:0042803)	Gal
protein homodimerization activity (GO:0042803)	shg
protein homodimerization activity (GO:0042803)	trp
protein homodimerization activity (GO:0042803)	dbo
protein homodimerization activity (GO:0042803)	GstO2
protein homodimerization activity (GO:0042803)	trx
protein homodimerization activity (GO:0042803)	Met
protein homodimerization activity (GO:0042803)	spz
protein homodimerization activity (GO:0042803)	step
protein homodimerization activity (GO:0042803)	14-3-3zeta
protein homodimerization activity (GO:0042803)	otk2
protein homodimerization activity (GO:0042803)	CG31673
protein homodimerization activity (GO:0042803)	bru3
protein homodimerization activity (GO:0042803)	REPTOR-BP
protein homodimerization activity (GO:0042803)	Dronc
protein homodimerization activity (GO:0042803)	dsx
protein homodimerization activity (GO:0042803)	Orco
protein homodimerization activity (GO:0042803)	psq
protein homodimerization activity (GO:0042803)	E(spl)m5-HLH
protein homodimerization activity (GO:0042803)	oc
protein homodimerization activity (GO:0042803)	Sep2
protein homodimerization activity (GO:0042803)	Sep1
protein homodimerization activity (GO:0042803)	Gsc
protein homodimerization activity (GO:0042803)	Caf1-55
protein homodimerization activity (GO:0042803)	GlyP
protein homodimerization activity (GO:0042803)	inc
protein homodimerization activity (GO:0042803)	grh
protein homodimerization activity (GO:0042803)	Fic
protein homodimerization activity (GO:0042803)	CG31674
G-protein coupled serotonin receptor activity (GO:0004993)	5-HT7
G-protein coupled serotonin receptor activity (GO:0004993)	Oamb
G-protein coupled serotonin receptor activity (GO:0004993)	Dop1R1
G-protein coupled serotonin receptor activity (GO:0004993)	5-HT1B
G-protein coupled serotonin receptor activity (GO:0004993)	5-HT2A
G-protein coupled serotonin receptor activity (GO:0004993)	mAChR-A
G-protein coupled serotonin receptor activity (GO:0004993)	5-HT1A
G-protein coupled serotonin receptor activity (GO:0004993)	5-HT2B
G-protein coupled serotonin receptor activity (GO:0004993)	mAChR-B
G-protein coupled amine receptor activity (GO:0008227)	Oamb
G-protein coupled amine receptor activity (GO:0008227)	Octbeta2R
G-protein coupled amine receptor activity (GO:0008227)	Octbeta3R
G-protein coupled amine receptor activity (GO:0008227)	Oct-TyrR
G-protein coupled amine receptor activity (GO:0008227)	TyrR
G-protein coupled amine receptor activity (GO:0008227)	CG12290
G-protein coupled amine receptor activity (GO:0008227)	TyrRII
G-protein coupled amine receptor activity (GO:0008227)	5-HT7
G-protein coupled amine receptor activity (GO:0008227)	Dop1R2
G-protein coupled amine receptor activity (GO:0008227)	Dop1R1
G-protein coupled amine receptor activity (GO:0008227)	Octbeta1R
G-protein coupled amine receptor activity (GO:0008227)	Dop2R
G-protein coupled amine receptor activity (GO:0008227)	DopEcR
G-protein coupled amine receptor activity (GO:0008227)	5-HT1B
G-protein coupled amine receptor activity (GO:0008227)	ETHR
G-protein coupled amine receptor activity (GO:0008227)	CG18208
G-protein coupled amine receptor activity (GO:0008227)	mAChR-C
G-protein coupled amine receptor activity (GO:0008227)	5-HT2A
G-protein coupled amine receptor activity (GO:0008227)	mAChR-A
G-protein coupled amine receptor activity (GO:0008227)	5-HT1A
G-protein coupled amine receptor activity (GO:0008227)	5-HT2B
G-protein coupled amine receptor activity (GO:0008227)	mAChR-B
peptidase activator activity (GO:0016504)	REG
peptidase activator activity (GO:0016504)	Asx
peptidase activator activity (GO:0016504)	Rpn13R
peptidase activator activity (GO:0016504)	7B2
peptidase activator activity (GO:0016504)	Rpn13
peptidase activator activity (GO:0016504)	Elp2
peptidase activator activity (GO:0016504)	bur
protein phosphatase 1 binding (GO:0008157)	CG31244
protein phosphatase 1 binding (GO:0008157)	ZAP3
protein phosphatase 1 binding (GO:0008157)	Ppi1
protein phosphatase 1 binding (GO:0008157)	A16
protein phosphatase 1 binding (GO:0008157)	mars
protein phosphatase 1 binding (GO:0008157)	Gbs-70E
protein phosphatase 1 binding (GO:0008157)	NiPp1
protein phosphatase 1 binding (GO:0008157)	I-2
protein phosphatase 1 binding (GO:0008157)	I-3
protein phosphatase 1 binding (GO:0008157)	Spindly
protein phosphatase 1 binding (GO:0008157)	Gbs-76A
protein phosphatase 1 binding (GO:0008157)	MYPT-75D
protein phosphatase 1 binding (GO:0008157)	trx
protein phosphatase 1 binding (GO:0008157)	CG13994
protein phosphatase 1 binding (GO:0008157)	corolla
protein phosphatase 1 binding (GO:0008157)	Sara
protein phosphatase 1 binding (GO:0008157)	PPP1R15
protein phosphatase 1 binding (GO:0008157)	Zasp66
protein phosphatase 1 binding (GO:0008157)	CG42748
protein phosphatase 1 binding (GO:0008157)	neb
protein phosphatase 1 binding (GO:0008157)	pico
protein phosphatase 1 binding (GO:0008157)	CG7029
protein phosphatase 1 binding (GO:0008157)	PNUTS
protein phosphatase 1 binding (GO:0008157)	CG31457
protein phosphatase 1 binding (GO:0008157)	ec
protein phosphatase 1 binding (GO:0008157)	Nop17l
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	st
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG11898
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG31121
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG15719
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG10505
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG42816
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	Vha14-1
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG9664
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG3164
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG9663
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG32091
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	Vha14-2
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG6052
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	Mrp4
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	Sur
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG5853
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG4822
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG1494
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG4562
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	w
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG3156
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG31689
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG8908
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	Hmt-1
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG31793
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG31792
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG9270
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	E23
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	ABCB7
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	MRP
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG7627
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG5789
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG43672
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	bw
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG17646
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG1824
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG34120
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	l(2)03659
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG7806
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG11069
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG31213
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	Atet
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	CG1801
methylated histone binding (GO:0035064)	upSET
methylated histone binding (GO:0035064)	pygo
methylated histone binding (GO:0035064)	MRG15
methylated histone binding (GO:0035064)	lid
methylated histone binding (GO:0035064)	Jarid2
methylated histone binding (GO:0035064)	Su(var)205
methylated histone binding (GO:0035064)	Sfmbt
methylated histone binding (GO:0035064)	Kdm4B
methylated histone binding (GO:0035064)	E(bx)
methylated histone binding (GO:0035064)	Kdm4A
methylated histone binding (GO:0035064)	ADD1
methylated histone binding (GO:0035064)	Pc
methylated histone binding (GO:0035064)	Cap-D3
methylated histone binding (GO:0035064)	CG7137
methylated histone binding (GO:0035064)	Msh6
methylated histone binding (GO:0035064)	HP1c
methylated histone binding (GO:0035064)	Sgf29
methylated histone binding (GO:0035064)	Pcl
methylated histone binding (GO:0035064)	msl-3
FAD binding (GO:0071949)	slgA
FAD binding (GO:0071949)	cry
FAD binding (GO:0071949)	D2hgdh
FAD binding (GO:0071949)	CG14997
FAD binding (GO:0071949)	ADPS
FAD binding (GO:0071949)	CG11257
FAD binding (GO:0071949)	CG7560
FAD binding (GO:0071949)	CG5946
FAD binding (GO:0071949)	Mical
siRNA binding (GO:0035197)	CG10038
siRNA binding (GO:0035197)	blanks
siRNA binding (GO:0035197)	AGO2
siRNA binding (GO:0035197)	CG12493
siRNA binding (GO:0035197)	Dcr-2
endoribonuclease activity (GO:0004521)	CG11269
endoribonuclease activity (GO:0004521)	RNASEK
endoribonuclease activity (GO:0004521)	Dis3
endoribonuclease activity (GO:0004521)	zuc
endoribonuclease activity (GO:0004521)	Clp
endoribonuclease activity (GO:0004521)	Rtc1
endoribonuclease activity (GO:0004521)	EndoG
endoribonuclease activity (GO:0004521)	trsn
endoribonuclease activity (GO:0004521)	Smg6
endoribonuclease activity (GO:0004521)	Cpsf73
endoribonuclease activity (GO:0004521)	CG2972
endoribonuclease activity (GO:0004521)	Trax
endoribonuclease activity (GO:0004521)	RNaseX25
endoribonuclease activity (GO:0004521)	AGO2
endoribonuclease activity (GO:0004521)	Ire1
endoribonuclease activity (GO:0004521)	CG2145
endoribonuclease activity (GO:0004521)	CG12375
endoribonuclease activity (GO:0004521)	EndoU
RNA binding (GO:0003723)	bin3
RNA binding (GO:0003723)	Rb97D
RNA binding (GO:0003723)	Rrp45
RNA binding (GO:0003723)	CG8078
RNA binding (GO:0003723)	CG10948
RNA binding (GO:0003723)	CG13096
RNA binding (GO:0003723)	Rrp40
RNA binding (GO:0003723)	Rbp6
RNA binding (GO:0003723)	Rrp42
RNA binding (GO:0003723)	RpL37a
RNA binding (GO:0003723)	RpL37b
RNA binding (GO:0003723)	Rbp4
RNA binding (GO:0003723)	CG1671
RNA binding (GO:0003723)	HnRNP-K
RNA binding (GO:0003723)	Rbp1
RNA binding (GO:0003723)	RpL35
RNA binding (GO:0003723)	CG3735
RNA binding (GO:0003723)	eIF4E6
RNA binding (GO:0003723)	CG17454
RNA binding (GO:0003723)	eIF4E7
RNA binding (GO:0003723)	RpL30
RNA binding (GO:0003723)	CG1316
RNA binding (GO:0003723)	Rbp9
RNA binding (GO:0003723)	eIF4E4
RNA binding (GO:0003723)	CG5913
RNA binding (GO:0003723)	eIF4E5
RNA binding (GO:0003723)	Phf5a
RNA binding (GO:0003723)	eIF4E3
RNA binding (GO:0003723)	fid
RNA binding (GO:0003723)	eIF4E1
RNA binding (GO:0003723)	Caper
RNA binding (GO:0003723)	egl
RNA binding (GO:0003723)	RpL13A
RNA binding (GO:0003723)	vig
RNA binding (GO:0003723)	Zn72D
RNA binding (GO:0003723)	CG5808
RNA binding (GO:0003723)	CG14057
RNA binding (GO:0003723)	RpL5
RNA binding (GO:0003723)	Arc1
RNA binding (GO:0003723)	Patr-1
RNA binding (GO:0003723)	glo
RNA binding (GO:0003723)	Su(var)205
RNA binding (GO:0003723)	Phax
RNA binding (GO:0003723)	RpL10Ab
RNA binding (GO:0003723)	RpL10Aa
RNA binding (GO:0003723)	Nsun2
RNA binding (GO:0003723)	CG4806
RNA binding (GO:0003723)	yps
RNA binding (GO:0003723)	SF1
RNA binding (GO:0003723)	TH1
RNA binding (GO:0003723)	SF2
RNA binding (GO:0003723)	CG11920
RNA binding (GO:0003723)	eIF1
RNA binding (GO:0003723)	Nufip
RNA binding (GO:0003723)	Rrp4
RNA binding (GO:0003723)	mRpL1
RNA binding (GO:0003723)	CG8064
RNA binding (GO:0003723)	how
RNA binding (GO:0003723)	CG1542
RNA binding (GO:0003723)	CG2990
RNA binding (GO:0003723)	Slbp
RNA binding (GO:0003723)	qkr58E-3
RNA binding (GO:0003723)	Srp54
RNA binding (GO:0003723)	CG42458
RNA binding (GO:0003723)	Upf1
RNA binding (GO:0003723)	Cdc5
RNA binding (GO:0003723)	Sf3b1
RNA binding (GO:0003723)	Upf3
RNA binding (GO:0003723)	Sf3b2
RNA binding (GO:0003723)	CG2685
RNA binding (GO:0003723)	Sf3b3
RNA binding (GO:0003723)	CG4866
RNA binding (GO:0003723)	Sf3b6
RNA binding (GO:0003723)	AGO2
RNA binding (GO:0003723)	AGO3
RNA binding (GO:0003723)	Adat1
RNA binding (GO:0003723)	AGO1
RNA binding (GO:0003723)	CG1239
RNA binding (GO:0003723)	Hrb87F
RNA binding (GO:0003723)	thoc5
RNA binding (GO:0003723)	SmD2
RNA binding (GO:0003723)	SmD1
RNA binding (GO:0003723)	hang
RNA binding (GO:0003723)	cactin
RNA binding (GO:0003723)	SmD3
RNA binding (GO:0003723)	CG3542
RNA binding (GO:0003723)	Sbp2
RNA binding (GO:0003723)	CG7907
RNA binding (GO:0003723)	CG6937
RNA binding (GO:0003723)	CG5728
RNA binding (GO:0003723)	hoip
RNA binding (GO:0003723)	fne
RNA binding (GO:0003723)	x16
RNA binding (GO:0003723)	CG7903
RNA binding (GO:0003723)	Hrb98DE
RNA binding (GO:0003723)	RpL18
RNA binding (GO:0003723)	eIF4H1
RNA binding (GO:0003723)	eIF3g1
RNA binding (GO:0003723)	eIF3g2
RNA binding (GO:0003723)	eIF4H2
RNA binding (GO:0003723)	Nup98-96
RNA binding (GO:0003723)	ytr
RNA binding (GO:0003723)	RpL13
RNA binding (GO:0003723)	RpL12
RNA binding (GO:0003723)	Smg5
RNA binding (GO:0003723)	CG31550
RNA binding (GO:0003723)	eIF4G2
RNA binding (GO:0003723)	blanks
RNA binding (GO:0003723)	CG11726
RNA binding (GO:0003723)	eIF4G1
RNA binding (GO:0003723)	Smg6
RNA binding (GO:0003723)	Sf3a1
RNA binding (GO:0003723)	CG4611
RNA binding (GO:0003723)	Sf3a2
RNA binding (GO:0003723)	Ythdf
RNA binding (GO:0003723)	CG4612
RNA binding (GO:0003723)	CG1582
RNA binding (GO:0003723)	SC35
RNA binding (GO:0003723)	CG10993
RNA binding (GO:0003723)	CG3527
RNA binding (GO:0003723)	CG33786
RNA binding (GO:0003723)	mRpS7
RNA binding (GO:0003723)	Rhau
RNA binding (GO:0003723)	CG3335
RNA binding (GO:0003723)	CG2124
RNA binding (GO:0003723)	CG6967
RNA binding (GO:0003723)	CG6841
RNA binding (GO:0003723)	CG6961
RNA binding (GO:0003723)	Prp31
RNA binding (GO:0003723)	SNRPG
RNA binding (GO:0003723)	Pep
RNA binding (GO:0003723)	CG31368
RNA binding (GO:0003723)	NHP2
