pathway	feature_ids
FATTY ACID ACTIVATION	MRPS15
FATTY ACID ACTIVATION	HNRNPD
FATTY ACID ACTIVATION	ELAVL1
FATTY ACID ACTIVATION	SLC1A5
FATTY ACID ACTIVATION	TJAP1
FATTY ACID ACTIVATION	MINOS1
FATTY ACID ACTIVATION	FOXI2
FATTY ACID ACTIVATION	EID3
FATTY ACID ACTIVATION	TBC1D22A
FATTY ACID ACTIVATION	PTPMT1
FATTY ACID ACTIVATION	EDEM1
FATTY ACID ACTIVATION	FOXJ1
FATTY ACID ACTIVATION	BRF1
FATTY ACID ACTIVATION	TUBGCP3
FATTY ACID ACTIVATION	FOXQ1
FATTY ACID ACTIVATION	HECW2
FATTY ACID ACTIVATION	UVRAG
FATTY ACID ACTIVATION	DSE
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	TAT
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	GRN
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	CKS2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	HNF4A
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	CKS1B
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	UBE3A
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	SMARCB1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	COPS5
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	AARSD1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	ONECUT1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	FOXA2
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	NR3C1
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	PKM
4-HYDROXYBENZOATE BIOSYNTHESIS	TAT
4-HYDROXYBENZOATE BIOSYNTHESIS	GRN
4-HYDROXYBENZOATE BIOSYNTHESIS	CKS2
4-HYDROXYBENZOATE BIOSYNTHESIS	HNF4A
4-HYDROXYBENZOATE BIOSYNTHESIS	CKS1B
4-HYDROXYBENZOATE BIOSYNTHESIS	UBE3A
4-HYDROXYBENZOATE BIOSYNTHESIS	SMARCB1
4-HYDROXYBENZOATE BIOSYNTHESIS	COPS5
4-HYDROXYBENZOATE BIOSYNTHESIS	AARSD1
4-HYDROXYBENZOATE BIOSYNTHESIS	ONECUT1
4-HYDROXYBENZOATE BIOSYNTHESIS	FOXA2
4-HYDROXYBENZOATE BIOSYNTHESIS	NR3C1
4-HYDROXYBENZOATE BIOSYNTHESIS	PKM
HYPUSINE BIOSYNTHESIS	DOHH
HYPUSINE BIOSYNTHESIS	DHPS
HYPUSINE BIOSYNTHESIS	EIF5A2
HYPUSINE BIOSYNTHESIS	SLC25A31
HYPUSINE BIOSYNTHESIS	TMEM165
HYPUSINE BIOSYNTHESIS	OLA1
HYPUSINE BIOSYNTHESIS	TUBA8
HYPUSINE BIOSYNTHESIS	COPG2
HYPUSINE BIOSYNTHESIS	DNAJB4
HYPUSINE BIOSYNTHESIS	RUVBL2
HYPUSINE BIOSYNTHESIS	RUVBL1
HYPUSINE BIOSYNTHESIS	MED31
HYPUSINE BIOSYNTHESIS	PCYT1B
HYPUSINE BIOSYNTHESIS	COPG1
HYPUSINE BIOSYNTHESIS	TUBAL3
HYPUSINE BIOSYNTHESIS	PSMD14
HYPUSINE BIOSYNTHESIS	XPO1
HYPUSINE BIOSYNTHESIS	ARPC2
HYPUSINE BIOSYNTHESIS	PMM2
HYPUSINE BIOSYNTHESIS	IDH3B
HYPUSINE BIOSYNTHESIS	ACSL4
HYPUSINE BIOSYNTHESIS	DNAJA2
HYPUSINE BIOSYNTHESIS	CS
HYPUSINE BIOSYNTHESIS	CDC45
HYPUSINE BIOSYNTHESIS	EIF3G
HYPUSINE BIOSYNTHESIS	DNAJB5
HYPUSINE BIOSYNTHESIS	ALDH1A2
HYPUSINE BIOSYNTHESIS	GFPT2
HYPUSINE BIOSYNTHESIS	ACSL3
HYPUSINE BIOSYNTHESIS	HSPA4L
HYPUSINE BIOSYNTHESIS	BAG3
HYPUSINE BIOSYNTHESIS	ALDH1A1
HYPUSINE BIOSYNTHESIS	ADA
HYPUSINE BIOSYNTHESIS	GAPDH
HYPUSINE BIOSYNTHESIS	ASL
HYPUSINE BIOSYNTHESIS	ALDH2
HYPUSINE BIOSYNTHESIS	SLC25A5
HYPUSINE BIOSYNTHESIS	BPGM
HYPUSINE BIOSYNTHESIS	HSP90AA1
HYPUSINE BIOSYNTHESIS	GALT
HYPUSINE BIOSYNTHESIS	PFKM
HYPUSINE BIOSYNTHESIS	HSP90AB1
HYPUSINE BIOSYNTHESIS	PDHA1
HYPUSINE BIOSYNTHESIS	ENO2
HYPUSINE BIOSYNTHESIS	UBC
HYPUSINE BIOSYNTHESIS	HSPA1A
HYPUSINE BIOSYNTHESIS	HSPA1B
HYPUSINE BIOSYNTHESIS	HSPD1
HYPUSINE BIOSYNTHESIS	HSPA5
HYPUSINE BIOSYNTHESIS	HSPA8
HYPUSINE BIOSYNTHESIS	SLC25A4
HYPUSINE BIOSYNTHESIS	SLC25A6
HYPUSINE BIOSYNTHESIS	EEF2
HYPUSINE BIOSYNTHESIS	ENO3
HYPUSINE BIOSYNTHESIS	IDE
HYPUSINE BIOSYNTHESIS	PGAM2
HYPUSINE BIOSYNTHESIS	ATP6V1B1
HYPUSINE BIOSYNTHESIS	HSPA6
HYPUSINE BIOSYNTHESIS	PFKL
HYPUSINE BIOSYNTHESIS	TCP1
HYPUSINE BIOSYNTHESIS	PGAM1
HYPUSINE BIOSYNTHESIS	RCC1
HYPUSINE BIOSYNTHESIS	ATP6V1B2
HYPUSINE BIOSYNTHESIS	TAF1
HYPUSINE BIOSYNTHESIS	ME2
HYPUSINE BIOSYNTHESIS	DNAJB1
HYPUSINE BIOSYNTHESIS	ATP5A1
HYPUSINE BIOSYNTHESIS	PSMA3
HYPUSINE BIOSYNTHESIS	DDX6
HYPUSINE BIOSYNTHESIS	EEF1G
HYPUSINE BIOSYNTHESIS	MAPK3
HYPUSINE BIOSYNTHESIS	CAD
HYPUSINE BIOSYNTHESIS	MAPK1
HYPUSINE BIOSYNTHESIS	PDHA2
HYPUSINE BIOSYNTHESIS	ALDH1B1
HYPUSINE BIOSYNTHESIS	POLR2B
HYPUSINE BIOSYNTHESIS	MAT2A
HYPUSINE BIOSYNTHESIS	RRM2
HYPUSINE BIOSYNTHESIS	DNAJA1
HYPUSINE BIOSYNTHESIS	STIP1
HYPUSINE BIOSYNTHESIS	PYCR1
HYPUSINE BIOSYNTHESIS	HSPA1L
HYPUSINE BIOSYNTHESIS	HSPA4
HYPUSINE BIOSYNTHESIS	COPB2
HYPUSINE BIOSYNTHESIS	DLST
HYPUSINE BIOSYNTHESIS	HSPA9
HYPUSINE BIOSYNTHESIS	CCT6A
HYPUSINE BIOSYNTHESIS	PSMC4
HYPUSINE BIOSYNTHESIS	NSF
HYPUSINE BIOSYNTHESIS	ALDH1A3
HYPUSINE BIOSYNTHESIS	ARCN1
HYPUSINE BIOSYNTHESIS	CSNK1D
HYPUSINE BIOSYNTHESIS	PCYT1A
HYPUSINE BIOSYNTHESIS	GSK3A
HYPUSINE BIOSYNTHESIS	GSK3B
HYPUSINE BIOSYNTHESIS	IDH3A
HYPUSINE BIOSYNTHESIS	CDK9
HYPUSINE BIOSYNTHESIS	CCT8
HYPUSINE BIOSYNTHESIS	CCT4
HYPUSINE BIOSYNTHESIS	IDH3G
HYPUSINE BIOSYNTHESIS	COPB1
HYPUSINE BIOSYNTHESIS	COPA
HYPUSINE BIOSYNTHESIS	CLTCL1
HYPUSINE BIOSYNTHESIS	HSPA2
HYPUSINE BIOSYNTHESIS	CSE1L
HYPUSINE BIOSYNTHESIS	VCP
HYPUSINE BIOSYNTHESIS	SUMO3
HYPUSINE BIOSYNTHESIS	HSD17B7
HYPUSINE BIOSYNTHESIS	DNAJB13
HYPUSINE BIOSYNTHESIS	ACTB
HYPUSINE BIOSYNTHESIS	ACTR2
HYPUSINE BIOSYNTHESIS	SUMO2
HYPUSINE BIOSYNTHESIS	PSMC5
HYPUSINE BIOSYNTHESIS	YWHAE
HYPUSINE BIOSYNTHESIS	PSMC6
HYPUSINE BIOSYNTHESIS	ACTA2
HYPUSINE BIOSYNTHESIS	SUMO1
HYPUSINE BIOSYNTHESIS	EIF5A
HYPUSINE BIOSYNTHESIS	ACTG1
HYPUSINE BIOSYNTHESIS	ACTG2
HYPUSINE BIOSYNTHESIS	ACTC1
HYPUSINE BIOSYNTHESIS	ACTA1
HYPUSINE BIOSYNTHESIS	TUBA1B
HYPUSINE BIOSYNTHESIS	TUBA4A
HYPUSINE BIOSYNTHESIS	CCT2
HYPUSINE BIOSYNTHESIS	ARF1
HYPUSINE BIOSYNTHESIS	MAT1A
HYPUSINE BIOSYNTHESIS	CLTC
HYPUSINE BIOSYNTHESIS	GALK2
HYPUSINE BIOSYNTHESIS	PFKP
HYPUSINE BIOSYNTHESIS	GFPT1
HYPUSINE BIOSYNTHESIS	PPID
HYPUSINE BIOSYNTHESIS	ACACA
HYPUSINE BIOSYNTHESIS	EIF3I
HYPUSINE BIOSYNTHESIS	TUBA3C
HYPUSINE BIOSYNTHESIS	PSMD6
HYPUSINE BIOSYNTHESIS	WDR43
HYPUSINE BIOSYNTHESIS	PYCRL
HYPUSINE BIOSYNTHESIS	NOM1
HYPUSINE BIOSYNTHESIS	SUMO4
HYPUSINE BIOSYNTHESIS	EIF5AL1
HYPUSINE BIOSYNTHESIS	TUBA3E
HYPUSINE BIOSYNTHESIS	TUBA1A
HYPUSINE BIOSYNTHESIS	RRM2B
HYPUSINE BIOSYNTHESIS	PGAM4
HYPUSINE BIOSYNTHESIS	CARNMT1
HYPUSINE BIOSYNTHESIS	DNAJA4
HYPUSINE BIOSYNTHESIS	CCT6B
HYPUSINE BIOSYNTHESIS	RTF1
HYPUSINE BIOSYNTHESIS	HSPH1
HYPUSINE BIOSYNTHESIS	DHX38
HYPUSINE BIOSYNTHESIS	PMM1
HYPUSINE BIOSYNTHESIS	PYCR2
HYPUSINE BIOSYNTHESIS	DNAJA3
HYPUSINE BIOSYNTHESIS	PRELID3A
HYPUSINE BIOSYNTHESIS	CCT7
HYPUSINE BIOSYNTHESIS	KPNA1
HYPUSINE BIOSYNTHESIS	ZNF138
HYPUSINE BIOSYNTHESIS	TIRAP
HYPUSINE BIOSYNTHESIS	UBE2H
HYPUSINE BIOSYNTHESIS	ARF6
HYPUSINE BIOSYNTHESIS	CNBP
HYPUSINE BIOSYNTHESIS	AP2B1
HYPUSINE BIOSYNTHESIS	CDK17
HYPUSINE BIOSYNTHESIS	REL
HYPUSINE BIOSYNTHESIS	RBL2
HYPUSINE BIOSYNTHESIS	AP1B1
HYPUSINE BIOSYNTHESIS	PSMD2
